"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","brody","gissing","207751162","904","15-19","D",11
"2",2,"m","louis","drechsler","836936674","602","60-64","C",11
"3",3,"f","georgia","brock","479674450","913","25-34","E",11
"4",4,"f","louise","macgowan","349036179","612","45-54","C",11
"5",5,"m","drew","bradshaw","772251175","615","60-64","G",11
"6",6,"f","caitlin","blake","471476696","611","20-24","D",11
"7",7,"m","bailey","mcgahey","279544118","615","15-19","F",11
"8",8,"m","james","lombardi","236250724","913","35-44","H",11
"9",9,"f","emiily","paterson","263742668","905","20-24","C",11
"10",10,"m","timothy","grooby","497037936","602","15-19","H",11
"11",11,"f","destynii","siviour","401068818","905","25-34","D",11
"12",12,"f","ruby","chappel","306098179","615","35-44","A",11
"13",13,"f","claudia","gaden","824318046","913","35-44","B",11
"14",14,"m","harry","godfrey","403584694","605","65p","C",11
"15",15,"f","kyra","excell","721622936","615","35-44","C",11
"16",16,"f","karlee","trunks","320944151","614","35-44","B",11
"17",17,"m","aiden","riding","831629472","906","45-54","H",11
"18",18,"m","michael","boss","359502107","614","55-59","G",11
"19",19,"m","jordan","leslie","432107108","614","25-34","B",11
"20",20,"m","jack","george","439189373","615","25-34","C",11
"21",21,"m","hamish","siviour","482103705","612","20-24","E",11
"22",22,"f","bridget","mccarthy","498356455","913","25-34","C",11
"23",23,"f","mia","falivene","336044704","617","60-64","E",11
"24",24,"f","hayley","alderson","382018372","602","55-59","G",11
"25",25,"f","lucy","schoppe","722173001","614","25-34","G",11
"26",26,"m","benjamin","samios","803480651","611","25-34","D",11
"27",27,"m","flynn","mcgregor","867510557","905","25-34","D",11
"28",28,"m","lachlan","reid","849001459","902","60-64","H",11
"29",29,"m","max","pegg","778347022","615","20-24","E",11
"30",30,"m","mitchell","sideris","435283195","905","60-64","C",11
"31",31,"f","jessica","keatch","218917666","906","15-19","F",11
"32",32,"f","isabelle","jessup","495117402","614","25-34","B",11
"33",33,"m","max","dakin","346950585","905","35-44","E",11
"34",34,"f","lily","collier","395871947","605","45-54","A",11
"35",35,"f","kiera","matthews","335114905","611","60-64","D",11
"36",36,"m","sam","nguyen","213838255","606","25-34","B",11
"37",37,"f","kayla","musolino","230129983","913","25-34","D",11
"38",38,"f","taliah","mazurek","832438313","612","55-59","F",11
"39",39,"f","georgia","worsley","814654911","905","55-59","B",11
"40",40,"m","jacob","roblom","398695918","905","35-44","F",11
"41",41,"f","talia","brock","862493025","606","55-59","B",11
"42",42,"f","holly","clarke","497269356","905","20-24","E",11
"43",43,"m","nicholas","campbell","423692518","614","25-34","B",11
"44",44,"f","vanessa","bacchus","423211585","606","60-64","H",11
"45",45,"m","liam","lock","793317789","612","20-24","C",11
