"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","jarred","green","233292268","602","25-34","B",11
"2",2,"f","samantha","vincent","454781713","600","45-54","B",11
"3",3,"f","monique","cochrane","357523882","601","35-44","F",11
"4",4,"m","finn","willing","240482711","902","20-24","F",11
"5",5,"m","evan","fittock","344513561","904","60-64","H",11
"6",6,"m","jayden","stanley","228754781","602","25-34","F",11
"7",7,"f","meg","millar","489364629","615","15-19","F",11
"8",8,"m","nicholas","white","883788743","903","35-44","B",11
"9",9,"f","emiily","theologidis","882058136","903","35-44","D",11
"10",10,"m","keegan","carrigg","781362359","906","35-44","C",11
"11",11,"m","caleb","kyratzoulis","332966007","614","35-44","F",11
"12",12,"m","liam","nguyen","373157281","904","25-34","H",11
"13",13,"m","hayden","dreckow","253922592","905","35-44","F",11
"14",14,"f","jade","palverso","383155825","607","45-54","A",11
"15",15,"m","lachlan","bollen","284224769","614","15-19","F",11
"16",16,"f","madison","mermer","470074820","605","45-54","A",11
"17",17,"f","tara","bloomfield","248176749","906","45-54","G",11
"18",18,"f","pascale","green","313088220","614","25-34","E",11
"19",19,"f","emiily","reid","788492374","615","45-54","B",11
"20",20,"f","isabella","white","369126203","614","15-19","C",11
"21",21,"m","harry","stylianopoulos","393199444","617","20-24","B",11
"22",22,"m","samuel","vincent","230885873","611","20-24","C",11
"23",23,"m","jeremy","benger","713460050","602","25-34","A",11
"24",24,"m","joshua","finlay","389700867","904","35-44","A",11
"25",25,"m","jackson","liersch","427708995","604","45-54","D",11
"26",26,"m","jaden","champion de crespign","232472039","611","25-34","B",11
"27",27,"f","chelsea","crossman","805702969","611","35-44","B",11
"28",28,"m","jack","riddell","847331022","615","45-54","H",11
"29",29,"f","caitlin","glossop","862643196","614","20-24","H",11
"30",30,"f","natalia","constance","738506945","617","45-54","D",11
"31",31,"f","eliza","white","781217318","913","20-24","F",11
"32",32,"f","alisa","miles","766185609","903","20-24","G",11
"33",33,"f","lauren","herbert","721854286","614","25-34","B",11
"34",34,"f","holly","hewittson","352005236","603","25-34","A",11
"35",35,"m","zachariah","rau","496932411","905","20-24","B",11
"36",36,"f","ellie","bruse","373722208","615","35-44","C",11
"37",37,"f","matilda","clarke","398243556","615","15-19","F",11
"38",38,"f","monique","jorkowski","237367406","602","35-44","E",11
"39",39,"f","kira","white","747374336","902","25-34","B",11
"40",40,"m","joshua","weller","742082339","611","25-34","D",11
"41",41,"m","trent","simonetti","341837460","905","65p","E",11
"42",42,"f","zoe","campbell","834016373","605","45-54","G",11
"43",43,"m","harry","kostoff","382513651","615","45-54","D",11
"44",44,"m","dante","saccardo","320192656","611","35-44","F",11
"45",45,"m","jack","edgecombe","441625901","615","35-44","E",11
"46",46,"m","joshua","caine","843674364","902","55-59","B",11
"47",47,"m","joe","matthews","204545209","902","65p","A",11
"48",48,"m","tyler","fahlberg","877355089","602","20-24","F",11
"49",49,"m","flynn","wilgar","245969689","615","45-54","G",11
"50",50,"f","lauren","white","329774725","614","35-44","A",11
"51",51,"m","campbell","liguoro","321942847","913","55-59","A",11
"52",52,"f","brooklyn","stowpiuk","368243223","902","25-34","E",11
"53",53,"f","jessica","doody","339887046","600","45-54","B",11
"54",54,"m","finlay","pascoe","738177296","607","55-59","H",11
"55",55,"f","emiily","green","202961710","602","45-54","D",11
"56",56,"m","dale","petersen","494928127","612","25-34","D",11
"57",57,"f","bridget","ahmed","721892452","602","45-54","D",11
"58",58,"m","matthew","zogopoulos","481958148","900","20-24","F",11
"59",59,"f","keahley","landon-lane","490048213","604","35-44","A",11
"60",60,"m","clement","bishop","201602379","602","15-19","C",11
"61",61,"m","bailey","burford","705044649","617","25-34","H",11
"62",62,"f","sophie","mason","211742971","607","35-44","C",11
"63",63,"f","tiffany","robson","776297400","913","20-24","D",11
"64",64,"m","harrison","mccarthy","450001363","621","20-24","D",11
