"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","gilluan","laing","386352172","615",NA,NA,1
"2",1,NA,"gi|lian","laing","386352172","615",NA,"C",2
"3",1,"f","gillyzn","laing",NA,NA,"35-44","C",3
"4",1,"f","gillvian","laing","38615217z","615",NA,"C",4
"5",2,NA,"daniel","magripilis","204133066","611",NA,NA,1
"6",3,"m","charli","warrior",NA,"601",NA,"B",1
"7",4,NA,"adam","mazon","894301012","603",NA,"B",1
"8",5,NA,"efin","parer","380942559","6o3","20-24","C",1
"9",6,"m","samuel","green","378875018",NA,NA,NA,1
"10",6,NA,"zamuel","green","378875018","906","25-34",NA,2
"11",6,NA,"samvel","gren","378875018","906","25-34","F",3
"12",6,"m","samuel","green","37887s0l8","906",NA,NA,4
"13",7,"f","samantha","nguten","236362629","614",NA,NA,1
"14",8,NA,"jacob","burnel|","820813817","618","35-44","A",1
"15",9,"f","maya","andresen","84809334u","617",NA,NA,1
"16",9,"f","maya","andresen",NA,"6017",NA,"D",2
"17",9,"f","maya","andresen","848093347","627",NA,NA,3
"18",10,"m","nathan","mkneill","q55751568","615","45-54",NA,1
"19",10,NA,"nathan","mcneill","455751568","61s","45-54",NA,2
"20",11,"f","tara","herbert","798408181","600",NA,NA,1
"21",12,"m","henry","shelley","74289933g","61q","35-44",NA,1
"22",12,NA,"henry","shelley","74289i339","612",NA,"E",2
"23",13,NA,"shelhey","geduld","7717422522","602","15-19","H",1
"24",14,"m","william","faraday","356417872",NA,NA,NA,1
"25",14,NA,"william","faradwy","356417872","617",NA,"A",2
"26",15,"f","estber","matthewz","740033895","617",NA,"A",1
"27",15,NA,"e5ther","matthews","740033895","617",NA,"A",2
"28",15,NA,"esther","matthews","74003389s","617","45-54",NA,3
"29",15,"f","estber","matthews","740033895","617",NA,NA,4
"30",16,NA,"jessica","kammermann","368925797","90t",NA,"F",1
"31",16,"f","jesica","kammermann",NA,"905",NA,"F",2
"32",17,"f","shelpy","singleton","468309185",NA,"55-59",NA,1
"33",18,"f","gian","9reen","423412897",NA,"55-59","E",1
"34",18,"f","giaahn","green","423412897","616","55-59",NA,2
"35",18,"f","giaqn","green","423412897","654","55-59",NA,3
"36",18,"f","kiaan","green","423412897","614",NA,NA,4
"37",19,NA,"alicia","boylx","810769187","615","35-44",NA,1
"38",19,NA,"alicia","bovle","810769187","615",NA,"F",2
"39",19,"f","alicida","boyle","810769187","y15",NA,"F",3
"40",20,NA,"kallum","ryan","747538351","617","25-34","G",1
"41",20,"m","calum","ryan",NA,"6q7","25-34","G",2
"42",20,NA,"callvm","ryan","747438351","617",NA,"G",3
"43",20,"m","callvm","ryari","747437351","617","25-34","G",4
"44",21,"f","abbey","schuxter","373213767",NA,NA,"A",1
"45",22,NA,"lucas","marinos","857671258","606",NA,NA,1
"46",22,NA,"luas","marinos","8576712s8","606","25-34","C",2
"47",22,"m","lucas","marinos","857t71z58","606",NA,NA,3
"48",23,NA,"hannah","ree5","250084424","905","15-19",NA,1
"49",23,"f","bannah","rees","250084424","g05","15-19",NA,2
"50",23,"f","hannah","rees","25008q424",NA,"15-19",NA,3
"51",24,NA,"alexander","campbell","238961187","90w","55-59",NA,1
"52",25,"m","jack","grossmsn","470628670","635",NA,"F",1
"53",26,"m","jye","reid","435550i47","905",NA,NA,1
"54",27,"m","willuam","evan","398279496","615",NA,"A",1
"55",27,"m","william","egan","3982797496","61t","35-44",NA,2
"56",28,"m","lyam","gilley","22579239","603",NA,"B",1
"57",28,"m","liim","gilley","225719239","603",NA,"B",2
"58",28,"m","lim","gilley","22s729239","604","25-34","B",3
"59",28,"m","liam","giley",NA,"603",NA,"B",4
"60",29,"m","samuel","jessup","870831239",NA,NA,NA,1
"61",29,"m","samuel","jes5up","870832239","905","45-54",NA,2
"62",29,"m","samue","jessup",NA,"905",NA,"B",3
"63",30,"m","oscr","wilckins","473820452","600","35-44",NA,1
"64",30,"m","o5car","wilkins","473820452","609",NA,"A",2
"65",30,"m","osca","wilkuns","473820452","600","35-44",NA,3
"66",31,"f","abby","sckeen","7579604951","606","25-34",NA,1
"67",31,NA,"abby","skeen","757960951","60",NA,"B",2
"68",31,"f","ab1>y","skeen","757930951","605","25-34","B",3
"69",32,"f","madi5on","dudley","357489395","611",NA,"G",1
"70",32,"f","madisori","dudleigh","357489095","6l1","45-54","G",2
