"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","hamish","white","284994943","614","25-34","B",11
"2",2,"m","chase","papoutsis","864623072","602","25-34","A",11
"3",3,"f","kirra","pyle","842055261","611","25-34","D",11
"4",4,"f","sienna","musolino","320373825","913","35-44","E",11
"5",5,"f","nikita","aspinall","837036329","615","20-24","B",11
"6",6,"f","mathilde","ryan","485016063","611","25-34","B",11
"7",7,"f","sara-louise","ryan","330708967","611","20-24","C",11
"8",8,"m","adrian","blake","721378920","904","15-19","H",11
"9",9,"f","jasmine","green","300183850","611","35-44","C",11
"10",10,"f","melanie","meadows","407049649","906","45-54","A",11
"11",11,"m","ryan","grygiel","343365889","903","15-19","F",11
"12",12,"m","bradley","goldsworthy","474818366","615","25-34","A",11
"13",13,"m","mitchell","donaldson","874699514","602","45-54","B",11
"14",14,"f","charlotte","raccanello","229953664","611","35-44","H",11
"15",15,"m","hamish","dunstone","897932154","607","55-59","F",11
"16",16,"m","william","campbell","484732570","902","20-24","F",11
"17",17,"m","samuel","jolly","879768690","603","25-34","D",11
"18",18,"f","ruby","lowe","339112334","906","25-34","A",11
"19",19,"f","lilly","brumley","865205072","615","35-44","B",11
"20",20,"m","caleb","mccarthy","334392449","611","65p","G",11
"21",21,"m","timothy","maynard","830819404","617","55-59","A",11
"22",22,"m","oscar","vincent","455650670","606","25-34","C",11
"23",23,"m","tate","clarke","796043163","913","25-34","A",11
"24",24,"m","iain","plane","796252118","913","35-44","F",11
"25",25,"m","connor","crook","447394426","604","60-64","B",11
"26",26,"m","jordan","white","475776924","913","45-54","B",11
"27",27,"f","melissa","rankine","779115946","913","45-54","E",11
"28",28,"m","connor","campbell","222521420","600","25-34","F",11
"29",29,"m","james","de gennaro","465317319","603","25-34","C",11
"30",30,"m","flynn","galbraith","703304782","905","15-19","F",11
"31",31,"f","ebony","everett","819055818","617","25-34","C",11
"32",32,"f","alexandra","beran","732648959","906","35-44","D",11
"33",33,"m","campbell","vanderzwan","255316117","600","45-54","E",11
"34",34,"f","stephanie","reid","772787144","614","25-34","H",11
"35",35,"f","ella","campbell","897766264","618","35-44","E",11
"36",36,"m","max","hartzenberg","333411580","913","35-44","B",11
"37",37,"f","lauren","noble","487121066","903","25-34","B",11
"38",38,"m","tyron","balazs","347132945","601","35-44","B",11
"39",39,"f","mollie","white","452423813","617","55-59","D",11
"40",40,"f","ellen","matthews","453161493","602","45-54","C",11
"41",41,"f","isabella","campbell","316671821","905","60-64","H",11
"42",42,"m","hugo","jolly","249473567","614","15-19","E",11
"43",43,"m","jye","reid","896929711","902","35-44","H",11
"44",44,"f","isabel","leon","797366922","903","20-24","H",11
"45",45,"f","brooklyn","tzousmas","294642029","614","45-54","A",11
"46",46,"m","jarod","osterman","440984770","913","45-54","C",11
"47",47,"m","jack","leishman","368763625","905","25-34","G",11
"48",48,"m","blake","hazell","805622785","607","25-34","C",11
"49",49,"f","lily","lock","802504804","614","25-34","B",11
"50",50,"f","talia","rudd","427957798","604","20-24","C",11
"51",51,"m","james","barnetson","401349246","906","25-34","C",11
"52",52,"f","haylee","dutson","213104429","902","35-44","A",11
"53",53,"m","matthew","daykin","322397919","615","45-54","G",11
"54",54,"f","haylee","green","782587681","602","60-64","H",11
"55",55,"f","makayla","knapman","430220419","607","55-59","H",11
"56",56,"f","jade","mahamoud","416345296","614","15-19","C",11
"57",57,"m","thomas","purdon","230640714","607","25-34","C",11
"58",58,"m","nicholas","kyriacou","277728293","615","55-59","D",11
"59",59,"m","joshua","wardle","706770097","611","35-44","E",11
"60",60,"m","connor","matson","792136466","905","35-44","G",11
"61",61,"m","alexander","mierisch","795730016","617","15-19","E",11
"62",62,"f","ruby","white","758285858","602","55-59","G",11
"63",63,"f","erin","tonge","445557757","618","65p","F",11
"64",64,"f","tayla","white","881063674","617","35-44","B",11
"65",65,"m","jack","campbell","397396194","615","15-19","F",11
"66",66,"f","kirrah","roling","228149894","600","35-44","H",11
"67",67,"m","jake","campbell","723958615","614","20-24","E",11
"68",68,"f","caresse","vendel","742152851","905","15-19","C",11
"69",69,"f","ella","hope","234596151","614","65p","C",11
"70",70,"f","abbie","dixon","853209157","614","15-19","F",11
"71",71,"m","reuben","ryan","223348662","615","25-34","F",11
"72",72,"m","riley","afford","236388124","611","45-54","A",11
"73",73,"m","jack","george","373285080","615","25-34","C",11
"74",74,"m","thomas","white","477344883","602","65p","C",11
"75",75,"m","tate","matthews","801510608","617","25-34","A",11
"76",76,"m","samuel","claydon","738243563","905","20-24","D",11
"77",77,"f","xani","ryan","218379382","617","35-44","B",11
"78",78,"m","sean","clarke","827231609","615","60-64","E",11
"79",79,"f","isabella","webb","482750720","617","35-44","B",11
"80",80,"m","timothy","hingston","357432384","620","35-44","B",11
"81",81,"m","thomas","rau","753917003","615","35-44","A",11
"82",82,"m","bradley","white","794137783","602","60-64","A",11
"83",83,"f","giaan","heerschap","328517707","617","35-44","B",11
"84",84,"f","ambrosia","howie","440795088","617","15-19","H",11
"85",85,"f","chloe","tatlock","265176702","611","35-44","E",11
"86",86,"m","thomas","mahon","794682509","905","35-44","D",11
"87",87,"f","angie","white","277022626","611","15-19","F",11
"88",88,"f","lucy","cansfield-smith","279619806","605","55-59","B",11
"89",89,"f","madison","grubb","458727899","615","35-44","D",11
"90",90,"f","kiera","willes","321083587","615","25-34","B",11
"91",91,"m","bailey","jardine","880213793","602","35-44","E",11
"92",92,"f","meggie","mydlak","815381386","602","65p","B",11
"93",93,"f","abbey","morrison","893838022","913","15-19","C",11
"94",94,"f","ruby","wilkins","302969865","604","45-54","B",11
"95",95,"m","eden","fotopoulos","278808019","614","25-34","G",11
"96",96,"f","kelsey","egan","385180863","903","25-34","C",11
"97",97,"m","dakota","lelievre","321865187","905","35-44","E",11
"98",98,"m","thomas","harkotsikas","749283424","903","60-64","C",11
"99",99,"m","isaac","duont","758144947","611","25-34","B",11
"100",100,"f","caitlin","snell","733880024","906","35-44","A",11
"101",101,"m","kyle","soulemezis","321698966","602","35-44","C",11
"102",102,"f","tarshya","hope","763813430","614","45-54","H",11
"103",103,"f","kimberly","jeffries","357831501","902","55-59","G",11
"104",104,"m","joshua","satterley","814267739","600","25-34","H",11
"105",105,"m","nicholas","pindell","361669240","617","55-59","E",11
"106",106,"m","william","crook","357058153","615","20-24","E",11
"107",107,"m","jackson","leane","289328032","602","55-59","B",11
"108",108,"m","jacob","bellchambers","725455336","607","35-44","A",11
"109",109,"m","james","stephenson","250658695","602","55-59","F",11
"110",110,"f","tara","dixon","450015090","615","35-44","D",11
"111",111,"m","michael","mahon","309435667","614","45-54","D",11
"112",112,"f","tara","irons","393340757","617","35-44","C",11
"113",113,"f","julia","meadows","722162595","615","20-24","G",11
"114",114,"f","rachel","mogavero","832773440","615","65p","C",11
"115",115,"m","jack","mazzone","213086978","905","15-19","E",11
"116",116,"m","pino","hearn","854893442","904","35-44","E",11
"117",117,"m","joshua","prak","838445031","906","55-59","C",11
"118",118,"f","erin","palecek","419664422","905","25-34","B",11
"119",119,"m","jayden","donaldson","286831774","604","25-34","C",11
"120",120,"m","keegan","leicester","859408260","607","35-44","B",11
"121",121,"m","antonio","hamouche","817273363","615","55-59","A",11
"122",122,"m","nathan","clarke","321434056","605","20-24","A",11
"123",123,"m","beau","secomb","410913602","602","25-34","G",11
"124",124,"f","olivia","grainger","841571865","605","45-54","E",11
"125",125,"f","abbie","bloomfield","823022268","903","45-54","B",11
"126",126,"f","chloe","hanks","716784397","603","35-44","E",11
"127",127,"m","coby","truslove","895433647","600","25-34","B",11
"128",128,"m","jonathon","mandica","416118348","617","35-44","E",11
"129",129,"m","william","nguyen","758350880","611","45-54","C",11
"130",130,"f","chloe","bishop","844325720","902","35-44","B",11
"131",131,"f","alexandra","mcandrew","783733236","906","45-54","B",11
"132",132,"m","ethan","reid","724674663","905","25-34","C",11
"133",133,"f","amy","griffen","461023264","602","35-44","B",11
"134",134,"m","tyrone","siganto","293801722","905","60-64","E",11
