"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","matthew","steinert","891782246","611","15-19","F",11
"2",2,"f","lily","hoffman","490544020","614","25-34","B",11
"3",3,"f","makenzi","de angelis","388380774","607","35-44","E",11
"4",4,"f","emiily","clarke","800468296","611","25-34","G",11
"5",5,"m","lawson","clarke","487460240","611","20-24","F",11
"6",6,"f","emma","snell","448301796","615","45-54","B",11
"7",7,"f","jessica","tallarida","360429172","905","60-64","A",11
"8",8,"f","annabelle","kowtun","801635659","615","55-59","F",11
"9",9,"m","thomas","blackwell","739307838","617","45-54","B",11
"10",10,"m","alexander","grubb","295497758","903","25-34","E",11
"11",11,"f","alicia","berry","847118474","607","45-54","G",11
"12",12,"f","isabelle","clarke","722048146","611","20-24","D",11
"13",13,"f","samantha","weaver","707164466","614","25-34","A",11
"14",14,"f","kyra","clarke","267340888","602","20-24","H",11
"15",15,"f","elysse","reid","739449505","902","25-34","E",11
"16",16,"m","jordan","matthews","452128389","905","20-24","D",11
"17",17,"f","ebony","green","253336634","611","20-24","B",11
"18",18,"m","ben","reece","282894286","906","35-44","H",11
"19",19,"f","alice","weller","763489350","605","15-19","A",11
"20",20,"f","lily","pardey","276945609","615","35-44","F",11
"21",21,"f","eliza","bouskill","450781180","913","35-44","H",11
"22",22,"m","charlie","burford","840739707","611","25-34","H",11
"23",23,"f","madison","spicer","279136606","905","25-34","G",11
"24",24,"m","harrison","newbound","270401006","617","25-34","G",11
"25",25,"m","jean-claude","green","816623918","602","35-44","F",11
"26",26,"f","emma","clarke","762353411","603","45-54","E",11
"27",27,"m","lachlan","gillard","286292809","603","60-64","D",11
"28",28,"m","joshua","mason","890719620","615","15-19","H",11
"29",29,"f","natalie","whisson","881806098","617","35-44","A",11
"30",30,"f","hannah","white","262760100","904","20-24","H",11
"31",31,"f","takeisha","fairbrass-king","766280901","615","20-24","E",11
"32",32,"m","jeremy","hyland","497901257","615","20-24","D",11
"33",33,"m","kyle","campbell","369260129","601","45-54","D",11
"34",34,"m","thomas","mccloskey","258324744","913","45-54","B",11
"35",35,"f","cassandra","paterson","274231500","602","15-19","B",11
"36",36,"f","darcie","clarke","389340262","600","25-34","A",11
"37",37,"f","kiara","thredgold","324060993","602","45-54","B",11
"38",38,"m","jonathon","manfield","396117261","606","55-59","B",11
"39",39,"f","chantelle","boyes","220401671","602","20-24","H",11
"40",40,"f","tanyshah","green","344888072","612","55-59","D",11
"41",41,"f","mia","matthews","775604535","913","35-44","C",11
"42",42,"m","benjamin","white","837722891","605","45-54","C",11
"43",43,"f","emma","mcgregor","824633135","905","35-44","E",11
"44",44,"f","layla","thurlow","323150207","611","35-44","D",11
"45",45,"f","abigail","shadbolt","834833677","603","55-59","H",11
"46",46,"m","liam","pettigrove","894472381","617","35-44","A",11
"47",47,"f","rosa","moody","249873355","903","20-24","D",11
"48",48,"m","jed","kappe","285554347","904","25-34","D",11
"49",49,"m","jacob","elphick","430864103","913","45-54","C",11
"50",50,"m","james","hern","431186244","913","25-34","D",11
"51",51,"f","amy","manivone","798974522","611","60-64","F",11
"52",52,"m","ayden","mccarthy","299245442","617","25-34","C",11
"53",53,"f","imogen","dixon","778108082","607","60-64","H",11
"54",54,"m","dean","northway","817525235","905","35-44","F",11
"55",55,"m","dylan","wang","236679906","605","60-64","D",11
"56",56,"f","summer","goldsworthy","421593481","611","45-54","G",11
"57",57,"m","robert","kerkham","749199258","905","55-59","C",11
"58",58,"m","oliver","campbell","423228185","906","20-24","B",11
"59",59,"m","michael","verco","432584151","605","65p","A",11
"60",60,"m","matthew","miles","757817208","902","35-44","E",11
"61",61,"m","toby","cochrane","876519644","602","25-34","F",11
"62",62,"m","levi","murtha","224924320","602","35-44","H",11
"63",63,"m","oscar","fenwick","215114187","607","35-44","B",11
"64",64,"f","paris","marshman","359583509","615","45-54","A",11
"65",65,"m","mitchell","quast","717167934","904","45-54","C",11
"66",66,"m","thomas","mason","201654213","612","20-24","B",11
"67",67,"f","jacqueline","berry","312285321","904","25-34","H",11
"68",68,"m","ryan","egan","378605971","904","35-44","B",11
"69",69,"m","patrick","coleman","352932288","905","35-44","H",11
"70",70,"m","jed","lodge","496699370","906","25-34","B",11
"71",71,"m","harrison","bettens","758422138","604","65p","A",11
"72",72,"m","finnbar","harrington","235577510","906","45-54","E",11
"73",73,"f","harriet","mees","811626833","913","60-64","C",11
"74",74,"f","jessica","bishop","346999464","605","55-59","B",11
"75",75,"m","james","frantova","891375390","903","45-54","H",11
"76",76,"m","john-paul","hoaresykes","215979240","905","60-64","D",11
"77",77,"m","jacob","pryer","794560395","604","45-54","E",11
"78",78,"f","brigette","hewson","411642742","905","45-54","C",11
"79",79,"m","peter","binns","363921552","611","55-59","C",11
"80",80,"f","tayah","mcveigh","253073877","615","15-19","C",11
"81",81,"f","vanessa","staude","752349480","902","25-34","B",11
"82",82,"f","lara","campbell","237606115","615","25-34","C",11
"83",83,"m","thomas","rawlings","215301945","602","25-34","B",11
"84",84,"m","james","campbell","835017595","900","45-54","G",11
"85",85,"f","sophie","lowe","729029810","611","35-44","E",11
"86",86,"f","tia","mason","230122829","609","45-54","H",11
"87",87,"f","georgia","cordingley","319725097","606","25-34","C",11
"88",88,"f","melanie","campbell","431944138","607","35-44","H",11
"89",89,"m","dominic","white","779030164","905","35-44","E",11
"90",90,"f","jinni","secomb","870970161","602","25-34","B",11
"91",91,"f","samantha","webb","785485039","905","60-64","B",11
"92",92,"f","lucy","mcgregor","388917465","902","25-34","B",11
"93",93,"m","zachary","blewett","776397190","900","35-44","C",11
"94",94,"f","natalie","hyland","862226938","905","20-24","H",11
"95",95,"f","lauren","noble","231546172","611","55-59","A",11
"96",96,"f","jacqueline","cowell","861388836","905","25-34","B",11
"97",97,"m","zane","clarke","876201450","904","35-44","C",11
"98",98,"f","ellouise","campbell","333091940","602","45-54","A",11
"99",99,"f","nikita","grubb","263123600","905","15-19","F",11
"100",100,"m","lachlan","lodge","482283088","905","55-59","A",11
"101",101,"m","benjamin","green","701109374","611","25-34","F",11
"102",102,"m","sam","daish","802808488","602","55-59","F",11
"103",103,"m","ned","neville","782976006","906","45-54","A",11
"104",104,"m","rhys","hoffman","807035937","614","15-19","C",11
"105",105,"f","ella","krollig","268326558","611","45-54","B",11
"106",106,"m","james","heron","472813695","605","35-44","B",11
"107",107,"m","connor","campbell","339481928","617","55-59","D",11
"108",108,"f","leah","dunstone","422302434","904","35-44","B",11
"109",109,"f","georgina","mason","775812677","903","45-54","B",11
"110",110,"f","mikayla","lifshack","808829530","906","25-34","B",11
"111",111,"f","makenzie","bandick","879350651","602","45-54","B",11
"112",112,"m","cooper","blake","445246755","606","35-44","H",11
"113",113,"m","lee","george","421669227","614","55-59","G",11
"114",114,"f","georgia","berry","816173193","603","20-24","G",11
"115",115,"f","destynii","extremera","812782947","906","60-64","A",11
"116",116,"m","dante","bilecki","377390737","904","45-54","B",11
"117",117,"m","thomas","zecchini","363847072","904","35-44","F",11
"118",118,"m","adam","mason","874719953","604","20-24","H",11
"119",119,"f","alexandra","ryan","433250376","905","35-44","D",11
"120",120,"f","stephanie","ovens","770334860","604","45-54","E",11
"121",121,"f","teegan","white","203140813","905","20-24","H",11
"122",122,"m","noah","coleman","286616874","611","60-64","D",11
"123",123,"f","taylor","jacobus","456729902","612","45-54","E",11
"124",124,"f","chelsea","clarke","331421510","614","35-44","B",11
"125",125,"m","daniel","artis","349955050","905","35-44","B",11
"126",126,"f","nicole","stephenson","304663085","614","35-44","B",11
"127",127,"m","lachlan","wardle","800734626","604","25-34","C",11
"128",128,"f","talissa","ranson","482483607","615","25-34","B",11
"129",129,"m","xavier","paterson","427637900","905","20-24","H",11
"130",130,"f","lauren","jolly","782004580","906","45-54","C",11
"131",131,"m","rhys","hanna","498507528","612","20-24","H",11
"132",132,"f","eboni","morrison","290904895","611","25-34","E",11
"133",133,"m","jackson","mccarthy","269671670","615","25-34","H",11
"134",134,"m","benjamin","paterson","360618393","605","65p","E",11
"135",135,"f","alia","campbell","810687351","617","15-19","E",11
"136",136,"f","ashleigh","riddell","486472877","904","25-34","B",11
"137",137,"f","jorja","morrison","894910536","906","25-34","C",11
"138",138,"f","brianna","huddy","364500032","602","35-44","A",11
"139",139,"f","haylee","green","815278748","604","35-44","F",11
"140",140,"f","charlotte","musolino","220710703","905","35-44","C",11
"141",141,"f","tiana","wilkins","220412947","914","45-54","H",11
"142",142,"m","jackson","due","485853481","615","60-64","F",11
"143",143,"f","bianca","wieffering","738257506","615","35-44","D",11
"144",144,"f","kaitlin","green","222155245","607","45-54","B",11
"145",145,"m","harry","reece","357798232","900","45-54","E",11
"146",146,"f","charlotte","denholm","839071065","906","25-34","B",11
"147",147,"m","matthew","berry","217471939","617","15-19","F",11
"148",148,"m","michael","noble","769567863","617","35-44","H",11
"149",149,"m","shane","fiorani","838525446","617","45-54","A",11
"150",150,"f","amber","caruana","859379987","914","45-54","F",11
"151",151,"m","bailey","cattigan","310815699","615","35-44","A",11
"152",152,"m","damien","hyland","759583093","607","45-54","A",11
"153",153,"f","katelin","boss","703123101","903","25-34","H",11
"154",154,"m","dante","maleszka","740603716","905","25-34","H",11
"155",155,"f","lauren","librandi","421635185","600","55-59","G",11
"156",156,"f","mia","lock","284907885","612","25-34","E",11
"157",157,"f","tahni","george","708994795","612","35-44","E",11
"158",158,"f","kayla","binns","472383845","611","35-44","C",11
"159",159,"f","andrea","rudd","306101149","604","35-44","C",11
"160",160,"f","olivia","nguyen","862254994","607","35-44","B",11
"161",161,"f","felicity","saul","493067714","611","55-59","C",11
"162",162,"f","kasey","wang","885423980","615","55-59","C",11
"163",163,"f","alisa","clarke","392847568","617","20-24","D",11
"164",164,"f","grace","luchko","425367251","606","35-44","C",11
"165",165,"f","cheyenne","white","459983879","904","35-44","A",11
"166",166,"f","miranda","veld","377197898","602","55-59","E",11
"167",167,"m","benjamin","daviess","457227698","617","20-24","D",11
"168",168,"f","ella","chittleborough","213283342","605","25-34","D",11
"169",169,"f","sarah","maynard","863205210","607","25-34","F",11
"170",170,"m","benjamin","mccracken","400308667","903","45-54","C",11
"171",171,"m","bradley","clarke","388361970","614","25-34","B",11
"172",172,"m","william","macgowan","418271950","904","55-59","E",11
"173",173,"m","zachary","crellin","457590069","611","35-44","C",11
"174",174,"m","alexander","saul","460589886","611","60-64","C",11
"175",175,"f","shelby","morrison","882762178","606","45-54","D",11
"176",176,"m","toby","egan","779518610","902","45-54","F",11
"177",177,"f","georgia","stanley","839349597","914","35-44","A",11
"178",178,"m","deakin","chandler","375463901","612","25-34","H",11
"179",179,"m","bailey","dragomirescu","372911256","614","60-64","E",11
"180",180,"m","zack","clarke","731756924","604","25-34","D",11
"181",181,"m","bryce","lowe","710406914","600","45-54","H",11
"182",182,"f","kimberly","webb","461222375","906","25-34","C",11
"183",183,"m","reuben","zilm","488044898","611","65p","A",11
"184",184,"f","jemma","webb","786778646","902","25-34","E",11
"185",185,"f","amber","laverty","312548683","611","25-34","B",11
"186",186,"m","mitchell","coulson","264020412","602","45-54","C",11
"187",187,"f","molly","painter","264214037","615","60-64","H",11
"188",188,"m","jack","bunt","387812688","617","45-54","E",11
"189",189,"f","amber","whiterod","498350630","614","25-34","E",11
"190",190,"m","ajay","morrison","745412762","902","45-54","D",11
"191",191,"f","sophie","nguyen","236519837","615","45-54","A",11
"192",192,"m","latham","mason","788568767","904","35-44","F",11
"193",193,"f","abbey","carbone","837509296","604","60-64","B",11
"194",194,"f","sarah","harrington","718110153","617","15-19","F",11
"195",195,"f","evangelia","mccaffrey","443083352","902","25-34","B",11
"196",196,"m","harry","linwood","880410578","615","15-19","F",11
"197",197,"m","kyle","fitzpatrick","843630203","602","45-54","B",11
"198",198,"m","ethan","egan","202992170","902","55-59","A",11
"199",199,"m","brodie","de fazio","821843290","913","45-54","B",11
"200",200,"m","marco","simmonds","780096794","902","20-24","F",11
"201",201,"f","michelle","white","893774600","615","25-34","F",11
"202",202,"m","jack","wilkins","315996549","604","65p","B",11
"203",203,"m","william","noble","399912669","614","45-54","G",11
"204",204,"m","jordan","coulson","448348531","903","25-34","F",11
"205",205,"m","blaize","philps","356531777","617","35-44","B",11
"206",206,"m","ethan","jolly","748562966","906","25-34","B",11
"207",207,"f","hannah","muhanna","265643289","611","60-64","A",11
"208",208,"m","adam","badger","785736208","905","25-34","B",11
"209",209,"m","jake","matthews","726224052","617","25-34","B",11
"210",210,"m","rourke","palamaris","862171780","611","35-44","E",11
"211",211,"m","tommy","forshaw","866937158","611","35-44","B",11
"212",212,"f","neneh","cordingley","268886493","905","45-54","G",11
"213",213,"m","reuben","lambert-smith","461152359","602","45-54","C",11
"214",214,"f","sophie","ryan","257132997","605","20-24","F",11
"215",215,"m","francesco","paterson","338225857","903","60-64","D",11
"216",216,"m","harrison","bruse","307623974","615","60-64","B",11
"217",217,"m","elton","fraval","399108111","617","45-54","F",11
"218",218,"m","levi","hage","435214505","902","25-34","E",11
"219",219,"f","shakira","white","275780727","615","25-34","C",11
"220",220,"m","kyle","paterson","495741059","913","25-34","D",11
"221",221,"f","sophie","hamon","309714387","602","35-44","B",11
"222",222,"m","riley","gibb","465710866","615","55-59","B",11
"223",223,"m","thomas","dixon","389116379","617","25-34","G",11
"224",224,"f","elle","reid","220346445","614","60-64","D",11
"225",225,"m","samuel","godfrey","463551531","913","20-24","D",11
"226",226,"f","kylee","carcuro","788993649","617","25-34","B",11
"227",227,"f","lillian","vincent","848481022","611","20-24","E",11
"228",228,"m","nicholas","sferco","766192136","614","45-54","H",11
"229",229,"m","adam","lovelock","842569476","913","35-44","A",11
"230",230,"m","liam","haeusler","871722446","611","45-54","H",11
"231",231,"f","alison","green","716236451","904","35-44","F",11
"232",232,"f","ambrosia","ruskin","745706214","906","35-44","E",11
"233",233,"m","charlie","hudd","237187188","611","35-44","B",11
