"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","aurorq","vincent","813307206","60","45-54",NA,1
"2",2,"f","marlelv","claee","780759036","611",NA,"E",1
"3",2,"f","maroe6","clarke",NA,"611",NA,"E",2
"4",3,"f","im0gen","mcgregor","369741883","9q3",NA,"E",1
"5",3,"f","imoken","mcgegor","369741883","913",NA,"E",2
"6",4,"f","breeanne","wite","29396236","605",NA,"C",1
"7",5,NA,"ryan","krufe","204806655","611","25-34",NA,1
"8",5,NA,"ryan","kruhse","204u06655",NA,"25-34","B",2
"9",6,"m","conrior","bowerman","222814293","914",NA,NA,1
"10",7,NA,"tyer","willing","232322913","602","25-34",NA,1
"11",7,"m","ty|er","willing","23z322913","602",NA,"F",2
"12",8,"m","robert","clarke","254485554",NA,"65p",NA,1
"13",8,"m","robert","clarke","254585654",NA,NA,"H",2
"14",9,"f","ca'ltl:n","barbier","8111961621","611","65p",NA,1
"15",9,"f","caitoin","barbi3r","811161621","611",NA,"E",2
"16",10,"f","amelia","foahloy","442990782","614",NA,"H",1
"17",11,"f","portia","mas9n","2853o6381","606",NA,"E",1
"18",11,NA,"porxia","mason",NA,"606","60-64","E",2
"19",11,"f","portika","mawon","285306381","606","60-64",NA,3
"20",11,"f","portya","mason","285306381","60",NA,"E",4
"21",12,"f","ambr","schuster","788408340","60z",NA,"B",1
"22",12,NA,"amber","schuwter",NA,"602","25-34","B",2
"23",12,"f","amper","schnster","788408340","602",NA,"B",3
"24",13,"f","maddijon","greeri","3389880760","617","45-54","G",1
"25",14,NA,"lukr","lamprey","897569353","913","25-34",NA,1
"26",14,"m","luke","lamprey","897569353",NA,NA,NA,2
"27",14,NA,"luk","lamprey","897569353","913","25-34",NA,3
"28",15,"m","simon","peter5en","337846543","z6o7",NA,"D",1
"29",16,"m","kyle","penaluhna",NA,"905",NA,"C",1
"30",17,"f","tiarna","lommane","269944731","9q3",NA,"E",1
"31",17,"f","tiarma","lomman","279944731","914","25-34","E",2
"32",18,"f","eloise","tborpe","852524092","605",NA,NA,1
"33",19,"m","konstantinos","peams","217909538","91e","25-34",NA,1
"34",19,NA,"konstantinos","beamis","217909538","913","25-34","D",2
"35",19,"m","konsttantinoy","beams","217909538","913",NA,NA,3
"36",20,NA,"jayden","campbeil","251251571","691","45-54","C",1
"37",21,NA,"amy","stodart","347554131","6l7","45-54",NA,1
"38",21,NA,"amy","s6odart","347554131","6174","45-54","H",2
"39",21,NA,"amv","stodart","347554131","617","45-54",NA,3
"40",22,"f","isabekla","barton-ancliffe","736703322","61e",NA,"F",1
"41",22,"f","isabekla","bartom-ancliffe","736803322","614","55-59","F",2
"42",23,"m","bailey","texh","346260483","6l4",NA,"G",1
"43",24,"f","eponie","roel>uck","711912524","617",NA,"D",1
"44",25,"m","angus","deutxer",NA,"6q7","25-34","B",1
"45",26,NA,"philip","marlow","865739414","612",NA,NA,1
"46",27,"m","broclee","shepherd","864561383","6312","45-54",NA,1
"47",28,"m","kyle","clarke","75556406","618",NA,NA,1
"48",28,NA,"kylet","clarl<e","755569406","618","55-59","A",2
"49",29,NA,"jacob","perelaer",NA,"91w","45-54","B",1
"50",29,"m","jaclb","perelaer","275g91103","913","45-54",NA,2
"51",30,"m","haydxn","noble","890714842","6|1","45-54",NA,1
