"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,NA,"tes5","fiorenza","432029458","904","45-54",NA,1
"2",2,NA,"daniele","fitzpztrick","82592u016","607","20-24","E",1
"3",2,"m","daniele","fitzpatrick",NA,"6o7","20-24",NA,2
"4",2,"m","dani4le","fitzpatrick","825928016","608",NA,"E",3
"5",3,"m","macormafk","rikhmond","3214o4526","903","35-44","E",1
"6",3,"m","macorkack","rixmond",NA,"903","35-44","E",2
"7",4,NA,"noah","bartkl","379354006","613","20-24","C",1
"8",4,"m","noab","bartel","379e54006","614",NA,"C",2
"9",5,"m","ewan","nguyrn","474962s71","605","60-64",NA,1
"10",6,NA,"montana","campbell","216996772","6115",NA,"B",1
"11",6,"f","montana","campbell","216996772","61",NA,NA,2
"12",7,"m","james","tebbitt","255478179","695","45-54",NA,1
"13",7,"m","james","tebbu26t","255478179","605",NA,NA,2
"14",8,"f","domen9que","klemm","4q9020539","914","35-44",NA,1
"15",8,"f","domenique","klemiii","4990z0539","91q","35-44","B",2
"16",8,NA,"domenique","klemm","499020539","7914",NA,"B",3
"17",9,NA,"zasnw","whie","276459409","904","25-34","E",1
"18",9,"m","zane","whity",NA,"904",NA,"E",2
"19",9,"m","zace","wite","2764s9409","904","25-34","E",3
"20",9,"m","jane","white",NA,"904","25-34",NA,4
"21",10,"f","emiily","wite","355390843",NA,"35-44","C",1
"22",10,"f","emiily","whide","355390743",NA,NA,"C",2
"23",10,"f","em'lily","white","3555390743","902",NA,"C",3
"24",10,"f","eiily","white","355390743","902",NA,NA,4
"25",11,"f","kae","pafumu","727373587","615",NA,"F",1
"26",12,"f","katelyn","kozlowjka",NA,"902",NA,"B",1
"27",12,NA,"katelyn","koxlowska","213390172","902",NA,"B",2
"28",12,"f","ckatelyn","kozlowska","233090172","902","35-44",NA,3
"29",13,"m","connor","miles","7514628e3","605",NA,NA,1
"30",14,"m","blake","berry","432022659","6o7",NA,NA,1
"31",15,"m","jam","howie","305596617","9143",NA,"H",1
"32",15,NA,"jame5","howie","305596617","Nm","15-19","H",2
"33",16,"f","amava","dim","713245755","602",NA,"C",1
"34",17,NA,"emalene","clarke","7027u1850","02","45-54","H",1
"35",17,"f","emalehe","clarke","702771850","60w","45-54",NA,2
"36",17,"f","emalene","clarke","7o2771850","602",NA,NA,3
"37",18,"m","logan","innis","284975834","619",NA,NA,1
"38",18,"m","lol<an","innis","284975834","6|4","45-54",NA,2
"39",19,"m","rilex","hyland","266249o59",NA,"20-24","B",1
"40",19,"m","riley","hylsnd",NA,"606","20-24","B",2
"41",19,"m","rxley","hyland","266259059","607",NA,"B",3
"42",19,NA,"riley","hyland","266249059","607",NA,NA,4
"43",20,NA,"riley","gibb",NA,"6041","25-34","E",1
"44",21,"f","anan","clarie","748343019","910","20-24","D",1
"45",22,"f","mickayla","lowe","222444382","9056",NA,"B",1
"46",22,"f","mikayla","lowe","222e44382","905",NA,NA,2
"47",23,"f","sophie","rollins",NA,NA,NA,"C",1
"48",24,"m","nichooas","moody","2484739i8","612",NA,"C",1
"49",24,"m","nikholas","moody",NA,"612",NA,"C",2
"50",24,"m","nixolas","moody","248473988","612",NA,NA,3
"51",25,"f","joanna","green","7079522p03","61w",NA,"E",1
"52",25,NA,"joanna","greeri","707952003",NA,"45-54","E",2
"53",25,"f","joanna","green",NA,"615",NA,NA,3
"54",26,NA,"cheyenne","green","77312560","903","55-59",NA,1
"55",26,"f","cheyenve","green","773125690","903",NA,NA,2
"56",27,NA,"amelie","rothw","787608060","615","45-54",NA,1
"57",27,"f","ame|je","rotbe","y87608060","615","45-54","B",2
"58",28,"f","z0e","whiteley","828479396","600",NA,NA,1
"59",28,NA,"zoe","whiteley","828479e96","600",NA,"H",2
"60",29,"f","ysobel","tiler",NA,"603",NA,"H",1
"61",30,NA,"haylev","orchard","2009222780","601","45-54","C",1
"62",30,"f","hayley","orchard","2o0922270","60q","45-54",NA,2
"63",30,"f","hayley","orchard",NA,"601",NA,NA,3
"64",30,"f","hayley","orcard","200922270","6031",NA,"C",4
"65",30,"f","hayley","orchard",NA,"601",NA,NA,5
"66",31,NA,"por6ia","tiggeman","NAo","612","55-59","E",1
"67",31,NA,"portia","tiggeman","3551016476","12","55-59","E",2
"68",32,"f","mikaela","aptd","815810698","906",NA,"H",1
"69",32,NA,"micaela","apted","815810698",NA,NA,"H",2
"70",33,NA,"matthew","nguyrn","849854286","90q","35-44","F",1
"71",33,"m","matthevv","nguyn","849854286","904",NA,"F",2
"72",33,"m","matthew","nguven","849854286","994",NA,"F",3
"73",34,"f","genevleve","ryan","313097059",NA,NA,"D",1
"74",34,"f","genevieve","ryan","313097059",NA,NA,NA,2
"75",35,"f","lucy","white","418325790","91e",NA,NA,1
"76",35,"f","luci","white","4183z5790","9|e","20-24","B",2
"77",35,"f","lucy","hite",NA,"9|3","20-24","B",3
"78",36,"m","jombua","smallacombe","286374036","909",NA,"G",1
"79",36,"m","joshua","smallacombe","286374036","9o4",NA,NA,2
"80",37,"f","olivia","mccarthy","2575391570","9|3",NA,"F",1
"81",38,NA,"co0pyer","brock","283052493","611",NA,"E",1
"82",39,"f","brianna","hague","406639183","61s",NA,NA,1
"83",39,"f","brianna","hague",NA,"61q","20-24",NA,2
"84",39,NA,"prianna","hague","406659183","615","20-24","E",3
"85",39,"f","brianna","ha9ue","406639183","614",NA,"E",4
"86",40,"m","joshu","webb","328238517","61s","15-19",NA,1
"87",41,NA,"imogen","lablack",NA,NA,"35-44","C",1
"88",42,"m","flvnn","shephrrd","875601754","9o3","45-54","D",1
"89",43,NA,"moxtana","mccatthy","896799892","600","55-59","G",1
"90",43,"f","mondana","mccartby","896799892","600","55-59",NA,2
"91",43,"f","monana","mccarthy","896799892",NA,NA,"G",3
"92",44,NA,"asaa","frahn","774020861","602",NA,"G",1
"93",45,"f","rosie","prievst","726869990","6|2","60-64",NA,1
"94",46,NA,"charlie","bodman","357973720","905",NA,NA,1
"95",46,"m","charlie","bodman","9357973720","90t","25-34",NA,2
"96",47,NA,"bremdan","hulands","336211566","904","45-54",NA,1
"97",47,"m","brendadn","hulands","336211566","90r",NA,"A",2
