"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","gillian","laing","386352172","615","35-44","C",11
"2",2,"m","daniel","magripilis","204133066","611","45-54","D",11
"3",3,"m","charlie","warrior","492800451","601","45-54","B",11
"4",4,"m","adam","mason","894301012","603","35-44","B",11
"5",5,"f","erin","parer","380942559","603","20-24","C",11
"6",6,"m","samuel","green","378875018","906","25-34","F",11
"7",7,"f","samantha","nguyen","236362629","614","20-24","B",11
"8",8,"m","jacob","burnell","820813817","617","35-44","A",11
"9",9,"f","maya","andresen","848093347","617","15-19","D",11
"10",10,"m","nathan","mcneill","455751568","615","45-54","A",11
"11",11,"f","tara","herbert","798808181","600","45-54","B",11
"12",12,"m","henry","shelley","742899339","612","35-44","E",11
"13",13,"f","shelbey","geduld","771422522","602","15-19","H",11
"14",14,"m","william","faraday","356417872","617","45-54","A",11
"15",15,"f","esther","matthews","740033895","617","45-54","A",11
"16",16,"f","jessica","kammermann","368925797","905","20-24","F",11
"17",17,"f","shelby","singleton","468309185","602","55-59","F",11
"18",18,"f","giaan","green","423412897","614","55-59","E",11
"19",19,"f","alicia","boyle","810769187","615","35-44","F",11
"20",20,"m","callum","ryan","747438351","617","25-34","G",11
"21",21,"f","abbey","schuster","373213767","614","35-44","A",11
"22",22,"m","lucas","marinos","857671258","606","25-34","C",11
"23",23,"f","hannah","rees","250084424","905","15-19","F",11
"24",24,"m","alexander","campbell","238961187","902","55-59","B",11
"25",25,"m","jack","grossman","470628670","605","45-54","F",11
"26",26,"m","jye","reid","435550947","905","35-44","B",11
"27",27,"m","william","egan","398279496","615","35-44","A",11
"28",28,"m","liam","gilley","225729239","603","25-34","B",11
"29",29,"m","samuel","jessup","870831239","905","45-54","B",11
"30",30,"m","oscar","wilkins","473820452","600","35-44","A",11
"31",31,"f","abby","skeen","757960951","606","25-34","B",11
"32",32,"f","madison","dudley","357489095","611","45-54","G",11
"33",33,"f","isabelle","weller","800039759","600","35-44","A",11
"34",34,"m","ben","huxley","760563478","617","20-24","C",11
"35",35,"m","nathan","madigan","843537949","903","60-64","H",11
"36",36,"m","mitchell","ferris","457231672","615","65p","B",11
"37",37,"m","joel","bruse","225718814","601","35-44","E",11
"38",38,"m","evan","van heythuysen","241001812","913","35-44","G",11
"39",39,"m","tynan","mierisch","757896894","612","65p","A",11
"40",40,"f","mia","priest","472424865","905","45-54","H",11
"41",41,"f","peta","matthews","726044398","603","35-44","C",11
"42",42,"m","mitchell","white","752371830","913","45-54","E",11
"43",43,"m","oliver","white","333341921","600","25-34","A",11
"44",44,"f","caitlin","dainton","485113382","607","35-44","H",11
"45",45,"m","gregory","neville","742371822","615","55-59","A",11
"46",46,"m","edward","ferri","841246163","902","15-19","D",11
"47",47,"f","ruby","schembri","288337479","902","35-44","H",11
"48",48,"f","emma","campbell","473964992","904","20-24","C",11
"49",49,"f","shelby","ferris","201336569","914","45-54","A",11
"50",50,"m","flynn","clarke","431355084","904","20-24","C",11
"51",51,"m","jordan","campbell","801123157","617","45-54","A",11
"52",52,"f","kelsea","millar","711278468","600","25-34","B",11
"53",53,"f","chloe","campbell","212652263","604","45-54","G",11
"54",54,"f","renai","mandusic","363375533","603","25-34","B",11
"55",55,"f","sian","henzel","704642450","615","35-44","B",11
"56",56,"m","alexander","segneri","276151203","615","45-54","H",11
"57",57,"f","alana","drechsler","712480329","615","45-54","B",11
"58",58,"m","daniel","clarke","738532129","904","25-34","C",11
"59",59,"m","alexander","white","485993677","602","55-59","E",11
"60",60,"f","bethany","george","271428691","905","45-54","D",11
"61",61,"f","brianna","hanna","798089505","614","45-54","C",11
"62",62,"f","stephanie","howie","257997414","906","35-44","D",11
"63",63,"f","lacey","grimm","855804275","614","60-64","H",11
"64",64,"f","karli","barre","374427961","900","55-59","C",11
"65",65,"f","chloe","malpas","274919202","615","25-34","B",11
"66",66,"m","kyle","sedgwick","812902905","615","35-44","E",11
"67",67,"m","izaac","lock","417287871","602","45-54","H",11
"68",68,"m","zachary","mason","225800642","606","25-34","G",11
"69",69,"f","abbey","nickolai","859555465","607","35-44","E",11
"70",70,"m","ayden","speight","249709223","611","55-59","A",11
"71",71,"m","daniel","fitzpatrick","390748281","617","25-34","D",11
"72",72,"f","anthea","reid","773705268","602","60-64","C",11
"73",73,"f","amy","clarke","283357054","611","35-44","B",11
"74",74,"m","warrick","gourd","490609581","903","25-34","B",11
"75",75,"f","lucy","james-palmer","848722935","905","25-34","B",11
"76",76,"f","alessia","grubb","220248077","902","20-24","B",11
"77",77,"f","madelyn","snushall","485464792","602","45-54","E",11
"78",78,"f","anari","green","255145670","611","15-19","E",11
"79",79,"f","ruby","large","280761394","914","60-64","B",11
"80",80,"m","joshua","deakin","481374121","607","20-24","F",11
"81",81,"f","emma","spears","852891023","617","15-19","H",11
"82",82,"m","darcy","fauser","357380709","612","55-59","F",11
"83",83,"m","noah","robson","432012525","617","15-19","D",11
"84",84,"m","travis","brain","299728050","604","15-19","D",11
"85",85,"f","harriet","mcclelland","290632782","602","55-59","B",11
"86",86,"f","georgia","sunderland","204826195","611","55-59","B",11
"87",87,"f","alice","benjamin","388751760","611","25-34","B",11
"88",88,"f","chantelle","ngai","491191550","614","45-54","D",11
"89",89,"f","claire","mcgregor","749112076","602","15-19","C",11
"90",90,"m","benjamin","trimmer","312931260","603","55-59","C",11
"91",91,"m","anthony","tregoning","344691891","615","25-34","F",11
"92",92,"m","riley","reid","288350824","913","35-44","G",11
"93",93,"m","nicholas","beattie","262795054","602","35-44","E",11
"94",94,"m","liam","block","246971787","611","35-44","C",11
"95",95,"f","katelyn","stephenson","496719102","602","20-24","H",11
"96",96,"m","malakai","lock","818856547","611","45-54","E",11
"97",97,"f","briley","colquhoun","411117751","617","35-44","A",11
"98",98,"m","jacob","leatham","821107609","614","20-24","F",11
"99",99,"f","jessica","boyle","255934435","602","35-44","C",11
"100",100,"m","mitchell","fassina","371131952","612","25-34","B",11
"101",101,"m","jordan","bradshaw","735682352","606","15-19","H",11
"102",102,"f","tayah","carbone","868057413","913","25-34","F",11
"103",103,"f","caitlin","berry","411698455","617","25-34","B",11
"104",104,"m","zachary","dreyer","300656529","906","65p","D",11
"105",105,"m","kaleb","campbell","295777853","611","35-44","B",11
"106",106,"f","samantha","nguyen","716976895","911","35-44","F",11
"107",107,"m","brody","nelson-field","253076097","615","45-54","E",11
"108",108,"m","james","shelley","219910052","604","35-44","H",11
"109",109,"m","jayde","carmody","769728419","615","35-44","A",11
"110",110,"m","jacob","morrison","847435292","615","65p","A",11
"111",111,"m","aidan","freeborn","702675365","603","60-64","H",11
"112",112,"m","caleb","godfrey","814406623","602","15-19","D",11
"113",113,"f","erin","gulliver","888360128","904","15-19","F",11
"114",114,"f","gemaley","mcmullen","415839754","615","55-59","C",11
"115",115,"f","tarshya","thorpe","346306034","904","25-34","E",11
"116",116,"m","finn","koerbin","843436494","902","25-34","B",11
"117",117,"m","hugo","marzec","830852348","604","45-54","D",11
"118",118,"m","seamus","glass","764995602","602","25-34","B",11
"119",119,"m","jordan","blake","418733646","602","35-44","E",11
"120",120,"m","campbell","britten","831540186","615","35-44","C",11
"121",121,"f","imogen","boulter","736409627","902","35-44","B",11
"122",122,"m","christian","geue","794064200","905","35-44","B",11
"123",123,"m","daniele","zilm","791683422","618","45-54","B",11
"124",124,"m","joshua","jessup","798482375","905","35-44","E",11
"125",125,"f","madison","mccarthy","716291690","605","25-34","B",11
"126",126,"f","olivia","baugh","835116059","913","45-54","H",11
"127",127,"f","kyra","beattie","400144685","903","25-34","B",11
"128",128,"f","teal","rusack","439756574","603","15-19","G",11
"129",129,"f","mikhaili","momcilovic","834838170","903","15-19","G",11
"130",130,"m","connor","baynes","837878671","905","45-54","E",11
"131",131,"f","annabel","campbell","756586369","611","65p","A",11
"132",132,"m","harry","burford","332274363","606","35-44","B",11
"133",133,"m","ben","matthews","422103380","606","25-34","B",11
"134",134,"m","jaggah","bacchus","207176780","615","20-24","D",11
"135",135,"m","luke","mason","268308016","614","45-54","D",11
"136",136,"f","sienna","white","465497736","617","35-44","A",11
"137",137,"f","emiily","blake","428963409","602","20-24","H",11
"138",138,"f","kailey","brannelly","827590948","614","45-54","A",11
"139",139,"m","ty","ellsum","329357355","615","35-44","C",11
"140",140,"f","jaslyn","afrassa","261868966","906","35-44","C",11
"141",141,"f","sophie","wheatley","423743503","903","35-44","D",11
"142",142,"f","alisha","furseman","338825990","605","35-44","E",11
"143",143,"m","william","mccarthy","386745754","905","20-24","C",11
"144",144,"m","ethan","carmody","885659676","903","35-44","B",11
"145",145,"m","george","spinato","420400725","604","45-54","B",11
"146",146,"f","karli","jandrea","834867532","904","45-54","F",11
"147",147,"f","chevonne","green","239248256","906","55-59","B",11
"148",148,"f","esther","siviour","374207360","611","60-64","H",11
"149",149,"m","kade","lock","308499723","611","60-64","G",11
"150",150,"f","taylor","ryan","893986090","914","45-54","A",11
"151",151,"m","james","reeh","787014835","602","15-19","H",11
"152",152,"m","ryan","braithwaite","391301022","902","60-64","G",11
"153",153,"m","thomas","goonan","419019828","612","25-34","E",11
"154",154,"f","catherine","zimmermann","876720801","903","25-34","H",11
"155",155,"m","joshua","voy","372794868","615","55-59","B",11
"156",156,"m","henry","clarke","332886326","614","35-44","C",11
"157",157,"m","dylan","campbell","873653699","617","25-34","F",11
"158",158,"f","kira","ryan","483349941","617","45-54","C",11
"159",159,"f","nacoya","apostoloff","255935697","914","45-54","E",11
"160",160,"m","kyle","george","285275129","904","15-19","D",11
"161",161,"m","connor","sykiotis","453367416","903","55-59","A",11
"162",162,"f","charlotte","clarke","454562864","905","45-54","E",11
"163",163,"m","seth","graziotin","269032912","611","25-34","G",11
"164",164,"f","chantelle","cochrane","382827870","904","55-59","E",11
"165",165,"f","taliah","tsumchai","395883483","913","35-44","B",11
"166",166,"m","william","coutsoumis","378601612","614","35-44","E",11
"167",167,"m","kane","sorn","791146936","617","35-44","B",11
"168",168,"m","tynan","ansselin","462639661","602","20-24","D",11
"169",169,"f","georgia","rivers","323564768","602","60-64","A",11
"170",170,"f","alana","covino","261861805","913","45-54","B",11
"171",171,"m","tyler","grubb","445744947","607","35-44","D",11
"172",172,"m","coby","van caspel","712528778","604","35-44","E",11
"173",173,"f","bridget","white","844632167","602","35-44","H",11
"174",174,"m","jordan","satay","839925749","607","25-34","H",11
