"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","lauren","salt","898285065","617","45-54","B",11
"2",2,"f","emma","blackwell","741633344","611","20-24","G",11
"3",3,"m","archer","rielly","230665446","906","45-54","E",11
"4",4,"m","harry","petersen","758924008","607","35-44","G",11
"5",5,"f","nicole","rivers","759289051","902","20-24","C",11
"6",6,"f","kelsy","jessup","453719171","902","35-44","A",11
"7",7,"f","seanna","purdon","376767628","606","35-44","C",11
"8",8,"m","joshua","dixon","295570466","602","25-34","B",11
"9",9,"m","jackson","tootell","889327137","615","45-54","H",11
"10",10,"m","braiden","rothe","280707691","611","25-34","B",11
"11",11,"f","kayla","peachey","264301290","904","25-34","G",11
"12",12,"f","chloe","feeney","805959896","913","35-44","E",11
"13",13,"f","stephanie","spinato","761429480","607","65p","E",11
"14",14,"m","nicholas","hobson","840231912","614","25-34","E",11
"15",15,"f","rebekah","sherriff","263105076","904","25-34","A",11
"16",16,"m","lucas","chandler","831957773","615","45-54","B",11
"17",17,"f","morgan","grainger","351424490","600","45-54","F",11
"18",18,"m","jamie","lenartowicz","843633342","605","20-24","B",11
"19",19,"f","kierra","schrepel","720200441","602","55-59","A",11
"20",20,"f","emerson","lisowski","784451061","607","45-54","D",11
"21",21,"f","emiily","prideaux","391310481","607","65p","A",11
"22",22,"f","eleanor","ho","735025507","905","45-54","C",11
"23",23,"f","amelie","bishop","842424544","602","45-54","C",11
"24",24,"m","wilson","seddon","742313419","617","60-64","G",11
"25",25,"m","phoenix","bimitrijevic","307337222","614","45-54","E",11
"26",26,"m","joshua","wardle","756510570","602","55-59","A",11
"27",27,"m","jassim","white","756528544","615","25-34","B",11
"28",28,"m","james","crook","378424754","612","55-59","A",11
"29",29,"f","stephanie","boyle","851534693","611","60-64","A",11
"30",30,"f","shelby","pascoe","313633353","615","65p","D",11
"31",31,"m","matthew","webb","756012311","615","35-44","E",11
"32",32,"m","beau","follese","253972613","605","25-34","C",11
"33",33,"f","tiana","reid","782543098","905","55-59","D",11
"34",34,"m","samuel","fitzpatrick","743944709","617","55-59","B",11
"35",35,"m","simon","plevin","711991886","611","15-19","F",11
"36",36,"m","andrew","lavender","456720206","905","35-44","B",11
"37",37,"m","kane","allister","239164909","904","15-19","H",11
"38",38,"m","kane","klemm","757887720","614","20-24","F",11
"39",39,"m","nathan","winiarz","805181510","611","25-34","G",11
"40",40,"f","abbey","etherington","208173559","902","45-54","A",11
"41",41,"f","libby","araya","256979557","913","15-19","D",11
"42",42,"m","matthew","lovelock","204512846","611","55-59","B",11
"43",43,"f","sarah","hammer","281821292","611","55-59","G",11
"44",44,"f","imogen","ito","831240430","905","20-24","H",11
"45",45,"f","hannah","kelley","783639390","611","45-54","A",11
"46",46,"m","zachary","klemm","885477556","906","35-44","C",11
"47",47,"m","thomas","holyoak","250920788","600","55-59","D",11
"48",48,"f","hanna","huxley","255033634","605","20-24","B",11
"49",49,"m","lachlan","willmot","238905982","607","55-59","B",11
"50",50,"f","alivia","teller","314799199","617","25-34","A",11
"51",51,"f","lily","clarke","487517806","906","45-54","A",11
"52",52,"m","ethan","pascoe","426009131","605","20-24","E",11
"53",53,"m","kyle","cure","432876485","607","35-44","E",11
"54",54,"f","amber","fusco","381693700","614","25-34","D",11
"55",55,"f","indiana","astley","235658639","607","20-24","F",11
"56",56,"m","nathan","hebberman","402185762","913","55-59","D",11
"57",57,"f","emiily","millar","868758234","902","65p","C",11
"58",58,"f","madison","millar","844670147","617","20-24","B",11
"59",59,"m","jacob","clarke","314036052","617","45-54","E",11
"60",60,"m","hamish","berry","765987037","611","45-54","B",11
"61",61,"f","mia","madigan","325616255","602","25-34","C",11
"62",62,"f","katelin","newport","857133696","612","25-34","B",11
"63",63,"f","brigette","crook","777738355","600","25-34","F",11
"64",64,"f","chloe","raftopoulos","707170098","600","25-34","A",11
"65",65,"m","bayden","blackwell","873587593","913","45-54","G",11
"66",66,"m","liam","gielen","276198489","913","55-59","A",11
"67",67,"f","sophie","white","203644490","607","35-44","B",11
"68",68,"m","james","rees","779429490","602","20-24","D",11
"69",69,"m","kane","hare","305840672","614","20-24","F",11
"70",70,"m","jayden","laundy","461436947","604","25-34","H",11
"71",71,"m","cooper","jolly","295075573","605","25-34","D",11
"72",72,"m","cooper","death","317020530","906","25-34","A",11
"73",73,"f","imogen","papandreou","751861502","611","35-44","B",11
"74",74,"m","william","ciotti","773131959","615","35-44","E",11
"75",75,"m","andrew","blackwell","215234233","617","55-59","E",11
"76",76,"m","lukas","lock","370557006","617","35-44","F",11
"77",77,"m","daniel","dixon","306843157","611","45-54","C",11
