"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","nathan","clarke","84772q147","61","35-44",NA,1
"2",1,"m","nathan","clarke","8m77z4147","615",NA,NA,2
"3",2,"m","kynan","koleman","447563687","61501",NA,"F",1
"4",2,"m","kynan","coleman","4q7563687","615",NA,NA,2
"5",3,NA,"georgia","clarke","821838258","913","45-54",NA,1
"6",3,NA,"georgia","clarke","8217382s8","913",NA,"E",2
"7",4,"f","courtbey","whitis","o723973735","600","20-24","C",1
"8",4,"f","courtney","white","72397q735","60o","20-24",NA,2
"9",4,"f","courtney","white","7239747135","650","20-24",NA,3
"10",5,"m","aidzn","pzterson","802482595","6175","25-34","A",1
"11",6,"m","thomas","white",NA,"90z",NA,"G",1
"12",7,"m","konstantinos","wotton","388835q91","606",NA,"H",1
"13",7,"m","konstantinoms","woton","388835491","6072","20-24","H",2
"14",8,"f","katbleen","fernance","890488209","906",NA,"E",1
"15",9,"f","caitlin","jeveies","468849098","61l","35-44","D",1
"16",9,"f","kaitlin","jeffries","46884998","611",NA,"D",2
"17",9,"f","caitlin","jeffries","468849298","611",NA,NA,3
"18",9,"f","caitlin","jeffries","468849998","61l",NA,NA,4
"19",9,NA,"caitlin","jeffrbies","468849998","611","35-44",NA,5
"20",10,"f","alysss","neuendorf","509950308","617",NA,"H",1
"21",10,"f","alhssa","neuendorf","709o50308","617","55-59",NA,2
"22",10,NA,"alyssa","neuendorf","709950308","618",NA,"H",3
"23",11,"m","liam","pulfohd","421680066","615","15-19",NA,1
"24",12,NA,"katelyn","braithwaite",NA,"618","15-19","F",1
"25",12,"f","katelyn","braitbwaite","360884374","6|7","15-19","F",2
"26",13,"f","georgia","leslie","327560029",NA,"35-44",NA,1
"27",13,NA,"georgia","clealie","327660029","615","35-44",NA,2
"28",13,"f","georgia","lesloe","N","NAm","35-44","E",3
"29",14,"f","ludy","white","229323563","611",NA,NA,1
"30",14,NA,"lusv","wighd","229323563","611","25-34","D",2
"31",15,"f","elise","pellchambers","40304y237","515","45-54","B",1
"32",15,NA,"elise","bellchambers","4o3046237","6l5","45-54","B",2
"33",16,"f","danielle","mccarthy","236l24190","902",NA,NA,1
"34",16,"f","danielle","mccarthy",NA,"902",NA,NA,2
"35",16,"f","taniellw","mccarthy","2361241i0","90q","45-54","B",3
"36",16,"f","dani4lle","mccarthy","236124190","90s","45-54",NA,4
"37",17,NA,"lachlan","gillard","411233169","905",NA,NA,1
"38",18,"f","ella","dhrift","307333282","614",NA,NA,1
"39",18,"f","ells","thrift","3o7333282","614","35-44",NA,2
"40",19,"m","wilson","garretty","731yz3525","614",NA,"C",1
"41",20,"f","caitlin","engst","852829185","3603",NA,"A",1
"42",21,"f","sthay","webh",NA,"906","45-54","E",1
"43",21,"f","sau","webb","291434033",NA,"45-54",NA,2
"44",21,"f","shai","wehb",NA,NA,"45-54","E",3
"45",22,NA,"william","dichiera","38237476","607","45-54",NA,1
"46",22,"m","william","dichiers","348237476","627","45-54",NA,2
"47",22,"m","illiam","dicsiera","348237476","607",NA,"H",3
"48",22,"m","william","dichiera","347237476",NA,"45-54",NA,4
"49",22,NA,"william","dichiera","348237476","607",NA,NA,5
"50",23,NA,"cade","nygaard","867520611",NA,NA,"C",1
"51",23,NA,"cade","nygaard","867520611","9070",NA,"C",2
"52",24,"m","zoel","n:colle","878779391","913","25-34",NA,1
"53",24,"m","joewl","nicolle","878779391","914","25-34",NA,2
"54",25,"f","taylor","beaile","32z071137","615","65p",NA,1
"55",25,"f","tay1or","beadle",NA,"615","65p",NA,2
"56",26,"m","devan","egfle5tone","35291i754","615","45-54",NA,1
"57",26,"m","devae","egglestone","352918754","615",NA,NA,2
"58",26,"m","devan","egglestone","352918754","6s",NA,NA,3
"59",27,"f","lauhen","jjng","361443750","9053","65p","B",1
"60",27,NA,"laureri","jiang",NA,"903","65p","B",2
"61",27,NA,"lauren","jiang","36l443750",NA,"65p","B",3
"62",28,NA,"jezsica","welker","276462540","906","35-44","E",1
"63",29,NA,"henjamin","edmeades","479646231","603","35-44",NA,1
"64",30,NA,"carly","neophyton",NA,"604",NA,"B",1
"65",30,"f","carly","neophyton","308t3376z","6o4",NA,"B",2
"66",30,NA,"carlg","neophvton","308633762","604","60-64","B",3
"67",31,"f","sara-louise","shepheed","798717434","9014","25-34",NA,1
"68",31,"f","sara-louis","shepherd","7987174w4","904","25-34",NA,2
"69",32,"m","oliver","rid","70090q959","615",NA,"B",1
"70",32,"m","oliber","reid","700901959",NA,NA,"B",2
"71",33,NA,"sarah","hofvman","462859343","90r","15-19","H",1
"72",33,"f","sara","hoffman",NA,"905","15-19",NA,2
"73",34,"m","thomas","ho","283511852","60z",NA,NA,1
"74",34,NA,"thomas","ho",NA,"602","35-44",NA,2
"75",34,"m","thomas","hp","283511862","602",NA,"F",3
"76",34,NA,"thomaz","ho","283511852","602","35-44",NA,4
"77",35,NA,"lauren","thorpe","78042131","6|5","35-44","H",1
"78",36,"m","taie","carpanzano","482517614",NA,"45-54",NA,1
"79",36,"m","dale","carpanzzno","482517614","625","45-54",NA,2
"80",37,NA,"kristib","simmonds","4600w6078","612","35-44","D",1
"81",37,"f","kristin","simonds",NA,"612",NA,"D",2
