"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","nathan","clarke","847724147","615","35-44","B",11
"2",2,"m","kynan","coleman","447563687","615","25-34","F",11
"3",3,"f","georgia","clarke","821738258","913","45-54","E",11
"4",4,"f","courtney","white","723974735","600","20-24","C",11
"5",5,"m","aidan","paterson","802482595","615","25-34","A",11
"6",6,"m","thomas","white","259648087","902","65p","G",11
"7",7,"m","konstantinos","wotton","388835491","607","20-24","H",11
"8",8,"f","kathleen","fernance","890488299","906","20-24","E",11
"9",9,"f","caitlin","jeffries","468849998","611","35-44","D",11
"10",10,"f","alyssa","neuendorf","709950308","617","55-59","H",11
"11",11,"m","liam","pulford","421580067","615","15-19","F",11
"12",12,"f","katelyn","braithwaite","360884374","617","15-19","F",11
"13",13,"f","georgia","leslie","327660029","615","35-44","E",11
"14",14,"f","lucy","white","229323563","611","25-34","D",11
"15",15,"f","elise","bellchambers","403046237","615","45-54","B",11
"16",16,"f","danielle","mccarthy","236124190","902","45-54","B",11
"17",17,"m","lachlan","gillard","411233169","905","45-54","D",11
"18",18,"f","ella","thrift","307333282","614","35-44","B",11
"19",19,"m","wilson","geraghty","731623525","614","25-34","C",11
"20",20,"f","caitlin","engst","852819185","603","20-24","A",11
"21",21,"f","shai","webb","291434033","906","45-54","E",11
"22",22,"m","william","dichiera","348237476","607","45-54","H",11
"23",23,"m","cade","nygaard","867520611","906","25-34","C",11
"24",24,"m","joel","nicolle","878779391","913","25-34","H",11
"25",25,"f","taylor","beadle","322071137","615","65p","B",11
"26",26,"m","devan","egglestone","352918754","615","45-54","E",11
"27",27,"f","lauren","jiang","361443750","903","65p","B",11
"28",28,"f","jessica","weller","276462540","906","35-44","E",11
"29",29,"m","benjamin","edmeades","479646231","603","35-44","C",11
"30",30,"f","carly","neophyton","308633762","604","60-64","B",11
"31",31,"f","sara-louise","shepherd","798717434","904","25-34","B",11
"32",32,"m","oliver","reid","700901959","615","65p","B",11
"33",33,"f","sarah","hoffman","462859343","905","15-19","H",11
"34",34,"m","thomas","ho","283511852","602","35-44","F",11
"35",35,"f","lauren","thorpe","780042131","615","35-44","H",11
"36",36,"m","dale","carpanzano","482517614","615","45-54","E",11
"37",37,"f","kristin","simmonds","460026078","612","35-44","D",11
"38",38,"f","sophie","musolino","844192791","603","35-44","E",11
"39",39,"f","ellouise","greenleaf","354866855","603","25-34","E",11
"40",40,"m","adam","paterson","326290704","913","15-19","H",11
"41",41,"m","ashley","stubbs","780186398","615","20-24","B",11
"42",42,"m","archer","ploughman","410760881","615","20-24","D",11
"43",43,"m","roy","camp","353136876","612","20-24","F",11
"44",44,"f","jacqueline","whiteley","231262592","604","25-34","D",11
"45",45,"f","gabrielle","bishop","373669429","904","25-34","G",11
"46",46,"f","isabella","schmocker","805420452","904","25-34","C",11
"47",47,"f","alisha","yee","201769643","611","35-44","A",11
"48",48,"m","william","bochmann","329788149","617","25-34","A",11
"49",49,"m","kale","trunks","440034370","611","35-44","F",11
"50",50,"m","alexander","hulands","781824166","906","35-44","D",11
"51",51,"f","christina","quan","761406954","604","65p","G",11
"52",52,"f","jenna","bishop","720528795","905","55-59","A",11
"53",53,"m","alexander","paulit","485856956","611","45-54","C",11
"54",54,"f","channing","hanks","470673142","615","35-44","C",11
"55",55,"m","beau","rothe","850447423","612","45-54","C",11
"56",56,"f","emma","paterson","889173743","617","45-54","B",11
"57",57,"f","jessica","berry","215517309","602","15-19","C",11
"58",58,"f","ashlie","berry","292281842","905","45-54","F",11
"59",59,"m","benjamin","kayser","777157763","607","25-34","A",11
"60",60,"f","maddison","white","343503782","615","55-59","C",11
"61",61,"f","ella","ma","739904158","617","35-44","C",11
"62",62,"f","emiily","bristow","363892808","913","35-44","H",11
"63",63,"m","max","bullock","814571757","602","20-24","H",11
"64",64,"f","alexandra","rees","488522577","602","45-54","C",11
"65",65,"f","kyah","vincent","381938388","617","35-44","H",11
"66",66,"f","bridget","huggins","846974250","900","20-24","H",11
"67",67,"m","garth","psorakis","384514017","600","35-44","F",11
"68",68,"f","georgia","mccarthy","806407036","620","25-34","E",11
"69",69,"f","natalee","millane","702800002","902","60-64","C",11
"70",70,"m","joshua","manson","818945955","605","35-44","B",11
"71",71,"m","lachlan-john","boxer","467343635","604","20-24","B",11
"72",72,"m","mitchell","dixon","740610211","607","55-59","D",11
"73",73,"m","bailey","voevodov","805757165","615","65p","E",11
"74",74,"f","arki","nguyen","869983638","604","25-34","B",11
"75",75,"m","jayden","bradshaw","336177792","615","15-19","E",11
"76",76,"m","william","felusch","865586301","603","25-34","E",11
"77",77,"m","toby","mcgregor","829515352","606","60-64","C",11
"78",78,"m","william","du","250604546","615","35-44","C",11
"79",79,"f","hannah","goldsworthy","782301809","602","60-64","F",11
"80",80,"f","anneliese","yunupingu","432993549","603","35-44","B",11
"81",81,"f","holly","dixon","221778950","602","45-54","B",11
"82",82,"f","vendula","bernath","470026919","607","35-44","C",11
"83",83,"f","katelyn","warrior","418918803","617","45-54","D",11
"84",84,"f","holly","matthiessen","262753135","904","45-54","B",11
"85",85,"f","ebony","furfari","431191587","913","15-19","D",11
"86",86,"m","joel","dixon","360107342","611","60-64","H",11
"87",87,"f","jessica","ziersch","835362024","611","65p","A",11
"88",88,"f","neneh","moody","805187769","603","15-19","D",11
"89",89,"f","julia","ho","764570848","606","55-59","G",11
"90",90,"m","george","lanzotti","451405258","614","45-54","E",11
"91",91,"f","paris","crouch","465183453","615","45-54","D",11
"92",92,"m","noah","campbell","425562916","903","35-44","E",11
"93",93,"m","james","virag","477247116","611","55-59","F",11
"94",94,"m","james","matthews","464936453","902","55-59","H",11
"95",95,"f","jessica","webb","747715208","904","35-44","A",11
"96",96,"f","sara","hawes","296145892","902","25-34","B",11
