"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","hayden","plews","756567994","614","55-59","C",11
"2",2,"f","marley","karatasakis","745753375","602","35-44","D",11
"3",3,"m","luca","webb","356726966","617","25-34","B",11
"4",4,"f","sophie","browne","747549371","905","25-34","G",11
"5",5,"f","chevonne","latifi","267766014","603","35-44","B",11
"6",6,"f","jacqueline","harrington","759992992","603","25-34","A",11
"7",7,"f","lucy","zimmermann","297354589","614","35-44","C",11
"8",8,"m","alex","kowald","733400571","602","25-34","C",11
"9",9,"f","annabelle","maynard","702699782","607","45-54","C",11
"10",10,"f","mikayla","mcveigh","792853470","615","45-54","H",11
"11",11,"f","lucy","ferris","751659096","905","20-24","E",11
"12",12,"m","kane","shepherd","340249024","615","45-54","F",11
"13",13,"m","max","orpwood","826699763","605","25-34","E",11
"14",14,"m","james","mclaine","366053695","612","45-54","C",11
"15",15,"f","jennifer","ellem","824125165","617","45-54","E",11
"16",16,"m","benjamin","hope","871942803","615","35-44","B",11
"17",17,"f","brianna","coleman","734991999","605","55-59","C",11
"18",18,"m","david","white","778544048","913","20-24","B",11
"19",19,"m","brydon","couzens","464415855","914","35-44","H",11
"20",20,"m","nicholas","yallop","850449282","614","45-54","B",11
"21",21,"m","dylan","stephenson","233575348","606","35-44","C",11
"22",22,"f","taylah","coleman","287049595","913","60-64","D",11
"23",23,"f","bethany","dreyer","387120240","905","60-64","H",11
"24",24,"f","michaela","hadaj","753603718","905","15-19","F",11
"25",25,"m","joshua","mamarika","852102225","617","60-64","B",11
"26",26,"f","chloe","bishop","246564917","600","45-54","E",11
"27",27,"f","lushia","tallarida","818983292","612","65p","C",11
"28",28,"m","hayden","koszorus","244446363","620","45-54","E",11
"29",29,"f","nell","goczan","743322065","914","55-59","G",11
"30",30,"f","elly","gaskin","453711598","602","45-54","E",11
"31",31,"m","sachin","magaletta","299601373","602","20-24","B",11
"32",32,"f","stephanie","res","415945239","602","45-54","A",11
"33",33,"m","cooper","charman","893008063","904","55-59","H",11
"34",34,"f","caitlin","afford","893436161","607","35-44","F",11
"35",35,"f","maddison","crofts","862850157","615","60-64","D",11
"36",36,"m","flynn","musolino","892488636","617","20-24","E",11
"37",37,"f","amy","calnan","883877538","902","35-44","E",11
"38",38,"m","finlay","campbell","329432373","617","55-59","C",11
"39",39,"m","benjamin","noble","824877327","612","25-34","C",11
"40",40,"f","imogen","millar","392714358","602","45-54","C",11
"41",41,"f","paige","gillard","740516609","607","25-34","D",11
"42",42,"f","georgina","green","370320887","906","35-44","B",11
"43",43,"f","april","muenchow","828417074","606","35-44","C",11
"44",44,"f","amber","spagnoletti","295472467","611","25-34","G",11
"45",45,"f","mikaela","white","406742653","607","25-34","G",11
"46",46,"m","griffin","lowe","486196573","614","25-34","A",11
"47",47,"f","jessica","boase","214246980","602","55-59","E",11
"48",48,"m","rhys","schuster","330738651","611","35-44","B",11
"49",49,"f","ruby","white","226065537","902","35-44","B",11
"50",50,"f","annabelle","clarke","376715503","611","25-34","C",11
"51",51,"f","bella","mason","307480387","905","35-44","F",11
"52",52,"f","larissa","campbell","379959342","601","20-24","D",11
"53",53,"f","eliza","heron","879310493","904","35-44","G",11
"54",54,"m","christopher","thorpe","492859647","605","25-34","B",11
"55",55,"m","nicholas","craske","281712484","615","45-54","A",11
"56",56,"m","jacob","thick","408594223","904","60-64","H",11
"57",57,"f","elana","millar","826621889","914","25-34","G",11
"58",58,"m","william","mccarthy","423928231","612","45-54","D",11
"59",59,"m","silas","campbell","419618105","611","45-54","B",11
"60",60,"f","anna","scannell","379407121","602","15-19","F",11
"61",61,"f","jessica","mccarthy","718537090","611","55-59","B",11
"62",62,"f","annalise","giannes","216404429","902","45-54","H",11
"63",63,"f","megan","white","361860278","600","45-54","C",11
"64",64,"f","emiily","reid","803567798","602","55-59","E",11
"65",65,"f","keeley","white","215814524","607","35-44","C",11
"66",66,"m","jock","dixon","807436092","617","45-54","D",11
"67",67,"m","adam","crouch","389046893","607","55-59","H",11
"68",68,"m","flynn","reid","333176499","906","65p","E",11
"69",69,"f","katelin","vander neut","728408197","617","35-44","C",11
"70",70,"m","brodie","lowry","401186870","600","35-44","E",11
"71",71,"m","evan","nygaard","290249787","601","45-54","H",11
"72",72,"m","michael","green","450813665","605","20-24","C",11
"73",73,"m","jackson","de angelis","755555273","615","25-34","E",11
"74",74,"m","braedon","rattur","498634700","615","45-54","B",11
"75",75,"f","mikaela","berry","779760813","602","15-19","F",11
