"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","alexandra","tao","234901448","603","35-44","A",11
"2",2,"m","bailley","procter","251809116","602","65p","E",11
"3",3,"f","sara","ryan","884291091","904","25-34","B",11
"4",4,"f","ellie","hyland","469322134","617","45-54","A",11
"5",5,"m","riley","monjean","318728161","906","35-44","B",11
"6",6,"f","sarah","wang","756559796","913","25-34","B",11
"7",7,"f","katelyn","leslie","283400253","902","35-44","A",11
"8",8,"f","demie","laing","250920352","902","25-34","A",11
"9",9,"m","connor","green","432512669","905","20-24","C",11
"10",10,"f","laura","mccarthy","466958885","611","25-34","E",11
"11",11,"f","alice","webb","717572601","617","60-64","B",11
"12",12,"f","monique","pringle","402752732","902","55-59","E",11
"13",13,"m","david","nguyen","877109121","609","35-44","E",11
"14",14,"m","harley","chodacki","430188686","902","35-44","C",11
"15",15,"m","riley","lungershausen","299836830","905","25-34","B",11
"16",16,"f","stephanie","clarke","228684732","602","35-44","A",11
"17",17,"m","jack","neville","740614066","913","45-54","B",11
"18",18,"f","sophie","volframs","490231613","903","25-34","B",11
"19",19,"m","michael","krempl","299129712","615","25-34","F",11
"20",20,"f","mikaela","minards","799383887","611","35-44","C",11
"21",21,"m","bailley","ranson","725426965","913","55-59","H",11
"22",22,"f","madison","clarke","856611907","615","55-59","E",11
"23",23,"f","jasmin","lamprey","314604682","612","25-34","C",11
"24",24,"m","william","douthwaite","255086830","614","20-24","D",11
"25",25,"f","sarah","grainger","800261736","902","35-44","A",11
"26",26,"m","noah","galbraith","496356379","904","45-54","G",11
"27",27,"m","nicholas","vincent","737357274","615","35-44","C",11
"28",28,"m","phoenix","rollins","222411728","607","20-24","H",11
"29",29,"f","georgia","carger","466508175","614","25-34","G",11
"30",30,"m","luke","campbell","255469313","615","25-34","F",11
"31",31,"m","jack","coxon","244763470","905","25-34","A",11
"32",32,"m","connor","furfari","806039133","602","35-44","E",11
"33",33,"f","isabelle","grubb","215157467","612","35-44","G",11
"34",34,"m","jakob","ziersch","387798295","605","55-59","A",11
"35",35,"m","michael","herbert","227823003","906","45-54","A",11
"36",36,"m","zane","matthews","377138921","615","60-64","B",11
"37",37,"m","william","darrington","795006152","615","20-24","H",11
"38",38,"f","emiily","nguyen","727522368","902","45-54","C",11
"39",39,"f","jasmine","murton","324668385","905","45-54","B",11
"40",40,"f","giorgia","lemmer","428783009","605","35-44","A",11
"41",41,"m","thomas","roche","824721847","600","45-54","A",11
"42",42,"m","oliver","britten","846670605","902","45-54","F",11
"43",43,"f","joanna","heerey","302870084","904","35-44","B",11
"44",44,"m","anthony","kelley","307167216","602","25-34","E",11
"45",45,"m","zane","lazaroff","224980570","604","35-44","B",11
"46",46,"f","emiily","bishop","231034564","617","35-44","A",11
"47",47,"m","cooper","nicolle","341926253","902","60-64","D",11
"48",48,"m","thomas","bouras","348917823","617","25-34","H",11
"49",49,"f","sophie","hochuli","326449013","605","60-64","H",11
"50",50,"m","jacob","halligan","892430946","602","20-24","B",11
"51",51,"m","joel","hackenberg","701714115","904","20-24","C",11
"52",52,"m","jay","pascale","753573245","902","45-54","A",11
"53",53,"m","noah","brain","340981772","903","45-54","F",11
