"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","jordan","boxhall",NA,NA,"65p",NA,1
"2",2,NA,"rubv","lauret","857367276","61","45-54","E",1
"3",3,"f","rub","bowerman","32798859q","913",NA,"F",1
"4",4,"m","henry","auman","253881441","60p",NA,NA,1
"5",5,NA,"nathan","campbell","376050428","8913","25-34",NA,1
"6",6,"m","toiii","valadares","208452552","615",NA,NA,1
"7",7,"m","joei","procyr","233236645","612","55-59",NA,1
"8",8,"m","lachlan","conrick","825q25535","602",NA,NA,1
"9",8,"m","lachlam","conrick","8251z5539","6o2","20-24","D",2
"10",9,"m","jackl","huxley","352837622","603",NA,NA,1
"11",10,NA,"aidan","nguyen","73381s866","902",NA,"B",1
"12",11,NA,"estber","fondum","379922248","913",NA,"E",1
"13",12,"m","jrryd","kouliafos","469125570","902","25-34",NA,1
"14",13,NA,"oliver","dejt","286968767","614",NA,"F",1
"15",14,"f","jac'lnta","campbell","3630158435","906","25-34",NA,1
"16",14,NA,"zacinta","campbell","363158435",NA,"25-34","G",2
"17",15,NA,"alwxandra","nguyen","453523629","614","35-44","E",1
"18",16,"f","erib","steele scott","4029493o3","g3","20-24","B",1
"19",17,"f","kaitlin","rollins","708943654","615",NA,NA,1
"20",18,"f","tal8a","boye","308373983","604","45-54",NA,1
"21",19,"m","max","westbrook","228477966","g06",NA,NA,1
"22",20,NA,"harry","blacklow","755827534","60w","25-34",NA,1
"23",21,"m","james","stankield",NA,"9p2","35-44","E",1
"24",22,"m","liam","whibe",NA,"61s","25-34","G",1
"25",23,"m","connof","clarke","265012225","6q5",NA,"A",1
"26",23,"m","coqnnor","clarke",NA,"615",NA,"A",2
"27",24,NA,"sonja","greeh","422787268","6q5","55-59","B",1
"28",25,"m","jaxin","rengrey","269729273","612",NA,NA,1
"29",26,NA,"amber","dolan","372442471","9132",NA,"C",1
"30",27,"m","covy","marjbman","333975576","615","55-59","B",1
"31",28,"f","nellie","clarke","370358819",NA,NA,NA,1
"32",29,"f","olijvia","wehb","211050547","612",NA,"B",1
