"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","abbey","dixon","894514761","605","55-59","F",11
"2",2,"m","jack","farronato","212902910","904","15-19","H",11
"3",3,"f","georgia","webb","210606626","615","25-34","C",11
"4",4,"m","ryan","dixon","815317507","902","35-44","B",11
"5",5,"m","dante","nguyen","413162380","905","20-24","B",11
"6",6,"f","kierra","green","245664207","614","60-64","E",11
"7",7,"f","emma","moyse","837398028","604","15-19","F",11
"8",8,"f","jade","couzens","346446236","602","25-34","D",11
"9",9,"f","ava","wiseman","220495955","902","20-24","E",11
"10",10,"f","samantha","shadbolt","799628046","607","45-54","E",11
"11",11,"m","tyrone","purser","416240844","614","45-54","F",11
"12",12,"f","stephanie","stanley","797303669","604","25-34","C",11
"13",13,"m","tyrone","mcmellon","369725246","602","60-64","A",11
"14",14,"m","tasman","singleton","364075585","905","45-54","H",11
"15",15,"f","ella","hariss","333793366","602","65p","A",11
"16",16,"m","hayden","gillard","408093223","607","35-44","A",11
"17",17,"f","schkirra","mason","251444083","913","35-44","C",11
"18",18,"f","hayley","manson","809164056","611","65p","A",11
"19",19,"m","brodie","capurso","361003015","617","60-64","B",11
"20",20,"m","noah","clarke","414930063","606","35-44","E",11
"21",21,"f","ava","mccarthy","492910162","600","35-44","D",11
"22",22,"m","kydan","heerey","243765494","902","45-54","E",11
"23",23,"m","michael","gaden","786854221","904","25-34","A",11
"24",24,"m","caleb","taranthoiene","348759795","905","20-24","B",11
"25",25,"m","jamie","pulford","360620325","614","45-54","B",11
"26",26,"m","flynn","perriam","816563885","607","45-54","E",11
"27",27,"m","samuel","seen","814606028","614","45-54","B",11
"28",28,"m","nicholas","mcgregor","328452667","913","35-44","E",11
"29",29,"m","fynn","novak","419660994","902","55-59","B",11
"30",30,"m","mitchell","ryan","202830115","611","60-64","A",11
"31",31,"f","sarah","noble","799285370","902","45-54","C",11
"32",32,"m","oscar","fitzpatrick","378429365","620","25-34","A",11
"33",33,"m","henry","boyle","401412643","615","35-44","A",11
"34",34,"f","mikayla","ongley","886764147","615","25-34","E",11
"35",35,"f","jasmine","noble","410716279","607","20-24","A",11
"36",36,"m","sam","madigan","319236819","906","20-24","B",11
"37",37,"f","jade","campbell","258933229","604","45-54","C",11
"38",38,"f","amelia","maynard","334324689","617","25-34","E",11
"39",39,"m","liam","kneal","786281465","612","55-59","B",11
"40",40,"m","samuel","rabe","293010551","902","35-44","B",11
"41",41,"f","kaitlin","hammer","491311748","904","25-34","A",11
"42",42,"f","zali","vanbrecht","479880960","615","15-19","F",11
"43",43,"f","teaha","gibb","204283470","607","25-34","E",11
"44",44,"m","matthew","holgate","754521575","903","25-34","F",11
"45",45,"m","vincent","green","359360174","903","35-44","E",11
"46",46,"f","jasmine","green","723306097","615","55-59","B",11
"47",47,"m","corey","donaldson","494993215","600","55-59","B",11
"48",48,"f","leah","maynard","352882695","902","25-34","A",11
"49",49,"m","callum","crook","791661757","615","25-34","B",11
"50",50,"f","zoe","latella","217830728","609","45-54","H",11
"51",51,"f","jessica","lowry","849491730","604","60-64","B",11
"52",52,"m","flynn","boccuzzo","716086921","614","25-34","E",11
"53",53,"f","mia","ohurra","390594412","902","35-44","C",11
"54",54,"m","dante","iacopetta","365959127","615","45-54","A",11
"55",55,"f","sophie","collier","314863191","904","45-54","G",11
"56",56,"f","marlee","thurlow","356830283","602","35-44","G",11
"57",57,"f","kaitlyn","pascoe","208261058","614","45-54","D",11
"58",58,"f","josephine","belperio","779277505","902","25-34","A",11
