"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","jack","thorps","779514021","696",NA,"F",1
"2",1,"m","jack","thorpe","779514021","6o6",NA,NA,2
"3",1,NA,"jack","thorpe","779514021","606",NA,NA,3
"4",2,"f","syhella","asher","308683646","913",NA,NA,1
"5",2,"f","sybella","asheg","3086836646","9|3","35-44","H",2
"6",2,"f","stybella","asther","308683646",NA,"35-44","H",3
"7",3,"m","logsn","green","388317316","602",NA,NA,1
"8",3,"m","logan","kreen","388317316","6o2","25-34",NA,2
"9",4,"f","polly","mas0n","798e2353","602",NA,"A",1
"10",4,"f","poily","mas0n","798832353","602",NA,"A",2
"11",4,"f","polly","mason",NA,"602",NA,NA,3
"12",5,"m","jol","mattbes","367738692",NA,"20-24","B",1
"13",6,NA,"thomzs","roller","219466238","q13","25-34","C",1
"14",6,"m","thomas","roller","2q9466238","913",NA,NA,2
"15",6,NA,"thomas","roller","219466238","Nn",NA,"C",3
"16",7,"f","charlotte","lampre","3682545q1","6pu","25-34","B",1
"17",7,NA,"charl0tte","lamprey","368254541","6o7","25-34","B",2
"18",7,NA,"charlote","lamprey","368254541","607","25-34",NA,3
"19",8,"m","benjaib","geprge","303443694","600","35-44",NA,1
"20",8,NA,"benjamin","keorge","303443694",NA,"35-44","B",2
"21",8,NA,"benjamin","george","3o34436g4","600","35-44",NA,3
"22",9,NA,"ellouise","harrington",NA,"615","60-64",NA,1
"23",10,"f","taalla","sheldon","851418500","6l5","45-54","B",1
"24",11,NA,"ysobel","maynard","83g964087","600",NA,"D",1
"25",11,"f","ysobe|","maynard","839964087","60",NA,"D",2
"26",12,"m","sames","white","268115041","611",NA,NA,1
"27",13,"f","a5ha","cochrane","289064881","6q1",NA,"C",1
"28",14,NA,"zachary","godfrey","219935275","90",NA,"D",1
"29",14,NA,"zachary","godfey","219935275","906",NA,"D",2
"30",14,"m","zachary","godfrey","219938t275","9o",NA,"D",3
"31",14,"m","zachari","godfrey","219935275","906",NA,NA,4
"32",15,NA,"mia","vincent","210487200","904",NA,NA,1
"33",16,NA,"ellen","eglunton","363731970",NA,"35-44","E",1
"34",16,"f","ellen","eglinton",NA,"604",NA,NA,2
"35",16,NA,"ellen","eglinton","363731970","64",NA,"E",3
"36",17,"m","tony","coulsln","796802632","617",NA,NA,1
"37",17,"m","tonu","coulson","79802632","617",NA,"G",2
"38",17,"m","dony","coulson","796802632","6178",NA,"G",3
"39",17,NA,"toni","coulson","796802632","617","35-44",NA,4
"40",17,"m","tony","covlson",NA,"617",NA,"G",5
"41",18,NA,"ellie","mcphail",NA,"902",NA,"D",1
"42",18,NA,"ellie","mcpyail","888559259","902","45-54","D",2
"43",19,NA,"zachary","george","440523710","90","35-44",NA,1
"44",19,"m","zachary","ge0rgz","4405z3710","903","35-44",NA,2
"45",20,"m","ha7ten","shelley","273410197","90s",NA,"B",1
"46",21,"m","jordan","litge","81q|75939","913",NA,"A",1
"47",22,NA,"taylsh","shepherd",NA,"905","25-34","E",1
"48",22,"f","tayla","sepherd","435667042","905","25-34","E",2
"49",22,NA,"taylah","shepheahd","435t7542","905","25-34","E",3
"50",23,NA,"lay1a","dixon","3i8092362","604","45-54","D",1
"51",24,"f","gabrielle","mcgargil","3s4565007","913",NA,NA,1
"52",25,"f","xloe","rya","495458594",NA,"45-54","H",1
"53",26,NA,"dakara","morris0n","389582027","900","25-34","A",1
"54",26,"f","takars","morrison","389582027",NA,"25-34",NA,2
"55",27,"m","maecs","siganto","751618609","903",NA,NA,1
"56",27,NA,"max","siganto",NA,"9o3","65p","C",2
"57",28,NA,"emikly","drysdale","35704o595","617","45-54","E",1
"58",28,NA,"emiily","drvsdale","357049595","617","45-54",NA,2
"59",29,"m","calebi","haskett",NA,"606",NA,"B",1
"60",29,"m","caleb","hasett","897o28121","606","45-54",NA,2
"61",30,"f","emma","frew","731544432","6314",NA,NA,1
"62",30,"f","emma","frew","7315144432",NA,NA,"E",2
"63",31,NA,"benjamlo","walkley","849813239","615",NA,"B",1
"64",31,"m","benjamin","walkley",NA,"615",NA,NA,2
"65",31,"m","benjam8n","walkley","849813239","61s",NA,"B",3
"66",32,"m","san","dinnison","329935434",NA,"45-54","C",1
"67",33,"m","cameron","ryan","366189481","61u",NA,NA,1
"68",33,"m","kamwron","ryan","366189481",NA,NA,"C",2
"69",33,"m","cameron","ryan",NA,"6q7","35-44",NA,3
"70",33,"m","cametgon","ryan","366189q81","617","35-44",NA,4
"71",33,"m","camerori","ryan","o3661894081","617",NA,"C",5
"72",34,"f","evangelka","differy","759099415","9|3","20-24",NA,1
"73",34,NA,"evangelia","differy","8759099415","912","20-24","H",2
"74",35,"m","willim","hi",NA,"614","25-34","B",1
"75",35,"m","illiam","ho","209894724","61r",NA,"B",2
"76",35,NA,"william","h","209894724","614",NA,"B",3
"77",35,"m","william","h","209894724",NA,"25-34",NA,4
"78",36,"m","lukas","jiggins","718963770","6o7","35-44",NA,1
"79",36,"m","lukas","jiggins","718963770","607",NA,NA,2
"80",36,"m","lukaw","siggins","71896377o","607","35-44",NA,3
"81",36,"m","lukaz","siggjns",NA,"607","35-44","B",4
"82",37,"f","kaildy","tiller","2757637619","605","55-59",NA,1
"83",38,NA,"freya","jaric","3266y5s63","6166","25-34","B",1
"84",38,NA,"freya","jaruc","326665563","6q5","25-34","B",2
"85",38,NA,"freya","jarid","326665563","615","25-34",NA,3
"86",39,"m","lumku","gilbertson","355130685","6",NA,"A",1
"87",40,NA,"lauren","dargaville",NA,"906",NA,"H",1
"88",41,"m","michael","embrei","23862o236","905","45-54",NA,1
"89",41,"m","micha1","embeey","238620236","905","45-54","H",2
"90",41,NA,"michael","embrey","23862023t",NA,"45-54","H",3
"91",41,"m","micxael","embrey","238620236","903","45-54",NA,4
"92",41,NA,"michael","embrey","238620236","9055","45-54",NA,5
"93",42,NA,"trinity","stanle","2u0905303","612","60-64","C",1
"94",42,"f","trinity","stanley","2809o5303","161z","60-64",NA,2
"95",43,"f","madison","blake",NA,"617",NA,NA,1
"96",44,NA,"madeleine","tyerman","284059224","607",NA,NA,1
"97",45,NA,"scoxtt","bishop","428153604","904","25-34",NA,1
"98",45,NA,"scott","bishop","q2815e604","904","25-34",NA,2
"99",45,NA,"scotg","bishop","428152604","904","25-34","C",3
"100",46,NA,"nicholas","bekssham","715769171","616","45-54","D",1
"101",46,"m","nicholas","belsham","715769171","6155",NA,NA,2
"102",47,NA,"jacqueline","thredgold","494191509",NA,NA,"D",1
"103",47,"f","jacqueline","thredgold","494191509",NA,NA,NA,2
"104",48,"f","monique","bishop","468160171","615",NA,NA,1
"105",48,NA,"monique","bishop",NA,"615",NA,"F",2
"106",48,"f","monique","bishop","468160971","6415",NA,NA,3
"107",49,NA,"xavier","westacott","825691672","51","25-34",NA,1
"108",50,"f","par:s","whit","7566g2922","611","55-59","G",1
"109",50,NA,"paris","white","756692922","611",NA,NA,2
"110",50,"f","paris","whit",NA,"611",NA,"G",3
"111",50,NA,"paris","wh:te",NA,"611","55-59","G",4
"112",50,NA,"par8s","white","756692922",NA,"55-59","G",5
"113",613,"f","alexandra","maizen","771423800","615","55-59","E",11
"114",614,"f","claudia","sherriff","367814184","906","20-24","E",11
"115",615,"f","jasmin","simmonds","810858974","606","25-34","B",11
"116",616,"m","joshua","kerley","795440632","902","55-59","D",11
"117",617,"m","campbell","kouba","231920766","906","35-44","G",11
"118",618,"f","sara","fey","303252934","603","20-24","E",11
"119",619,"f","olivia","forwood","467152047","605","55-59","E",11
"120",620,"f","alicia","geraghty","835231642","905","35-44","E",11
"121",621,"m","ethan","clarke","252191809","902","25-34","B",11
"122",622,"f","jessie","wilde","214917423","617","45-54","B",11
"123",623,"f","emiily","white","279556693","905","25-34","C",11
"124",624,"f","kelsy","rollitt","472356936","603","25-34","A",11
"125",625,"f","chloe","webb","858184750","611","45-54","B",11
"126",626,"m","brandon","bristow","243203405","607","35-44","F",11
"127",627,"m","dylan","berry","418256071","603","55-59","B",11
"128",628,"f","cambell","brackett","483027669","615","15-19","B",11
"129",629,"m","joshua","cormick","855776896","904","60-64","A",11
"130",630,"m","dylan","coulson","249816164","615","25-34","H",11
"131",631,"m","daniel","webb","431556736","602","35-44","C",11
"132",632,"f","tia","laverty","498406706","606","45-54","C",11
"133",633,"m","tyron","gryn","371884486","600","20-24","H",11
