"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","jack","gawthrop","880112859","612","25-34","B",11
"2",2,"m","joel","matthews","894525966","606","55-59","A",11
"3",3,"m","dale","jeffries","418068212","615","45-54","A",11
"4",4,"f","evangelia","petrikowski","253802307","913","45-54","A",11
"5",5,"m","jonah","moerland","737886483","903","20-24","C",11
"6",6,"f","crystal","hearn","450192889","611","25-34","E",11
"7",7,"f","jessica","singleton","852944656","605","45-54","A",11
"8",8,"m","riley","rudd","817205172","615","20-24","G",11
"9",9,"m","jack","clarke","256065989","604","35-44","E",11
"10",10,"m","daniel","paterson","237663588","605","15-19","F",11
"11",11,"m","dante","cadman","357316233","913","60-64","G",11
"12",12,"f","alison","hazell","291724748","902","35-44","E",11
"13",13,"m","matthew","white","765261680","905","55-59","B",11
"14",14,"m","robbie","de paoli","701616076","912","25-34","E",11
"15",15,"f","yasmin","bentham","375717661","603","35-44","F",11
"16",16,"m","benjamin","flatman","781027798","617","45-54","H",11
"17",17,"f","tayla","campbell","476715686","906","45-54","D",11
"18",18,"m","hayden","campbell","879250135","606","15-19","F",11
"19",19,"f","talena","white","760403710","913","20-24","H",11
"20",20,"f","alana","leslie","490999414","602","25-34","E",11
"21",21,"f","amy","van lingen","463469994","913","35-44","A",11
"22",22,"m","kai","browne","792511061","904","55-59","C",11
"23",23,"m","joshua","bashum","745796347","913","45-54","A",11
"24",24,"f","renee","leane","871187946","615","35-44","G",11
"25",25,"m","ethan","white","479065916","606","35-44","C",11
"26",26,"m","thomas","bishop","241520342","602","25-34","B",11
"27",27,"f","imogen","brain","703396895","611","35-44","B",11
"28",28,"f","jaime","clarke","738953649","615","45-54","H",11
"29",29,"f","olivia","mckerlie","314344950","615","25-34","F",11
"30",30,"f","alicia","spong","791913373","905","20-24","C",11
"31",31,"m","justin","matthews","384664009","614","45-54","A",11
"32",32,"f","shae","lederthoug","275292529","615","35-44","F",11
"33",33,"f","sophie","clarke","785709678","615","15-19","H",11
"34",34,"m","kieren","grimwade","850256894","602","35-44","B",11
"35",35,"f","caitlin","boyle","241414622","615","20-24","H",11
"36",36,"f","isabella","jablouskas","764782601","611","25-34","A",11
"37",37,"f","lara","skyes","229902319","913","35-44","C",11
"38",38,"m","isaac","minter","726497508","600","25-34","G",11
"39",39,"f","kayla","green","205857918","607","25-34","B",11
"40",40,"m","sebastian","astley","285625730","913","15-19","H",11
"41",41,"f","jemma","heron","770117070","620","25-34","D",11
"42",42,"f","willow","pengler","270186044","602","55-59","D",11
"43",43,"f","maya","bloomfield","747776337","904","35-44","G",11
"44",44,"m","lucas","miles","264212013","906","20-24","C",11
"45",45,"f","emmerson","everett","742410052","600","25-34","C",11
"46",46,"f","kaysey","beams","730011282","902","15-19","D",11
"47",47,"m","zachary","mercorella","782046573","913","60-64","C",11
"48",48,"m","matthew","blunden","866362005","602","35-44","G",11
"49",49,"f","amelia","fitzpatrick","760546538","905","45-54","A",11
"50",50,"m","max","nguyen","255068278","602","25-34","E",11
"51",51,"m","beau","elphick","448670080","611","45-54","E",11
"52",52,"f","natalia","nguyen","895028788","614","35-44","H",11
"53",53,"f","jasmine","lando","770360757","602","45-54","D",11
"54",54,"m","william","cragg-sapsford","330875127","905","35-44","C",11
"55",55,"f","sophie","rawlings","849878836","606","25-34","B",11
"56",56,"m","sean","lamkin","830603421","904","60-64","G",11
"57",57,"m","alexander","namundja","385670289","602","25-34","B",11
"58",58,"f","alicia","bansemer","728448161","602","60-64","D",11
"59",59,"f","madeline","capurso","829142265","913","25-34","C",11
"60",60,"m","timothy","pontt","878414264","906","45-54","E",11
"61",61,"f","lilian","reid","466995673","615","60-64","B",11
"62",62,"m","daen","coulson","300690516","903","60-64","A",11
"63",63,"f","charlotte","mason","494260001","614","25-34","C",11
"64",64,"m","thomas","pradela","484792429","903","15-19","C",11
"65",65,"m","logan","sierakowski","485460273","902","25-34","B",11
"66",66,"f","isabella","green","424253177","913","35-44","H",11
"67",67,"f","lucy","haniotis","395150347","614","45-54","E",11
"68",68,"m","nicholas","fitzpatrick","493120956","905","45-54","B",11
"69",69,"f","jade","fulgido","806040890","605","35-44","B",11
"70",70,"f","kirra","white","386921750","902","15-19","B",11
"71",71,"m","jett","leszczynski","279470675","602","20-24","C",11
"72",72,"m","liam","purtell","487182851","600","45-54","G",11
"73",73,"m","bodhi","royans","283515597","602","15-19","H",11
"74",74,"m","matthew","bowerman","407095793","913","65p","A",11
"75",75,"f","kylie","reid","805113714","902","55-59","B",11
"76",76,"f","chloe","campbell","427073474","913","25-34","A",11
"77",77,"m","kieren","madigan","338962834","611","45-54","G",11
"78",78,"m","garth","dinon","285780500","603","35-44","B",11
"79",79,"m","thomas","green","476144669","612","20-24","C",11
"80",80,"f","chloe","szczecinski","775038886","604","35-44","D",11
