"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","tabjtha","konrick","373008109","61","45-54","B",1
"2",2,"f","annabella","mckelie","709373439","607",NA,"A",1
"3",3,"f","stephanie","wiseman","294200787",NA,NA,NA,1
"4",4,"m","antrew","vander meut","224830647","60q","55-59","E",1
"5",5,NA,"abbey","gillard","230805898","903",NA,NA,1
"6",6,"m","kayten","o'day","886742195","64",NA,"A",1
"7",7,"f","madalvn","hand","Nj","606","35-44",NA,1
"8",8,"f","tara","seltg","240001310",NA,"60-64",NA,1
"9",9,NA,"montana","bizhop","390140063","614","35-44",NA,1
"10",10,"m","liam","ega","368773615","615",NA,"E",1
"11",11,NA,"sophie","o'shannessy",NA,"615","35-44",NA,1
"12",12,"m","stamuel","brovvne","838455103","905",NA,"C",1
"13",13,"f","emiili","fleet",NA,"612","25-34",NA,1
"14",14,"m","jaiden","amorim","444209226","614",NA,NA,1
"15",15,NA,"oscar","plewa","803794q91","604","20-24","B",1
"16",16,"m","rian","ryan","724452803","602",NA,NA,1
"17",17,NA,"karie","grawich","398380430","611","25-34","D",1
"18",18,NA,"macev","smeaton","491048572","900","55-59",NA,1
"19",19,NA,"jakk","kaleb","896358285","604","45-54",NA,1
"20",20,"m","blalce","furtado","739867359","902",NA,NA,1
"21",21,"f","amper","dumbrell","705364712",NA,NA,"F",1
"22",22,NA,"annabelle","walkley","704q24652","905","35-44",NA,1
"23",23,"m","jaclc","brock",NA,"615",NA,"F",1
"24",24,"f","kathleen","millar",NA,"604",NA,NA,1
"25",25,"f","tayka","boron","231652006","611",NA,"E",1
"26",26,"f","cai6lin","campbell","711442964","g13","35-44",NA,1
"27",27,"f","madeleine","campbell","394999579","61r",NA,NA,1
"28",28,"f","courtney","mkerlie",NA,"602",NA,"E",1
"29",29,"f","mhary","sulman","37o207738","905",NA,NA,1
"30",30,"m","benuamin","varco","377443985",NA,"35-44","F",1
"31",31,NA,"zac","wek","379027782","611","25-34",NA,1
"32",32,"f","kimberly","speight","4387w6060","600",NA,NA,1
"33",33,"m","simon","rosato","7243718014","6l",NA,"G",1
"34",34,"m","mitcbell","laing","8736525s9","615",NA,"E",1
"35",35,NA,"holly","fullgrabe","365888322",NA,NA,"A",1
"36",36,"f","georgia","noacck","329023969",NA,"20-24","E",1
"37",37,"m","soshua","george","310160060","61s","45-54",NA,1
"38",38,"m","dillon","br0c1<",NA,"615",NA,"A",1
"39",38,"m","dillon","brck","74206682o","615","60-64",NA,2
"40",39,"m","anfrew","nogle","341204962","g06","25-34","H",1
"41",40,"f","pari5","asher","296004614","9o5",NA,"H",1
"42",41,NA,"th0mas","dixon","357132038","61s","25-34","B",1
"43",42,"m","lias","bishop","22910884","612",NA,"H",1
"44",43,"f","bridget","mislokv","80258719|",NA,"55-59","A",1
"45",44,"f","brianna","sheherd","304545122",NA,"45-54",NA,1
"46",45,NA,"tara","hilton","230441394","604",NA,NA,1
"47",46,NA,"andrevv","eskrigge","817822071","692","45-54","A",1
"48",47,NA,"matthew","reid","755740578",NA,"20-24",NA,1
"49",48,"f","olifi","linnell","226847098","615",NA,NA,1
"50",49,"m","josyhua","millsr","806826374","9o6","25-34","B",1
"51",50,"f","amelya","ryan",NA,"617","25-34",NA,1
"52",51,NA,"daylor","mercorella",NA,"612","35-44","A",1
"53",52,"f","bridget","dixon",NA,"611",NA,NA,1
"54",53,"m","mixael","webb","238755215","6l2",NA,"E",1
"55",54,"m","tyl4r","ewald","407122872","6|1",NA,"E",1
"56",55,NA,"jackston","greeh","363903558","606","25-34","D",1
"57",56,"f","tar","white","744067831","9o6",NA,"D",1
"58",57,NA,"thomas","clarcke","247409596","618","25-34","E",1
"59",58,"f","katje","knapman","e68090840","9o5","15-19","C",1
"60",59,NA,"callum","wilkiwns","216263104","615",NA,"B",1
"61",60,"f","madison","rabe","799439443",NA,NA,"A",1
"62",61,NA,"tara","fullgrabe","764015548","61e",NA,"C",1
"63",62,"f","tara","kalinostki","276445676","605",NA,NA,1
"64",63,"f","claire","allsopp","77q343566","6o2","25-34",NA,1
"65",64,NA,"zachary","fullgrabe","259798411","6o2",NA,"E",1
"66",65,NA,"taylah","denholm",NA,"914","45-54",NA,1
"67",66,NA,"james","immer","730155724","600","55-59","E",1
"68",67,"m","bensamin","suloan","456809245","602","65p","F",1
"69",68,NA,"sebastian","steels","220648482","611","60-64",NA,1
"70",69,"f","madisoh","cacciotti","882390244","611","35-44",NA,1
"71",70,"m","jyd","gilkes","4731699875","600","25-34",NA,1
"72",71,"m","mattgew","cholnawinskyj",NA,"905","20-24","E",1
"73",72,NA,"joshuza","clarke","350971576","603","15-19",NA,1
"74",73,"f","sarah","parr","2414z3703","906",NA,NA,1
"75",74,"m","sean","demeneze5",NA,"611",NA,"H",1
"76",75,NA,"noah","reinmuth","233845475",NA,"20-24",NA,1
"77",76,NA,"saoa","sterry","795660091","617","35-44",NA,1
"78",77,"f","emma","tatneser","459o56801","6|5","45-54","C",1
"79",78,"m","jams","hutiuk","886857708","602",NA,NA,1
"80",79,NA,"luas","krollig","320800571","605","20-24",NA,1
"81",80,NA,"ryleh","zivkov","203768027","71s","15-19",NA,1
"82",81,"m","alex","terganz",NA,"617",NA,"C",1
"83",82,"f","lyna","tixon","427962991","y0s","35-44","E",1
"84",83,"f","pascale","quajt","250271290","61s",NA,"H",1
"85",84,"m","stam","lock","367189039","6l7","60-64",NA,1
"86",84,"m","sam","lovk","367189039",NA,"60-64",NA,2
"87",85,"m","benjamin","parr",NA,NA,NA,"C",1
"88",86,"f","eli2a","mcneill","220115064","1903",NA,"E",1
"89",87,"m","michawl","green","331280245","60q","20-24",NA,1
"90",88,NA,"shelby","shepherd","729930689","611",NA,"B",1
"91",89,"f","seyenne","dixon","853370427","611",NA,"G",1
"92",90,NA,"maddizon","deakin","48490992","617","35-44","E",1
"93",91,"m","oliver","geore","788640204","93","15-19",NA,1
"94",92,"f","madelvn","mayard","444197163","903","45-54",NA,1
"95",93,NA,"rubi","swayne","266311373","913",NA,"B",1
"96",94,"f","geoegia","linnell","497915010","914",NA,"E",1
"97",95,"f","irene","goode",NA,"6063","60-64",NA,1
"98",96,"m","lucas","cute","776751584",NA,NA,NA,1
"99",97,"m","benjamin","hmphreys","405395696","902",NA,NA,1
"100",98,"f","ami","bishnp","7620q8401","603","65p","H",1
"101",99,"m","william","schumanj","448828200","611",NA,NA,1
"102",100,"f","taliah","tolvts","331607920",NA,NA,"G",1
"103",101,"f","alyssa","riding","220793212","615",NA,NA,1
