"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","georgia","carmody","214916905","615","25-34","D",11
"2",2,"m","joel","hide","894504520","617","55-59","C",11
"3",3,"m","adam","aisatullin","384443980","904","45-54","E",11
"4",4,"f","reegan","crouch","296986608","607","35-44","G",11
"5",5,"m","thomas","wilcockson","729024212","615","25-34","C",11
"6",6,"m","cooper","seen","784859450","902","25-34","F",11
"7",7,"m","james","trimble","732851522","614","25-34","B",11
"8",8,"m","lachlan","clarke","724091488","906","25-34","F",11
"9",9,"f","talia","dillion","244794130","615","15-19","D",11
"10",10,"m","thomas","wilkins","715469082","602","45-54","D",11
"11",11,"f","mikhaili","berry","274033527","609","25-34","B",11
"12",12,"m","flynn","tuckwell","233351743","913","45-54","A",11
"13",13,"m","tate","madigan","363784597","607","55-59","F",11
"14",14,"m","alexander","coatsworth","454362463","617","35-44","H",11
"15",15,"m","shaun","reid","466985552","615","15-19","F",11
"16",16,"f","jazz","clarke","834111499","617","35-44","H",11
"17",17,"m","zane","ries","365820618","611","25-34","E",11
"18",18,"f","brigette","lansdell","733955132","607","25-34","E",11
"19",19,"f","paige","godfrey","279346826","902","15-19","F",11
"20",20,"f","aleesha","klemm","328878307","904","35-44","A",11
"21",21,"m","cooper","szepessy","286073311","611","65p","G",11
"22",22,"f","kelsye","modystach","877842862","607","35-44","B",11
"23",23,"f","georgia","michelmore","263626228","913","45-54","D",11
"24",24,"f","cassandra","nguyen","364063539","906","35-44","E",11
"25",25,"f","talia","paddon","236198944","607","25-34","A",11
"26",26,"m","kazuki","yakubu","844359338","905","25-34","B",11
"27",27,"f","fiona","liddy","736997417","611","35-44","F",11
"28",28,"f","chloe","zarkovic","316530905","617","25-34","B",11
"29",29,"f","grace","mcvicar","267442784","605","25-34","C",11
"30",30,"m","scott","pollini","722818071","611","20-24","F",11
"31",31,"m","keegan","mittelstadt","248675381","602","25-34","E",11
"32",32,"m","benjamin","drechsler","716151388","612","45-54","E",11
"33",33,"f","jemma","ryan","767579747","602","35-44","B",11
"34",34,"f","emiily","hand","715706298","607","55-59","B",11
"35",35,"m","riley","gasparin","715422139","602","35-44","E",11
"36",36,"f","isabella","white","457293667","602","55-59","C",11
"37",37,"f","lauren","thorpe","899241794","611","35-44","D",11
"38",38,"m","hamish","morrish","319339756","603","25-34","C",11
"39",39,"m","thomas","thorpe","323006953","913","15-19","H",11
"40",40,"f","jenna","kumaranayakam","863230659","903","60-64","H",11
"41",41,"f","mia","rundle","456446261","605","15-19","F",11
"42",42,"f","emma","wardle","380173054","905","25-34","B",11
"43",43,"f","ella","ryan","743407647","604","25-34","A",11
"44",44,"f","olivia","gerogles","864428023","904","25-34","C",11
"45",45,"m","benjamin","asser","239579376","905","45-54","C",11
"46",46,"f","stephanie","david","219847478","607","35-44","C",11
"47",47,"f","jessica","bail","724562430","615","45-54","G",11
"48",48,"m","timothy","noble","485520669","614","45-54","E",11
"49",49,"m","timothy","green","349006268","602","25-34","C",11
"50",50,"f","freya","clarke","382960037","904","25-34","C",11
"51",51,"f","kyah","eilander","297369070","602","35-44","C",11
"52",52,"f","melinda","wardle","437135068","905","15-19","F",11
"53",53,"f","talissa","bulyga","846558816","913","35-44","D",11
"54",54,"m","hugo","rekkas","704713687","904","35-44","B",11
"55",55,"f","brianna","goode","267298581","615","60-64","D",11
"56",56,"f","dayna","moody","838550742","611","25-34","B",11
"57",57,"f","kiana","mellick","439517895","617","25-34","F",11
"58",58,"m","trey","klemm","834426727","913","45-54","E",11
"59",59,"f","emma","simmonds","317496014","615","35-44","B",11
"60",60,"f","sophie","kelley","394305644","611","45-54","H",11
"61",61,"f","april","purus","887257202","913","55-59","A",11
"62",62,"f","charlotte","nicklason","351003781","604","60-64","A",11
"63",63,"m","henry","martinson","298692483","617","35-44","B",11
"64",64,"f","ebony","clarke","235706203","905","65p","A",11
"65",65,"f","gabrielle","ho","398461467","617","20-24","F",11
"66",66,"f","naomi","webb","735841689","905","60-64","E",11
"67",67,"f","nikki","clarke","706241143","604","45-54","G",11
"68",68,"m","deakyn","caruana","401982601","902","35-44","B",11
"69",69,"m","henry","bowerman","828491012","614","35-44","C",11
"70",70,"m","matthew","rankine","336500026","905","35-44","B",11
"71",71,"f","madeleine","charman","895738786","904","25-34","D",11
"72",72,"f","georgia","mccaffrey","279529770","614","45-54","E",11
"73",73,"f","zali","mason","342353131","905","20-24","B",11
"74",74,"f","kylie","paterson","428181094","913","25-34","B",11
"75",75,"m","timothy","mathe","847661156","903","35-44","E",11
"76",76,"m","travis","verco","766073525","905","20-24","C",11
"77",77,"m","matthew","genovese","362340608","607","45-54","E",11
"78",78,"f","tahni","tellis","382038003","612","25-34","D",11
"79",79,"m","cameron","weller","866868301","614","35-44","F",11
"80",80,"f","chloe","mason","874536648","611","60-64","A",11
"81",81,"f","simone","reid","354670080","903","45-54","B",11
"82",82,"f","keziah","coldicutt","761699834","617","65p","C",11
"83",83,"f","laura","nguyen","216603460","913","35-44","E",11
"84",84,"m","nicholas","monteleone","700824435","600","60-64","C",11
"85",85,"m","kyle","walkley","452761956","614","35-44","C",11
"86",86,"f","alexandra","petersen","277276268","905","45-54","E",11
"87",87,"f","tara","coppock","282165836","612","25-34","B",11
"88",88,"f","cassandra","clarke","791716561","605","45-54","D",11
"89",89,"m","marcus","mcgilchrist","899240035","617","55-59","F",11
"90",90,"f","katelyn","coleman","460631544","902","45-54","D",11
"91",91,"f","katelin","campbell","391735139","913","45-54","E",11
"92",92,"f","chelsea","smithen","772630050","617","25-34","G",11
"93",93,"m","james","piccoli","346142176","605","20-24","D",11
"94",94,"m","levi","noble","268816819","615","60-64","E",11
"95",95,"m","brinley","webb","781247351","602","25-34","B",11
"96",96,"m","william","bullock","229207360","602","45-54","B",11
"97",97,"f","emiily","longo","494514979","906","25-34","A",11
"98",98,"f","imogen","leggio","340015230","606","35-44","E",11
