"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","abbey","dixon","88451q761","605",NA,NA,1
"2",2,"m","jack","farronato","2129o2910","904",NA,NA,1
"3",3,"f","georgia","webn","210606626","615",NA,NA,1
"4",4,"m","ryaj","dixon","8153617507","902","35-44",NA,1
"5",5,"m","dante","nguyedn","413162380","9p5","20-24",NA,1
"6",6,NA,"kierra","green","24567207",NA,"60-64","E",1
"7",7,"f","emma","moysd","837398028","6o5",NA,"F",1
"8",7,"f","emna","movse","837398028",NA,"15-19","F",2
"9",8,"f","jadek","couzens","346446236","60z",NA,"D",1
"10",9,"f","ava","wiseman","22495955","909","20-24",NA,1
"11",10,"f","samaritha","shadbolt",NA,"6o7","45-54","E",1
"12",11,"m","tyroe","purser","416240844",NA,NA,"F",1
"13",12,NA,"stephanie","stanly","797303669",NA,"25-34","C",1
"14",13,NA,"tyrone","mcmellon",NA,"602",NA,"A",1
"15",14,"m","tastmsn","singl4ton","364075585","905",NA,"H",1
"16",15,NA,"elia","hariss","333793366","602",NA,"A",1
"17",16,"m","haycen","gillarll","408093223","607","35-44",NA,1
"18",17,"f","schkirra","majon",NA,NA,"35-44","C",1
"19",18,NA,"hayley","manson","809164056","611",NA,NA,1
"20",19,"m","prodie","capursto","361003015","617","60-64",NA,1
"21",20,NA,"noah","clarke","414930063",NA,"35-44",NA,1
"22",21,"f","ava","mccarty","492917162","600","35-44",NA,1
"23",22,"m","kydan","heerey","243765494","90w",NA,NA,1
"24",23,NA,"michael","gadwn","78685q221","904","25-34","A",1
"25",24,"m","cale","taranthoiene",NA,"905",NA,"B",1
"26",25,"m","jamie","pulford","360620325","6140",NA,NA,1
"27",25,"m","jamie","pulvord","360620325","61","45-54",NA,2
"28",26,"m","flynn","perriam","816563885","6o7",NA,NA,1
"29",27,"m","zamuel","seen","814606028","61q","45-54",NA,1
"30",28,"m","nicholas","mcgregor","3208452667","913",NA,NA,1
"31",29,NA,"fyn","novack","419660994","902","55-59","B",1
"32",30,NA,"mitchel","ryan","202830115","611","60-64",NA,1
"33",31,"f","sarah","nople",NA,"902",NA,"C",1
"34",32,"m","oscar","fitzpatrick","378429365",NA,NA,NA,1
"35",33,"m","hemry","boye","401412643","65","35-44","A",1
"36",34,NA,"mikayla","ongley","886764147","617",NA,"E",1
"37",35,"f","jaskine","nob1e","410716279","607",NA,"A",1
"38",36,"m","sam","madigan",NA,NA,"20-24",NA,1
"39",37,NA,"zad","campbell","258933229","609","45-54","C",1
"40",38,NA,"amelia","maynard","33432q689","610","25-34","E",1
"41",39,NA,"liam","kneal","786281465",NA,NA,"B",1
"42",40,NA,"samuel","rabe","293010551","90z","35-44",NA,1
"43",40,"m","samuel","rabe","293010451","902",NA,NA,2
"44",41,"f","kaitlib","hammer","491311748","90qj","25-34",NA,1
"45",42,NA,"zali","vanb4echt","479880960","615",NA,"F",1
"46",43,NA,"teaha","gibb","204282470",NA,"25-34","E",1
"47",44,"m","ma6thew","hojgate","754521575","903",NA,"F",1
"48",45,NA,"vincent","greeri","359360104","903","35-44","E",1
"49",46,"f","jasmine","gfeegn","723306097","615",NA,NA,1
"50",47,NA,"corev","donaldson","494993215",NA,"55-59","B",1
