"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","branton","gorjan","774467494","6|7","35-44",NA,1
"2",1,"m","branclon","gorjan","7374467494","617","35-44",NA,2
"3",1,"m","brandpn","gorjan","7744677494","617","35-44",NA,3
"4",2,"m","jackson","mason","4558053|0","6l5",NA,"F",1
"5",2,"m","jacksom","mason","45580531o","6l5","15-19","F",2
"6",3,"f","georgia","tammuta","389189339q","603","25-34",NA,1
"7",3,NA,"georgia","tammita","389893394","603",NA,NA,2
"8",3,"f","georg:a","tammita","389893384","603",NA,"C",3
"9",3,NA,"georgia","tammita","389893394","6o3","25-34",NA,4
"10",3,"f","georgia","tammita","389894394","603",NA,NA,5
"11",4,"m","kyle","le messuryr","867579609",NA,NA,"H",1
"12",4,"m","ky|","le messuryr","867579609","602","55-59","H",2
"13",5,"f","olivia","butro5e","241953374","962",NA,"F",1
"14",6,NA,"arriet","garc'la","729112648","606","55-59","G",1
"15",6,"f","hartiet","garcia","729112648","601",NA,"G",2
"16",6,NA,"harriee","garcia","729112648","606",NA,"G",3
"17",7,"m","brajdon","rundle","757161420",NA,"45-54",NA,1
"18",7,"m","brabdon","rundle","757161420",NA,"45-54",NA,2
"19",7,NA,"brandon","rundle","757161420","912","45-54",NA,3
"20",7,"m","brandon","runtie","759161420","92","45-54","C",4
"21",7,"m","brandon","rundje","7s7l61420","g13","45-54","C",5
"22",8,"m","tyer","ligas","21071162z","602","20-24",NA,1
"23",9,"f","bethany","bullocck","41176s747","602",NA,"G",1
"24",9,NA,"bethany","bullock","411765747",NA,"20-24",NA,2
"25",10,"m","thomas","yost","2o5980700","904",NA,NA,1
"26",10,"m","thoiiias","yost","20s98o700","90q","20-24","C",2
"27",11,"m","david","shepherd","o760842789","905",NA,NA,1
"28",11,"m","david","shepherd","760843789","906",NA,"A",2
"29",11,"m","david","shepherd","760842789",NA,NA,NA,3
"30",12,"f","renee","prestla","302687099","617",NA,"F",1
"31",12,NA,"renee","prestia","302587099",NA,"60-64",NA,2
"32",13,"m","nicholas","edzon","204262249",NA,NA,"B",1
"33",13,"m","nicholas","eds0n","204262249","94","20-24",NA,2
"34",14,"m","konstantin0s","millar","793360505","604",NA,NA,1
"35",14,"m","konstantinos","mllar","793350505","604","20-24",NA,2
"36",15,"f","pai9e","boyle","377520196","607",NA,NA,1
"37",15,"f","paige","boyle","377520296","607",NA,NA,2
"38",16,NA,"ella","mcsorley","43116999","605","45-54",NA,1
"39",16,"f","ells","mcsorley",NA,"63","45-54","C",2
"40",16,"f","ela","mckorley","431169997","6035","45-54","C",3
"41",17,"m","miachell","hare","2959690091","612","60-64",NA,1
"42",17,"m","mitchell","hare","259690091",NA,NA,NA,2
"43",18,"m","benjamin","honeychuech","729172538","61z",NA,"C",1
"44",18,"m","benjqmin","honevchurch","729172538","62","15-19","C",2
"45",18,"m","benjamnn","honeychurch","729172538","612",NA,NA,3
"46",18,"m","benjamin","homeychurch","729172538","6q2",NA,"C",4
"47",19,"f","chloe","spratt","428825364","61w",NA,NA,1
"48",20,NA,"kaitlyn","hank","799588612","62q","20-24","E",1
"49",21,NA,"madeleine","juntanamalaga",NA,"605","25-34",NA,1
"50",21,"f","madeline","juntanamqlaga","830748745","6o5","25-34","F",2
"51",21,"f","madelein","juntanamalaga","8w0748745","605","25-34",NA,3
"52",21,NA,"madel3ine","juntanamalaga","830748745",NA,"25-34","F",4
"53",21,"f","made|eine","juntanamakasa","830748745","605",NA,"F",5
"54",22,"m","dean","lewan","281896477",NA,NA,NA,1
"55",23,"f","karli","barnetson","886882881","90s",NA,NA,1
"56",23,"f","karbi","barnetson","886882881","N",NA,"E",2
"57",24,"m","jack","heerey","Nw","6o7","45-54",NA,1
"58",24,"m","jaca","heerev","493764734","607",NA,"B",2
"59",25,NA,"jacinta","hyoand","319907978","g04","45-54","D",1
"60",25,NA,"jacinta","hyland","319907978","904",NA,NA,2
"61",25,NA,"jaconta","hyland","319907978","904",NA,"D",3
"62",26,"m","jayclen","stanley","3|7941668","615","15-19",NA,1
"63",26,"m","jayden","stanley","317941668","6l5",NA,NA,2
"64",27,"m","jac","mone6",NA,"615","45-54","H",1
"65",27,"m","jack","monei","4537q6520","615","45-54",NA,2
"66",28,"m","michael","campbell","4q5325798",NA,NA,"A",1
"67",29,"f","kelsy","ho",NA,NA,"35-44",NA,1
"68",30,NA,"luke","whit","841914613","614","35-44",NA,1
"69",30,"m","luke","white","8419l4613","614",NA,NA,2
"70",30,"m","luke","white","841914613",NA,NA,NA,3
"71",30,"m","lukr","wight",NA,"614","35-44","H",4
"72",31,NA,"jasper","l>raniff","370217663","611","25-34",NA,1
"73",32,"f","masy","pydle","720533826","602",NA,"B",1
"74",33,"f","alexandra","klarke","783964352","601","35-44","E",1
"75",33,"f","alexandra","clarke","783064352",NA,NA,NA,2
"76",33,NA,"alexandra","clarkey","783064352","6502","35-44","E",3
"77",34,"f","elli","waahneke","87897044","609","35-44","E",1
"78",35,"f","mekan","goodchap",NA,"611",NA,"G",1
"79",36,"m","thomau","holme","4956449z9","605",NA,"C",1
"80",37,NA,"haylee","thorpe","315593903","611",NA,NA,1
"81",37,"f","hayiee","thorpe",NA,"611",NA,"E",2
"82",38,"f","sade","frew","383181863","90",NA,"B",1
"83",38,NA,"jade","frew","383181863","905",NA,NA,2
"84",38,NA,"jade","frew","383181863","905",NA,NA,3
"85",38,"f","jade","fre","38318l863","905",NA,"B",4
"86",39,"m","rovbie","beadell","753356807","612",NA,"B",1
"87",39,"m","robbie","beadell","753346807","611",NA,NA,2
"88",39,NA,"robbie","beadell","753356807",NA,"45-54",NA,3
"89",40,"f","ashlei9h","gaskin","7836u8606",NA,"35-44","E",1
"90",41,NA,"ellora","coleman","360513979","61q","35-44","H",1
"91",41,NA,"ellotah","colejan","360513979","612","35-44","H",2
"92",42,"m","thomas","fusco","9230005411",NA,"25-34",NA,1
"93",43,NA,"ruby","white","880272221","6035","25-34",NA,1
"94",43,"f","ruby","wh:te","880272221","603",NA,NA,2
"95",44,"m","max","gull","784765782","905","20-24",NA,1
"96",44,"m","max","gully",NA,"905",NA,NA,2
"97",44,"m","ma","gully","784766782","906","20-24",NA,3
"98",44,NA,"max","gully","78q766782","901","20-24","D",4
"99",44,"m","mad","gullv","78466782","905","20-24","D",5
"100",45,NA,"dayna","lowe","887p92178","906",NA,"G",1
"101",45,"f","dayna","lowe",NA,"906",NA,NA,2
"102",45,NA,"dayba","lowe","887002178","906",NA,"G",3
"103",45,NA,"tayma","lowe",NA,"906","25-34","G",4
"104",46,NA,"emiilv","clarkr","496908094","903","45-54","B",1
"105",46,NA,"emiily","clarke","496908093","903","45-54",NA,2
"106",46,NA,"emiily","clarl<e","496908094","903",NA,"B",3
"107",47,"m","luhkas","sluga","292311z89","622","15-19","F",1
"108",48,"m","jarvi5","mckelie","227438978","617",NA,"C",1
"109",49,"m","hamish","sdephenson","709296940","905",NA,NA,1
"110",50,"m","wiliam","stephenson","293324260","60q",NA,"A",1
"111",50,NA,"william","stephenson",NA,"602",NA,"A",2
"112",50,"m","willjam","stephenson",NA,NA,"20-24","A",3
"113",50,"m","william","ztephenson","293324260",NA,"20-24",NA,4
"114",50,"m","illiam","stephenson","293324260","602",NA,NA,5
"115",51,"m","marcu5","tippins","863794301","9p2",NA,"E",1
"116",51,"m","marcus","tippinz","8637943o1",NA,"45-54","E",2
"117",52,"f","sara","clisold","71o136943","913","55-59",NA,1
"118",52,"f","stara","clissold","710136i43","9|3","55-59","H",2
"119",53,"m","latham","hoksten","648335779","902","35-44",NA,1
"120",53,"m","latham","holjten","34u235779","90z","35-44","G",2
"121",54,"m","lewiz","kelley","328z08501",NA,"35-44","C",1
"122",54,"m","lewvs","kelley","32828501",NA,"35-44","C",2
"123",54,"m","lewies","kelle7","328208501",NA,"35-44","C",3
"124",55,"f","kaitlin","reid","419714248","903",NA,NA,1
"125",55,NA,"caitlin","reid",NA,"903","35-44",NA,2
"126",56,"f","isal>ells","nguyen","752500725","617",NA,NA,1
"127",56,NA,"isabella","nguyen","75z500725","617",NA,"E",2
"128",56,"f","isapella","nkuyen","752500725","617",NA,"E",3
"129",57,"m","corev","ryan",NA,"904",NA,"A",1
"130",57,NA,"corefy","ryan","712334305","904",NA,"A",2
"131",58,NA,"hamish","tsemas","217661z0d4","600","45-54","B",1
"132",58,"m","haish","tseas","217661204",NA,"45-54","B",2
"133",58,"m","hamish","tsegas",NA,"600",NA,NA,3
"134",58,"m","hamksh","tsegas","217621204","600",NA,"B",4
"135",59,"m","david","walldr","220904073","6cl",NA,"D",1
"136",59,"m","david","waller","220904o73","611",NA,NA,2
"137",60,NA,"lucy","conto","859396289","905","60-64",NA,1
"138",60,"f","luey","condo","8593966289","9o5","60-64","H",2
"139",61,"m","rohert","web1>","802630923","6015","35-44","E",1
"140",61,"m","robert","wevb","803630923","605",NA,"E",2
"141",61,"m","robert","webb","802630123","6o5",NA,"E",3
"142",62,"m","beau","white","825z5g275","90","25-34",NA,1
"143",62,NA,"bequ","whites","825259275","903","25-34","B",2
"144",62,"m","beau","wh'lte","825259275","9038","25-34",NA,3
"145",63,"m","fraseah","priebe","8435317go","905",NA,"C",1
"146",63,NA,"fra5er","priebe","843531790","905",NA,"C",2
"147",64,"f","tayilor","vigneswaran","706969199","603",NA,NA,1
"148",64,NA,"taylor","vigneswaran","706969199","603",NA,NA,2
"149",64,"f","tayloah","vignesvvaran","706969199","603",NA,"E",3
"150",65,"f","brooke","canell","744790e24","609",NA,"B",1
"151",65,"f","brolke","canell","744790324","609",NA,"B",2
"152",65,NA,"prooke","cannell","744790324","609",NA,"B",3
"153",65,NA,"brooe","cannwll","744790324","609","45-54","B",4
"154",66,"m","mkller","lock","790268840","915","35-44",NA,1
"155",66,NA,"mille4","loc1<","790268840","914","35-44","G",2
"156",67,NA,"hugah","beltranj","430552122","615","55-59","E",1
"157",67,NA,"hugh","belrami","430552122",NA,"55-59","E",2
"158",68,"f","holl7","ryan","362733771",NA,"45-54",NA,1
"159",68,"f","hooly","ryan","36273377l","611",NA,"B",2
"160",68,"f","holly","ryan","362733771","681",NA,NA,3
"161",68,"f","holly","ryan","36z733771","61l","45-54",NA,4
"162",69,"m","harrison","knapman","276444544",NA,NA,NA,1
"163",70,"f","laure","mager","78g608304","615","35-44",NA,1
"164",70,NA,"laueen","mager","789668304","61s","35-44","D",2
"165",70,NA,"lauren","mager","7q9668304","615","35-44",NA,3
"166",70,"f","loren","mage5","789668304",NA,"35-44","D",4
"167",71,NA,"saa","passalacqua","811501322","6152","25-34","C",1
"168",72,"m","phili","catherwod","398101643","904",NA,"B",1
"169",73,"f","oliv8a","blackwell","213455144","61z",NA,"B",1
"170",73,NA,"oliv9a","blackwell","213455144","612",NA,"B",2
"171",73,"f","olivia","blackwell","21345514","61x","25-34",NA,3
"172",74,"f","taalia","priedt","208801727","615",NA,NA,1
"173",74,NA,"taalia","priest","208801727","61t","45-54",NA,2
"174",74,"f","taalia","prie5t","208801727","61r",NA,"C",3
"175",74,"f","taalia","priest",NA,"61s","45-54",NA,4
"176",75,"m","aiden","roles","8q7733687","612",NA,"B",1
"177",75,"m","aiden","roles","842733687","611",NA,NA,2
"178",76,"m","maxizn","crosswel","876791126","602",NA,"A",1
"179",76,"m","maxin","crosswell","876792126","602",NA,NA,2
"180",76,NA,"maxiri","krozswell","876791126","602","35-44","A",3
"181",77,"m","james","bev'lp","75467034","6q5","25-34","C",1
"182",78,"m","levi","jeffr:es","4473429|2","605",NA,"E",1
"183",78,"m","lebu","jeffriew","447343q12","605","45-54","E",2
"184",79,"f","stella","wilkev","492947122","904",NA,NA,1
"185",79,"f","stella","wilk7y","492947122","904",NA,NA,2
"186",79,"f","sdella","wilkey","492947122","904",NA,NA,3
"187",79,"f","stejla","wilkey","392947122","904","35-44",NA,4
"188",79,NA,"stella","wilkey","4929467122","904",NA,"B",5
"189",80,"f","deaaa","david-smith","261811956","60a",NA,"A",1
"190",80,"f","teaha","david-smith","261811956","608",NA,NA,2
"191",80,NA,"teaha","david-snith","261811956","602",NA,"A",3
"192",80,"f","teaha","david-jmith","2618l1956","602","35-44",NA,4
"193",81,NA,"ellie","clarke","276597895",NA,NA,"E",1
"194",81,"f","e|lie","clarke",NA,NA,"20-24","E",2
"195",81,NA,"ellie","clarcke","276597895","617",NA,"E",3
"196",82,"f","ruby","leslie","28695s243","600",NA,"F",1
"197",82,"f","ruby","leskie","286955243","605",NA,NA,2
"198",82,NA,"ruby","leslie","286955243","605",NA,NA,3
"199",83,"m","bayley","mortl0ck","295z39674","615",NA,"F",1
"200",83,"m","bayluy","mortlock","295z39674","615","20-24",NA,2
"201",84,"f","alla","george","72974o936","61s","35-44","D",1
"202",84,"f","alya","george","729740936",NA,NA,"D",2
"203",84,"f","alia","george",NA,"615",NA,NA,3
"204",85,NA,"tommi-lee","hanselman","708253529","615",NA,NA,1
"205",85,"m","tommi-lee","anselman","708253529","615",NA,NA,2
"206",86,NA,"abigall","vincent","864861539","904","35-44",NA,1
"207",86,"f","abigzil","vincnt","864861539","904","35-44",NA,2
"208",86,"f","abigail","viricent",NA,"904","35-44",NA,3
"209",87,NA,"elizabeth","jolly","2z3219780","612",NA,"D",1
"210",87,NA,"eliza1>eth","jolly","223219780","612",NA,"D",2
"211",87,"f","elisabet","jolly","223219780","6|2","35-44",NA,3
"212",87,"f","elizabeth","joly","223219780",NA,"35-44",NA,4
"213",87,NA,"elizabeth","yjolly","223219780","6l2","35-44","D",5
"214",88,NA,"elluw","ryan",NA,"611","25-34","H",1
"215",88,NA,"ell9e","ryan","423655855","611","25-34",NA,2
"216",89,"f","eboni","webb","807554q04","61r",NA,"E",1
"217",89,"f","eponi","welob","807554104","615",NA,"E",2
"218",89,NA,"ebonu","wefb","807554104","615","55-59","E",3
"219",90,NA,"sophie","amafuii","771024013","612","20-24","E",1
"220",90,"f","sophie","amaruji","772624013","6l2","20-24","E",2
"221",90,"f","sopie","amafuji","771624013","611","20-24",NA,3
"222",90,"f","sophie","amafuji","77q624013","6127","20-24",NA,4
"223",91,"f","clodagh","clarke",NA,"902",NA,NA,1
"224",91,NA,"clodae","clarke",NA,"902","35-44","E",2
"225",92,"f","jacinta","durr","NyA","00s",NA,"E",1
"226",92,NA,"jacinta","durr","254922246","90",NA,"E",2
"227",93,"m","marko","croch","401901749","905",NA,NA,1
"228",94,"m","san","whjte","20016773","607","60-64","H",1
"229",95,"m","timothy","glasa","438874603","903",NA,NA,1
"230",96,NA,"thomas","pascoe",NA,"614","25-34",NA,1
"231",96,"m","thomaas","pascoe","496890|33","614","25-34",NA,2
"232",97,NA,"sebastian","cam0bell","473303752","905","25-34",NA,1
"233",97,"m","sebastian","campl>rll","4733p3752","905",NA,"A",2
"234",97,NA,"sebastian","campbell","473303752","905",NA,NA,3
