"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","tabjtha","konrick","373008109","61","45-54","B",1
"2",2,"f","annabella","mckelie","709373439","607",NA,"A",1
"3",3,"f","stephanie","wiseman","294200787",NA,NA,NA,1
"4",4,"m","antrew","vander meut","224830647","60q","55-59","E",1
"5",5,NA,"abbey","gillard","230805898","903",NA,NA,1
"6",6,"m","kayten","o'day","886742195","64",NA,"A",1
"7",7,"f","madalvn","hand","Nj","606","35-44",NA,1
"8",8,"f","tara","seltg","240001310",NA,"60-64",NA,1
"9",8,"f","taea","seltl","240001310","605",NA,"F",2
"10",9,NA,"montana","bizhop","390140063","614","35-44",NA,1
"11",10,"m","liam","ega","368773615","615",NA,"E",1
"12",10,"m","lyam","egan","368773615",NA,"20-24",NA,2
"13",11,NA,"sophie","o'shannessy",NA,"615","35-44",NA,1
"14",11,"f","sophep","o'shannessy","7802188877","615","35-44",NA,2
"15",12,"m","stamuel","brovvne","838455103","905",NA,"C",1
"16",13,"f","emiili","fleet",NA,"612","25-34",NA,1
"17",14,"m","jaiden","amorim","444209226","614",NA,NA,1
"18",15,NA,"oscar","plewa","803794q91","604","20-24","B",1
"19",16,"m","rian","ryan","724452803","602",NA,NA,1
"20",17,NA,"karie","grawich","398380430","611","25-34","D",1
"21",18,NA,"macev","smeaton","491048572","900","55-59",NA,1
"22",19,NA,"jakk","kaleb","896358285","604","45-54",NA,1
"23",19,"m","jack","kaleb","896458285","604",NA,NA,2
"24",19,NA,"jack","ckaleh","896358285",NA,"45-54","G",3
"25",20,"m","blalce","furtado","739867359","902",NA,NA,1
"26",20,"m","blakle","furtado","739867359",NA,"60-64",NA,2
"27",21,"f","amper","dumbrell","705364712",NA,NA,"F",1
"28",21,"f","amb4r","tumbrell","705364712","61r","45-54","F",2
"29",21,"f","amber","dumbrell",NA,"615",NA,NA,3
"30",22,NA,"annabelle","walkley","704q24652","905","35-44",NA,1
"31",22,NA,"annwbelle","walkley","704124652","905","35-44",NA,2
"32",23,"m","jaclc","brock",NA,"615",NA,"F",1
"33",24,"f","kathleen","millar",NA,"604",NA,NA,1
"34",24,NA,"kathleeri","millar","3714855q5","604","45-54","B",2
"35",25,"f","tayka","boron","231652006","611",NA,"E",1
"36",26,"f","cai6lin","campbell","711442964","g13","35-44",NA,1
"37",26,NA,"caitlin","campbelj","711442964","913",NA,"D",2
"38",27,"f","madeleine","campbell","394999579","61r",NA,NA,1
"39",28,"f","courtney","mkerlie",NA,"602",NA,"E",1
"40",29,"f","mhary","sulman","37o207738","905",NA,NA,1
"41",29,"f","mhafy","sulmam","370108738","905","25-34","A",2
"42",30,"m","benuamin","varco","377443985",NA,"35-44","F",1
"43",31,NA,"zac","wek","379027782","611","25-34",NA,1
"44",31,"m","zac","werk","379026782","612",NA,"B",2
"45",32,"f","kimberly","speight","4387w6060","600",NA,NA,1
"46",33,"m","simon","rosato","7243718014","6l",NA,"G",1
"47",34,"m","mitcbell","laing","8736525s9","615",NA,"E",1
"48",34,"m","mitchell","laing","873652559","615",NA,NA,2
"49",35,NA,"holly","fullgrabe","365888322",NA,NA,"A",1
"50",35,NA,"hollq","fullgrabe",NA,"614","25-34","A",2
"51",36,"f","georgia","noacck","329023969",NA,"20-24","E",1
"52",37,"m","soshua","george","310160060","61s","45-54",NA,1
"53",38,"m","dillon","br0c1<",NA,"615",NA,"A",1
"54",38,"m","dillon","brck","74206682o","615","60-64",NA,2
"55",38,"m","tillon","brock","742066829","61y5",NA,"A",3
"56",39,"m","anfrew","nogle","341204962","g06","25-34","H",1
"57",39,"m","andr4w","noble","341204962","9063","25-34",NA,2
"58",40,"f","pari5","asher","296004614","9o5",NA,"H",1
"59",41,NA,"th0mas","dixon","357132038","61s","25-34","B",1
"60",41,NA,"thomas","dixon","357132038","616",NA,"B",2
"61",42,"m","lias","bishop","22910884","612",NA,"H",1
"62",43,"f","bridget","mislokv","80258719|",NA,"55-59","A",1
"63",44,"f","brianna","sheherd","304545122",NA,"45-54",NA,1
"64",45,NA,"tara","hilton","230441394","604",NA,NA,1
"65",46,NA,"andrevv","eskrigge","817822071","692","45-54","A",1
"66",46,NA,"andrew","eskrigge","817822071",NA,NA,"A",2
"67",47,NA,"matthew","reid","755740578",NA,"20-24",NA,1
"68",48,"f","olifi","linnell","226847098","615",NA,NA,1
"69",49,"m","josyhua","millsr","806826374","9o6","25-34","B",1
"70",50,"f","amelya","ryan",NA,"617","25-34",NA,1
"71",51,NA,"daylor","mercorella",NA,"612","35-44","A",1
"72",51,"f","taylor","mercorella","308630760","Nt",NA,NA,2
"73",52,"f","bridget","dixon",NA,"611",NA,NA,1
"74",52,NA,"bridget","dixori","732275099","611",NA,"C",2
"75",53,"m","mixael","webb","238755215","6l2",NA,"E",1
"76",53,"m","michael","webb","238755215",NA,NA,NA,2
"77",53,NA,"michael","webb","2387s5215","612",NA,"E",3
"78",54,"m","tyl4r","ewald","407122872","6|1",NA,"E",1
"79",55,NA,"jackston","greeh","363903558","606","25-34","D",1
"80",55,"m","jackson","grin","363903558","606",NA,NA,2
"81",56,"f","tar","white","744067831","9o6",NA,"D",1
"82",57,NA,"thomas","clarcke","247409596","618","25-34","E",1
"83",58,"f","katje","knapman","e68090840","9o5","15-19","C",1
"84",59,NA,"callum","wilkiwns","216263104","615",NA,"B",1
"85",59,"m","callim","wilkins","216263104","61r","35-44",NA,2
"86",60,"f","madison","rabe","799439443",NA,NA,"A",1
"87",61,NA,"tara","fullgrabe","764015548","61e",NA,"C",1
"88",62,"f","tara","kalinostki","276445676","605",NA,NA,1
"89",63,"f","claire","allsopp","77q343566","6o2","25-34",NA,1
"90",63,"f","claire","allsopp","774343566","692",NA,NA,2
"91",64,NA,"zachary","fullgrabe","259798411","6o2",NA,"E",1
"92",64,"m","2achary","vullgrabe","259798411","602",NA,"E",2
"93",65,NA,"taylah","denholm",NA,"914","45-54",NA,1
"94",65,NA,"tay|a","denholm","746497443","914","45-54",NA,2
"95",66,NA,"james","immer","730155724","600","55-59","E",1
"96",67,"m","bensamin","suloan","456809245","602","65p","F",1
"97",68,NA,"sebastian","steels","220648482","611","60-64",NA,1
"98",69,"f","madisoh","cacciotti","882390244","611","35-44",NA,1
"99",70,"m","jyd","gilkes","4731699875","600","25-34",NA,1
"100",71,"m","mattgew","cholnawinskyj",NA,"905","20-24","E",1
"101",71,NA,"mattbew","cholawinskyj","798820987","905","20-24",NA,2
"102",71,"m","matthew","cholawin5kyj","7q882p987","905",NA,"E",3
"103",72,NA,"joshuza","clarke","350971576","603","15-19",NA,1
