"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","thonans","limbeet","385920754","600","55-59",NA,1
"2",1,"m","thomast","limbert","385920754","600",NA,NA,2
"3",2,NA,"josbua","clarke","379711623","615","45-54",NA,1
"4",3,NA,"bailey","steed","268056397","607",NA,"E",1
"5",3,"m","bwiley","steeer","26805607","607","15-19","E",2
"6",4,NA,"isahela","nicoloulias","854954160","914","35-44",NA,1
"7",5,"m","dylan","mckinnyell","202439303",NA,"35-44",NA,1
"8",5,NA,"dylarn","mckinnell","202439303","905",NA,"B",2
"9",6,NA,"marco","hans",NA,"617","60-64","H",1
"10",7,"f","chle","whiteey","427904479","615","20-24",NA,1
"11",7,"f","khloe","whitelev","427905479","615","20-24","C",2
"12",8,"m","nicholas","burfors","393330575","903",NA,NA,1
"13",9,NA,"harry","shepherdsdn","382459616",NA,"65p","C",1
"14",9,NA,"harry","shephsrdson","382q59616","600","65p","C",2
"15",9,NA,"harry","shepherdson","382r59616","600",NA,"C",3
"16",10,NA,"zachariah","neg5rman","314267373","607","25-34",NA,1
"17",10,NA,"zachariah","negeriiian","314267373","y07","25-34","B",2
"18",10,"m","zachariah","negerman","314z67373","60",NA,"B",3
"19",11,"f","taylz","reuter","409q85435","64","25-34","F",1
"20",12,"f","gramce","blowes","263114709",NA,NA,"E",1
"21",13,NA,"michael","green",NA,"611","45-54",NA,1
"22",13,NA,"michael","green","287555791","611",NA,NA,2
"23",13,NA,"michaei","green","287555791","611","45-54",NA,3
"24",13,NA,"michael","gree","287555791","61l","45-54","E",4
"25",14,"f","ella","bisbop","321e54093","913",NA,"A",1
"26",15,"m","ryan","shadbolt","3o8616423","90q",NA,"B",1
"27",16,"f","bzilee","mason","769315233","617",NA,"B",1
"28",16,"f","baikee","mason","769315233",NA,"20-24",NA,2
"29",17,"f","ind:a","asher","844508904","90o4",NA,"D",1
"30",17,NA,"india","asher","844508904","9o4","15-19",NA,2
"31",18,NA,"brendan","tschirpg","732604705","611","45-54","F",1
"32",19,"m","nicholas","barkevics","422547488","615",NA,NA,1
"33",20,"m","caim","lan9rehr","863031583","604",NA,"E",1
"34",21,NA,"eliza","nguyen","292480247","64",NA,"E",1
"35",22,"m","mitcheol","clarke","309360609","Ng",NA,"A",1
"36",23,"f","corie","hearn","82883686o","602",NA,NA,1
"37",24,NA,"jack","hi1<","753496174","62q","35-44","A",1
"38",25,"m","luckas","gergely","336314237",NA,NA,"C",1
