"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","benjamin","cure","72488q735","906",NA,NA,1
"2",2,"m","chridtian","menzies","258554978","90",NA,"H",1
"3",3,"m","archle","nguyen",NA,NA,"20-24","H",1
"4",4,"f","alisa","walkley","826027861","91e","55-59",NA,1
"5",5,NA,"amy","zogop0ulos","285595144","No","60-64","E",1
"6",6,"f","erin","clarke","860o13144","90q",NA,"B",1
"7",7,"m","sinon","leonardi","873344857","904",NA,"B",1
"8",8,"f","madclison","quill","719413491","602","20-24",NA,1
"9",9,NA,"scott","mitcghel","423320255","615",NA,"E",1
"10",10,NA,"francsco","bartel","817661349","603",NA,"C",1
"11",11,"f","chjoe","mchenry","77560|057","913",NA,"H",1
"12",12,"m","benjamin","sigg9ns","4333q8883","611","45-54",NA,1
"13",13,"f","jessica","campbel","370286758","696","45-54",NA,1
"14",14,"m","callu","green","776856440","615",NA,"E",1
"15",15,"m","james","blake","316846936","6p0","35-44",NA,1
"16",16,NA,"samuel","de michele","226273666","6q2","35-44","A",1
"17",17,"f","kaitlin","dunling","453109987","90","25-34","H",1
"18",18,"m","benzamin","rawlirigs","792138310","6o2","45-54","B",1
"19",19,"m","matthew","polak","411200343","6o7",NA,NA,1
"20",20,"m","aidan","rogazn","243280756","90t",NA,"D",1
"21",21,"m","aidari","nickolai","888988z24","605",NA,"C",1
"22",22,"f","tayla","stephenson","333143712","z693",NA,NA,1
"23",23,"f","kaiylyn","matthews","420124015","625","25-34","H",1
"24",24,"f","krysyin","ohearn","399136517","602",NA,"B",1
"25",25,"f","emma","thredgold","794997521","60",NA,NA,1
"26",26,"m","christian","bruhn","71238066","607",NA,NA,1
"27",27,"m","ethan","spicer","75o575739","w902","60-64",NA,1
"28",28,"m","william","ryan","81901811","912","35-44",NA,1
"29",29,"f","ryleb","braumann","297615981",NA,"35-44",NA,1
"30",30,"m","thomas","scharner",NA,"6o4","35-44",NA,1
"31",30,NA,"thomas","scharner","475i60390",NA,"35-44","G",2
"32",31,"m","ryn","hankt","365856400","602",NA,"D",1
"33",32,"f","regsnhe","klarke","453792446","614","20-24",NA,1
"34",33,NA,"christian","sandibford","451390056","902","35-44",NA,1
"35",34,"f","klaudia","clarke","838171220","912",NA,"D",1
"36",35,"f","pariw","pizzey","749395382","64","25-34",NA,1
"37",36,NA,"ssrah","blake","834697141","913","20-24",NA,1
"38",37,"m","nicolas","cormici",NA,NA,"25-34","D",1
"39",38,"m","bailoey","blake","365679666","617",NA,NA,1
"40",39,"f","emiily","rits","20582534o","617",NA,"E",1
"41",40,NA,"vyynlay","bishop","o779816701","905","45-54","E",1
"42",41,"f","karissa","boyle","858900219","6l7",NA,NA,1
"43",42,"m","lklan","monteleone","701483390","904",NA,NA,1
"44",43,"m","kyle","mcndill","77496455","904","45-54",NA,1
"45",44,"m","edard","stafford-lee","899951066","61","15-19",NA,1
"46",45,"m","kampbekl","dixon","38054z756","611","45-54",NA,1
"47",46,NA,"jacksonj","forwood","43s512878","609","35-44","A",1
"48",47,NA,"corje","grossman","461628375","600",NA,"H",1
"49",48,"m","ewan","ablamowicz","770485874",NA,NA,NA,1
"50",49,NA,"rachel","demenezws","753291024","602",NA,"C",1
"51",50,NA,"penjamin","gallio","875014740","602","45-54",NA,1
"52",51,"f","jbmma","sires","7434o2554","617",NA,"A",1
"53",52,NA,"thomas","easthope","860760147",NA,NA,"H",1
"54",53,NA,"alexandra","green","732678331","615",NA,NA,1
"55",54,NA,"teuleah","reicl","822020950","913","45-54","E",1
"56",55,NA,"mikhayla","beadti",NA,"617","25-34","B",1
"57",56,NA,"harrison","blacke","800279076","612","45-54",NA,1
"58",57,"m","ryan","royl","388828012","909",NA,"B",1
"59",58,"f","claire","yea","324203618",NA,NA,"C",1
"60",59,"m","natan","camp","255703698","90",NA,"E",1
"61",60,"m","senus","noble","706724251","6o3","45-54",NA,1
"62",61,"m","aidyn","gulliver","353631441","61|",NA,NA,1
"63",62,"f","kyra","jesser","367227314","60o",NA,"G",1
"64",63,"f","elizs","canrions","288976973","9614","45-54","H",1
"65",64,"m","riean","kreen","891014595","602","20-24","A",1
"66",65,"f","georg'la","hope","7o9842q54","604","20-24",NA,1
"67",66,"m","samue|","hylamd","710841154","617","35-44",NA,1
"68",67,NA,"zarah","golder","766344846","614",NA,"A",1
"69",68,"f","courtny","whitbrerd","307314199","615",NA,NA,1
"70",69,"m","deaki","clarkhe","365505703","615",NA,"D",1
"71",70,"f","laurad","alderson","350333213","6o7","20-24",NA,1
"72",71,NA,"timothy","gillard","280713405","60q",NA,"B",1
"73",72,"m","deakin","stosb","20851o586","617",NA,"E",1
"74",73,"f","eliz","schuzter","469527547","905",NA,"H",1
"75",74,NA,"beau","beaty","878669741",NA,"35-44",NA,1
"76",75,NA,"madalyn","creber","49024900s",NA,"65p","G",1
"77",76,NA,"tara","curwen-walker","352213689","619","35-44",NA,1
"78",77,"m","rlchard","campbellf","442393627","913","65p",NA,1
"79",78,"f","lucy","malpa5",NA,"902","60-64",NA,1
"80",79,NA,"montana","au","415180982","615",NA,NA,1
"81",80,"m","njoab","grin","732753423","612",NA,"C",1
"82",81,"f","samantha","de gennaro","345872145","90t","35-44",NA,1
"83",82,"m","plak","weblo","749763s15","914","25-34","B",1
"84",83,"m","sebastian","snelling","228786121","90114",NA,NA,1
"85",84,"f","kierr5","kayser","4658717194","913","35-44",NA,1
"86",85,"m","jgesse","seddpn","221815190",NA,"55-59","B",1
"87",86,"f","tiana","petrilo","265626107","637",NA,"C",1
"88",86,"f","tiaria","petrlllo","265626107","617",NA,"C",2
"89",87,"m","richard","shwpherd","33977297","602","45-54",NA,1
"90",88,"m","samuel","georgiadis","378761268","90q",NA,NA,1
"91",89,NA,"nicholas","byers","2938080|5","603","35-44",NA,1
"92",90,NA,"isabella","gawthrop","756278|97","607",NA,"C",1
"93",91,"f","sarsh","maynard","480192481",NA,NA,"A",1
"94",92,NA,"amei:e","ohssori","775087179","602","35-44","B",1
"95",93,"m","dansl","madigan","29488526q","615",NA,"G",1
"96",94,"m","roueke","britten","7913880768","611","20-24",NA,1
"97",95,"m","rhus","rabe","77223423o","614",NA,"G",1
"98",96,NA,"rebekah","burfore","280286330","602","35-44","H",1
"99",97,NA,"hannah","rawlingz","749159569","913","55-59",NA,1
"100",98,"f","sarah","brooker",NA,"6092","20-24",NA,1
"101",99,"f","luci","chandlwr","829030706","606","35-44",NA,1
"102",100,NA,"bethahy","lock","402925730",NA,"35-44","D",1
"103",101,"f","danielle","dabinet","704074249","6o2",NA,NA,1
"104",101,"f","danielle","dainet","704074249",NA,"15-19",NA,2
"105",102,"m","jayden","spicer","432126599","617",NA,NA,1
"106",103,"f","madeline","wyale","419218145","603",NA,NA,1
"107",104,"m","toby","smithson","29759079","904",NA,NA,1
"108",105,"m","tobk","mcglinn","314840113","994",NA,"E",1
"109",106,NA,"lucas","stanley","76751073","617",NA,"D",1
"110",107,"f","madloeine","godfrey","875448994","905",NA,NA,1
"111",108,"m","luke","mijes","810169970","694","45-54",NA,1
"112",109,"f","racnel","singleton","420699929","913",NA,"H",1
"113",110,"m","hamizh","loosmorr","288616523","603",NA,"E",1
"114",111,"f","laura","kamp","7113525620","6|5","25-34",NA,1
"115",112,"f","jejsica","bishop",NA,"615",NA,"C",1
"116",113,"m","blae","herbert","324590519","No",NA,"C",1
"117",114,"m","segh","macgowan","3968890415","9|3","45-54","A",1
"118",115,"f","jade","hamley","3894635q1",NA,"25-34",NA,1
"119",116,"f","rhiannon","br0wne","479982946","903",NA,"C",1
"120",116,"f","rhiamnon","browne",NA,"9|3","20-24","C",2
"121",117,NA,"micael","boyes","350199101","60a","45-54","B",1
"122",118,"m","kane","hassell","449766747","9o6","20-24",NA,1
"123",119,"m","jarn","webb","382562072","905",NA,NA,1
"124",120,"f","madijon","madge","302012984","903",NA,NA,1
"125",121,NA,"lucy","ree5","343274079","606",NA,"C",1
"126",122,"f","semma","lodge","843840773","906",NA,NA,1
"127",123,"m","cob","goode",NA,"905",NA,"G",1
"128",124,"m","jodeph","crellin","46734432","917","35-44","D",1
"129",125,"f","tiaaa","morrion","852937492","905",NA,"A",1
"130",126,"f","madsison","wandelk","o382351672","617","45-54","B",1
"131",127,NA,"armiyah","soeroes","428362584","617","55-59",NA,1
"132",128,"m","nicholas","alderson","868i27357","614",NA,NA,1
"133",129,"m","heatb","nguyen","269811505",NA,"20-24","F",1
"134",130,NA,"viamca","bishop","31472548","902","25-34","D",1
"135",131,NA,"jayden","monte1eone","738g84580","602","25-34","B",1
"136",132,NA,"illiam","xiong","203913597","913",NA,"H",1
"137",133,"m","ryan","r0yle","888414030","9|3","45-54",NA,1
"138",134,"f","brianja","pilkinton","703817773","906",NA,NA,1
"139",135,NA,"jaxob","passmore","388298157","611",NA,"G",1
"140",136,"f","cyarl","rei","215131938","902","45-54",NA,1
"141",137,"m","zan","nkuyen","30i868773","905","35-44","C",1
"142",138,NA,"nicgolas","lahey",NA,"905","35-44","C",1
"143",139,"m","daniefl","matthews","7907485613","613","25-34","B",1
"144",140,"m","oscar","pikusw","253662268","903",NA,NA,1
"145",141,NA,"josephine","mccarter","840057417","615",NA,NA,1
"146",142,"m","sack","stanley","358865304","611",NA,"E",1
"147",143,NA,"karlde","whi6e","712667023","614","60-64","B",1
"148",143,"f","karlee","whitbe","72667023","614",NA,"B",2
"149",144,"m","mikbael","green","435235946","6161","45-54","D",1
"150",145,NA,"keziah","eyles","3400843331","612",NA,"D",1
"151",146,"m","sane","matthekws","263920786","6|7","45-54","C",1
"152",147,"f","tara","webb","253849544","6o5",NA,NA,1
"153",148,"m","andrew","whide",NA,"611",NA,"D",1
"154",149,NA,"megan","noval<","226116421",NA,"45-54","C",1
"155",150,"f","elia","doody","829947283","802","25-34",NA,1
"156",656,"f","gemaley","stanley","472087311","614","25-34","D",11
"157",657,"f","jessica","dinon","345391081","905","25-34","F",11
"158",658,"f","jaimee","miles","825089843","611","45-54","H",11
"159",659,"m","adam","mcelwee","794861732","617","45-54","D",11
"160",660,"m","gabriel","wilkins","756548448","617","35-44","B",11
"161",661,"m","elki","kypriz","810432839","607","45-54","D",11
"162",662,"m","luke","morrison","279215586","904","20-24","E",11
"163",663,"f","hollie","fernando","736398881","617","45-54","B",11
"164",664,"m","jordan","tremellen","795729459","614","35-44","C",11
"165",665,"m","michael","kluske","824340953","902","20-24","B",11
"166",666,"f","chelsea","edson","218894921","615","20-24","B",11
"167",667,"f","elana","chammen","759521343","615","25-34","C",11
"168",668,"f","yasmin","crews","358632958","612","15-19","E",11
"169",669,"f","gemma","green","899471311","607","55-59","D",11
"170",670,"f","mackenzi","clarke","267048476","905","60-64","A",11
"171",671,"m","keegan","coleman","822011116","614","25-34","E",11
"172",672,"f","georgia","crosswell","495509252","902","45-54","A",11
"173",673,"f","christina","astley","846153557","905","35-44","C",11
"174",674,"f","lucy","mcelwee","832565053","615","20-24","D",11
"175",675,"f","chloe","birchby","283756751","615","25-34","F",11
"176",676,"f","natalia","parr","280068549","611","35-44","C",11
"177",677,"f","takara","lohmann","398645452","612","35-44","D",11
"178",678,"m","daniel","wilkey","716502388","617","55-59","G",11
"179",679,"f","tiahana","sek-sekalski","783051760","611","65p","H",11
"180",680,"f","ella","chandler","469132740","614","35-44","D",11
"181",681,"m","talan","white","430424220","615","35-44","E",11
"182",682,"m","nathan","pettingill","305532359","617","65p","E",11
"183",683,"f","emiily","dolan","754445291","607","65p","B",11
"184",684,"f","gabrielle","ryan","428682754","611","45-54","C",11
"185",685,"m","mitchell","white","827202889","604","60-64","A",11
"186",686,"m","james","chorley","310759601","614","45-54","B",11
