"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,NA,"james","dibben","889235625","604",NA,"B",1
"2",1,"m","james","dibhen","889235625","607",NA,NA,2
"3",2,NA,"tegan","clake","817222455","614","25-34","G",1
"4",2,NA,"tegab","clarke",NA,"615","25-34","G",2
"5",3,"f","amelia","ktoppan",NA,"946","25-34","E",1
"6",4,NA,"elisha","lovvry",NA,"611","45-54","A",1
"7",5,"m","sam","eberz",NA,NA,"20-24","F",1
"8",5,NA,"saj","ebert","712919594",NA,"20-24","F",2
"9",6,"m","elao","trubwe","385802409","605",NA,"D",1
"10",7,"f","ella","walch","380571787","61",NA,NA,1
"11",8,"m","jdacob","babic","47216636","602","25-34",NA,1
"12",9,"m","asdan","scheepens",NA,"603",NA,"C",1
"13",9,NA,"aidan","scheepens","422989625","603",NA,NA,2
"14",10,NA,"imojyn","white","358364838","617",NA,"H",1
"15",10,NA,"imogen","wite","358364838","z617","15-19","H",2
"16",10,NA,"imogen","white","358364838","617",NA,NA,3
"17",11,"f","ruby","sherrif","876391045","Nf",NA,"C",1
"18",12,NA,"adam","jolly","7885228z9","614","55-59",NA,1
"19",12,"m","atam","jolly","788522829","614",NA,NA,2
"20",13,"m","zakk","slape","728227s16","612","25-34",NA,1
"21",14,"m","samuel","b9honis","730174020","61r","55-59",NA,1
"22",14,"m","samuej","bohonis","730174020","61s","55-59",NA,2
"23",14,"m","samuel","bohiobis","730174010","615","55-59",NA,3
"24",15,NA,"monique","hassall","291720811","9906",NA,"H",1
"25",16,"f","beth","kreen","868714784",NA,"25-34",NA,1
"26",17,"m","kallum","noble","41062152q","913",NA,"C",1
"27",17,"m","calkum","noble","o410611521","913","35-44",NA,2
"28",18,"m","matthew","bellamy","8307025717","617",NA,NA,1
"29",18,"m","matthes","bellamv","8307o2517","617","35-44","B",2
"30",19,"f","polly","kervers","8898s5369",NA,"25-34",NA,1
"31",19,"f","polli","kerfers","889854369","602","25-34","A",2
"32",19,"f","polly","kervers","8898595379","601","25-34",NA,3
"33",20,"m","joeld","kollinson",NA,"615","35-44","E",1
"34",20,NA,"joel","collinson","871119251",NA,"35-44",NA,2
"35",21,NA,"stara","stainton","785368147","611","15-19",NA,1
"36",22,NA,"micaela","webb","2166z3736","913","55-59",NA,1
"37",23,"f","abbev","ryan","709252801","60q","35-44",NA,1
"38",23,"f","apey","ryan","709252801","60w",NA,"C",2
"39",24,"f","taylah","tregkoan","814968732","905",NA,"G",1
