"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","cassandra","hannagan","763102617","902","35-44","C",11
"2",2,"f","brooke","bishop","780462573","607","25-34","B",11
"3",3,"f","cambell","bellchambers","298775224","905","35-44","D",11
"4",4,"f","tara","crouch","280670052","602","55-59","C",11
"5",5,"f","madeline","coulls","709888279","902","60-64","E",11
"6",6,"f","alicia","gilbertson","463763814","614","25-34","B",11
"7",7,"m","kyle","curry","395372718","604","25-34","C",11
"8",8,"f","hannah","blackwell","449000335","905","15-19","F",11
"9",9,"m","brodee","campbell","273123773","617","45-54","C",11
"10",10,"m","wade","bishop","429311789","905","45-54","C",11
"11",11,"f","jasmine","nicely","744016783","600","15-19","F",11
"12",12,"m","oliver","stubbs","478553979","913","55-59","B",11
"13",13,"m","jackson","wilde","735258964","600","20-24","A",11
"14",14,"f","andrea","reid","418105847","611","55-59","G",11
"15",15,"m","cooper","clarke","832165038","615","35-44","B",11
"16",16,"m","matthew","pop","793170237","905","25-34","H",11
"17",17,"m","jacob","arndt","237511060","603","25-34","B",11
"18",18,"m","matthew","reid","200803474","614","25-34","C",11
"19",19,"m","nathan","george","279887949","905","45-54","F",11
"20",20,"f","pascale","mckiernan","800521235","617","20-24","H",11
"21",21,"m","blake","joraslafsky","830289397","902","55-59","E",11
"22",22,"f","kayla","borgmeyer","800567444","603","35-44","E",11
"23",23,"f","madeline","rees","286993440","617","45-54","G",11
"24",24,"f","sophie","lyden","833489027","903","25-34","C",11
"25",25,"f","imogen","bishop","212335858","604","35-44","H",11
"26",26,"f","katie","rider","246732247","602","45-54","E",11
"27",27,"m","bailey","webb","854179697","614","25-34","B",11
"28",28,"f","isabella","mcphie","401941882","902","15-19","F",11
"29",29,"m","oscar","hughston-wynne","213648669","611","25-34","C",11
"30",30,"f","emiily","matthews","778894113","905","35-44","C",11
"31",31,"f","arabella","clarke","374350608","602","60-64","E",11
"32",32,"m","tanar","wastell","424894080","602","25-34","C",11
"33",33,"f","jade","kempton","419373554","607","15-19","D",11
"34",34,"f","amber","alton","802583449","615","55-59","B",11
"35",35,"f","eleanor","kerkham","233055829","603","25-34","E",11
"36",36,"f","ashlee","alearez","858150916","615","45-54","E",11
"37",37,"m","riley","clarke","784535422","905","45-54","A",11
"38",38,"f","lucy","stephenson","447936268","905","35-44","B",11
"39",39,"m","joshua","dicaterina","883881630","902","25-34","B",11
"40",40,"m","john","hnarakis","341199118","611","45-54","C",11
"41",41,"f","grace","green","413141865","607","35-44","C",11
"42",42,"f","leah","white","238330834","614","20-24","B",11
"43",43,"m","talan","hand","878115797","605","45-54","C",11
"44",44,"m","jacob","boutchard","365124093","602","45-54","G",11
"45",45,"f","makayla","bishop","208823193","617","35-44","E",11
"46",46,"m","alex","mccully","893138664","604","45-54","H",11
"47",47,"f","isabella","hartland","252814533","906","45-54","A",11
"48",48,"f","madeline","wilkins","363099232","905","35-44","H",11
"49",49,"m","joshua","demarco","348494595","913","45-54","G",11
"50",50,"f","belinda","zimmermann","435814101","905","25-34","E",11
"51",51,"m","campbell","slape","481834093","604","35-44","A",11
"52",52,"f","alisha","white","868335660","902","45-54","B",11
"53",53,"f","josephine","maier","493205661","905","55-59","H",11
"54",54,"m","jack","grubb","224799706","600","45-54","B",11
"55",55,"f","karissa","kovacic","463982573","602","20-24","A",11
"56",56,"m","anthony","moerkerke","358889373","615","25-34","A",11
"57",57,"m","jacob","mcgregor","888905452","602","45-54","A",11
"58",58,"m","jacob","clarke","454123624","602","45-54","B",11
"59",59,"f","caitlin","reid","460362308","905","20-24","E",11
"60",60,"m","riley","prideaux","229937300","602","45-54","F",11
"61",61,"m","tynan","petersen","200510249","615","35-44","E",11
"62",62,"f","shae","nguyen","836534460","617","25-34","G",11
"63",63,"m","benjamin","donaldson","394768193","614","45-54","D",11
"64",64,"m","jackson","mason","212528509","607","25-34","F",11
"65",65,"f","timara","berry","457874272","615","45-54","F",11
"66",66,"f","mikaela","naoum","763740195","621","20-24","H",11
"67",67,"m","ned","morrison","707037364","601","55-59","G",11
"68",68,"f","amy","campbell","251284082","602","45-54","C",11
"69",69,"f","vanessa","colombini","457679044","602","65p","C",11
"70",70,"f","nasyah","manson","732642730","604","35-44","H",11
"71",71,"f","kierra","stanley","439133334","607","55-59","A",11
"72",72,"f","kailey","maynard","820602759","615","45-54","G",11
"73",73,"f","isabelle","hazell","422048190","913","55-59","C",11
"74",74,"f","taylor-saige","revie","302165639","902","35-44","F",11
"75",75,"m","liam","jaudzems","382094507","603","15-19","C",11
"76",76,"m","zarran","hand","861457591","615","45-54","D",11
"77",77,"f","andie","toms","222711003","611","25-34","B",11
"78",78,"m","toby","siddans","759058154","606","25-34","H",11
"79",79,"m","alex","suvorova","354307378","906","20-24","B",11
"80",80,"f","tegan","hefford","420327441","902","45-54","H",11
"81",81,"m","alex","morrison","774889271","905","60-64","B",11
"82",82,"m","lucas","ohlin","820746165","615","35-44","E",11
"83",83,"m","nicholas","browne","331131965","904","35-44","C",11
"84",84,"f","amy","hyland","858491725","612","45-54","H",11
"85",85,"f","cheyenne","smithson","209170999","602","25-34","H",11
"86",86,"f","lushia","noack","282240973","602","35-44","H",11
"87",87,"m","jack","mcclelland","396459265","615","20-24","B",11
"88",88,"f","sophie","godfrey","843176164","607","25-34","B",11
"89",89,"f","erin","white","857191912","615","35-44","A",11
"90",90,"f","jade","webb","384410844","614","35-44","C",11
"91",91,"f","maddison","finlay","375369600","614","25-34","D",11
"92",92,"m","dylan","millar","765984824","913","15-19","H",11
"93",93,"m","timothy","hellyeloard","412679015","615","25-34","B",11
"94",94,"f","charlotte","delfos","304317560","614","45-54","E",11
"95",95,"m","lachlan","weller","835246161","602","45-54","A",11
"96",96,"m","nicholas","golder","782898105","904","25-34","B",11
"97",97,"f","alisa","mcmullen","477408925","913","25-34","C",11
"98",98,"m","chase","ryan","771927742","615","15-19","D",11
"99",99,"m","brett","ryan","234321426","913","45-54","C",11
"100",100,"m","matthew","reid","838208501","615","25-34","B",11
"101",101,"f","makenzi","pringle","368515560","615","25-34","E",11
"102",102,"m","barnaby","wintulich","454094825","913","25-34","A",11
"103",103,"m","gus","ayres","257918240","604","60-64","G",11
"104",104,"f","alessandra","paterson","822618132","617","20-24","G",11
"105",105,"m","james","shepherd","246148158","913","45-54","E",11
"106",106,"f","keahley","grosvenor","286253569","607","25-34","B",11
"107",107,"f","beth","daily","897727900","906","45-54","B",11
"108",108,"f","schkirra","green","317222511","902","35-44","B",11
"109",109,"m","bailey","pattie","265419732","617","20-24","E",11
"110",110,"f","keahley","lund","890994968","606","35-44","F",11
"111",111,"f","alicia","godfrey","301615806","602","65p","E",11
"112",112,"m","benjamin","chomos","498657358","905","60-64","E",11
"113",113,"f","caitlin","paterson","893003498","614","35-44","E",11
"114",114,"m","rhys","symmons","363778438","617","55-59","E",11
"115",115,"m","cooper","mcgirr","492912213","906","60-64","A",11
"116",116,"f","lucy","bilecki","238470706","615","45-54","H",11
"117",117,"m","blake","greatwich","855999873","902","25-34","H",11
"118",118,"m","jackson","rundle","707197239","904","25-34","B",11
"119",119,"f","madison","bevis","216548845","605","45-54","C",11
"120",120,"f","hayley","lipscomb","401965454","611","20-24","B",11
"121",121,"m","riley","white","276801636","611","25-34","A",11
"122",122,"m","luke","green","702136500","905","35-44","E",11
"123",123,"f","holly","matthews","378247743","617","65p","B",11
"124",124,"f","gracie","gilbertson","427775685","617","45-54","A",11
"125",125,"m","george","ryan","305793985","906","55-59","E",11
"126",126,"f","alexandra","collier","483022306","605","65p","B",11
"127",127,"f","amber","clarke","448616632","902","20-24","H",11
"128",128,"m","bailey","matthews","716295734","615","65p","H",11
"129",129,"m","vincent","heidrich","293046410","612","45-54","A",11
"130",130,"f","emiily","green","250764145","617","25-34","C",11
"131",131,"f","sophie","rankine","883728541","600","45-54","C",11
"132",132,"m","luke","coffey","288601201","914","35-44","B",11
"133",133,"f","takeisha","clarke","860390705","614","25-34","C",11
"134",134,"m","jared","boxhall","404436316","614","35-44","C",11
"135",135,"f","ayla","morrison","393742647","604","25-34","E",11
"136",136,"f","erin","bullock","804923655","611","60-64","H",11
"137",137,"m","sebastian","campbell","364876523","602","45-54","C",11
"138",138,"f","alicia","morra","452261309","612","45-54","E",11
"139",139,"f","aliza","reid","226760358","902","35-44","E",11
"140",140,"m","sean","zdanowicz","228552675","615","65p","A",11
"141",141,"m","campbell","lowe","314446721","611","20-24","F",11
"142",142,"m","oliver","white","364309475","617","35-44","A",11
"143",143,"m","joshua","priest","425259206","902","25-34","F",11
"144",144,"f","neneh","donaldson","246665625","905","25-34","A",11
"145",145,"m","jackson","ryan","803146217","615","45-54","E",11
"146",146,"m","finnbar","green","247786713","906","60-64","B",11
"147",147,"m","lachlan","matthews","223144387","913","25-34","A",11
"148",148,"m","nathan","goldsworthy","830450673","617","25-34","E",11
"149",149,"f","shelby","kalnins","388676052","614","25-34","E",11
"150",150,"m","ryan","parkitny","824955284","611","15-19","H",11
"151",151,"m","braedon","wressell","380198170","903","65p","A",11
"152",152,"f","emiily","walls","776852958","904","35-44","B",11
"153",153,"m","anthony","galbraith","472165761","603","55-59","B",11
"154",154,"f","paris","mcgregor","298055344","617","65p","A",11
"155",155,"m","connor","bishop","394859962","607","20-24","H",11
"156",156,"f","natalia","clarke","728445497","603","45-54","A",11
"157",157,"m","robbie","bristow","399768379","902","20-24","C",11
"158",158,"f","angelina","bishop","489129505","913","15-19","F",11
"159",159,"f","louise","walpole","458174951","605","55-59","B",11
"160",160,"m","joshua","white","489258938","615","25-34","E",11
"161",161,"m","mitchell","campbell","813248092","615","60-64","G",11
"162",162,"m","william","hensellek","882256220","611","35-44","G",11
"163",163,"f","maria","glerum","313213157","905","25-34","H",11
"164",164,"m","nicholas","harrington","767856839","906","45-54","E",11
