"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"m","christopher","cambeol","782424083","913",NA,NA,1
"2",1,"m","christopher","campbell","782q24083","913",NA,NA,2
"3",1,"m","xhristopher","campbelj","7824z4083","913","35-44","C",3
"4",2,"m","dylan","seppe1t","76491|806","905",NA,"A",1
"5",3,"m","gabriel","skladzien","2272487775","606",NA,NA,1
"6",4,"m","harlwy","wilkins","720213529","902","25-34",NA,1
"7",5,"m","joei","stanley","7401851356","615","25-34",NA,1
"8",6,"m","sebastian","quilliam","497276520","q13",NA,"F",1
"9",7,NA,"harriet","verseegen",NA,"612","35-44","E",1
"10",8,NA,"oakleig","lock","399238007","60z","55-59","F",1
"11",8,NA,"oackleigh","louk","399238007","602","55-59","F",2
"12",9,"m","cameron","nguyen","2768535q0",NA,"20-24",NA,1
"13",10,NA,"timothy","benger",NA,"902",NA,"H",1
"14",11,"m","zarran","godfrey","832883689","613",NA,NA,1
"15",12,"m","riley","reicl","2092824414","60o","55-59","E",1
"16",12,"m","riley","reod","209284414","500","55-59",NA,2
"17",12,"m","rijey","reit","209284414","600","55-59",NA,3
"18",13,"f","bryanna","bennell",NA,"602","45-54",NA,1
"19",13,"f","brianma","bennekl","773699333","602",NA,"H",2
"20",14,"f","nemesia","hawes","8100e595","616","35-44",NA,1
"21",15,"f","indva","ryari","346388675","905","45-54",NA,1
"22",16,"f","chkoe","fernance","4895o7875","905",NA,"G",1
"23",17,"m","dafcy","thredgold","740806403","61s","45-54",NA,1
"24",18,NA,"tommy","white","808245011","9o6",NA,"B",1
"25",19,NA,"dillon","gul'ln","879826501","602",NA,"D",1
"26",20,"m","kane","purd9n","896804018","606",NA,"E",1
"27",20,"m","ckane","purdocn","896804218",NA,"45-54","E",2
"28",21,NA,"aimee","mckinnell","301219670",NA,NA,"C",1
"29",22,"m","thomjas","has5all","757576054","914",NA,"G",1
"30",23,"f","sarqh","egan","o765540781","661","25-34","E",1
"31",24,"f","aaliyah","l0dge","359125833",NA,"25-34","B",1
"32",24,NA,"aaliya","lodge","359125833","615",NA,"B",2
"33",25,"m","ethan","mcgiahr","853472353","615","25-34",NA,1
"34",26,"m","rol>ert","lock","899449942","615","45-54",NA,1
"35",27,NA,"jackseon","blackwell",NA,"904","65p","E",1
"36",28,"f","carla","clarke",NA,"612",NA,NA,1
"37",29,"m","stepen","egglestone",NA,"903",NA,"E",1
"38",30,NA,"jaiden","reece",NA,"615","15-19",NA,1
"39",30,"m","jaiclen","reese","7|8999007","615","15-19","E",2
"40",31,"f","eliza","blaclcwejl","462388178","625","45-54","G",1
"41",32,NA,"miller","renduoik","226669885","6|7","20-24","E",1
"42",33,NA,"jonab","rocca","476588474","904",NA,"B",1
"43",34,NA,"lynle","bhummabhuti","204676236","600","45-54",NA,1
"44",35,NA,"james","reid","799330674","913","60-64",NA,1
"45",36,"m","evan","greeri","8489s0925","606","45-54","B",1
"46",37,"m","mitcell","jolly","72t502346","913","55-59",NA,1
"47",37,"m","mitchell","jolxly","726502346",NA,NA,"D",2
"48",38,"f","karmej","weaver","NAw",NA,"15-19","D",1
"49",38,"f","carrn","weavemr","270882979","607","15-19",NA,2
"50",39,"m","lachlan","bss","2984580693","9p3","25-34","F",1
"51",39,"m","lacylan","bos5","298580693","903",NA,"F",2
"52",40,"m","zachary","george",NA,"603",NA,NA,1
"53",40,NA,"zacbary","george","841239902","603","35-44","B",2
"54",40,"m","zachay","george","841239992","604","35-44",NA,3
"55",41,NA,"aledander","lowry",NA,"615","65p","C",1
"56",42,NA,"tarnee","hope","449720g36","615",NA,"E",1
"57",43,"f","lilianz","grin","79q526462","605","25-34","E",1
"58",44,"f","castsandra","lowe","80799s732","90z","45-54","B",1
"59",45,"f","shanta|","jardine","797714777","61q","35-44",NA,1
"60",46,NA,"liam","steed","8162706z6","9o5","35-44","D",1
"61",47,NA,"flynn","white","710194115","614",NA,NA,1
"62",47,NA,"flyn","white","710194115","614","15-19",NA,2
"63",47,"m","flynn","white","71019q115","614",NA,NA,3
"64",48,"m","warrick","belling","883387263","6511",NA,NA,1
"65",49,"m","aren","kiosses","737505279","609",NA,NA,1
"66",50,NA,"isabel","wilczek","790107695","60","35-44",NA,1
"67",50,NA,"isabl","wilczek","790108695","605","35-44","F",2
"68",51,"m","jamie","de angelis",NA,"9op",NA,"B",1
"69",52,NA,"katelin","ilde","780085763","617","35-44",NA,1
"70",53,"m","angus","clarke","777807233","612",NA,NA,1
"71",54,"m","damil","covio","760926023",NA,"25-34","A",1
"72",55,"m","hlrrie","mason","480o02466","6012","25-34","B",1
"73",56,"f","makayla","dayiess",NA,"611",NA,"F",1
"74",57,NA,"lucas","demeturiou","242410982",NA,"45-54","F",1
"75",57,NA,"luchs","demetriou","242410982","906",NA,"F",2
"76",58,NA,"christopher","grsen","301993513","612",NA,"E",1
"77",58,NA,"christopher","green","301993513","612",NA,NA,2
"78",58,"m","christopher","gren",NA,"611","45-54","E",3
"79",59,"f","ebony","staney","843125572","90z","25-34",NA,1
"80",59,"f","eboni","stanley","84312s572","902","25-34",NA,2
"81",60,"f","alwxandra","george","32523g752","906",NA,"B",1
