"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","ell","gallizzi","40419u116","904","45-54",NA,1
"2",2,"m","joed","wh'lte","2654857s2","607","25-34","G",1
"3",2,"m","joel","white","265485752",NA,"25-34",NA,2
"4",3,"f","kaitlin","doody","3992428q2","607",NA,NA,1
"5",4,"f","andie","fitzpatricck","2908852210","914",NA,"B",1
"6",5,"m","aidam","mcneill","386391772",NA,NA,"E",1
"7",5,"m","aidan","mcneill","386391u72","604","35-44",NA,2
"8",5,"m","aidan","mcneill",NA,"695",NA,"E",3
"9",5,NA,"aidan","mcnei1l","386391772","605","35-44",NA,4
"10",6,"m","zachary","ryan","342472863",NA,NA,NA,1
"11",6,"m","zachary","ryan",NA,"906",NA,NA,2
"12",7,NA,"cathenne","manson","437r63032","614","60-64","E",1
"13",7,"f","caterine","mansin","437463032","614","60-64",NA,2
"14",7,NA,"catherine","manzon","437463032","614","60-64",NA,3
"15",8,NA,"kye","sewart","740905z09","615",NA,"B",1
"16",8,NA,"ckye","sewart","74090s209","615","45-54","B",2
"17",8,"m","ckve","sewart","740995209","615","45-54",NA,3
"18",9,NA,"kate","fitzpatrick","353082918","621","25-34",NA,1
"19",9,"f","kate","fitzpatrick","3s3082918","611",NA,NA,2
"20",10,"f","courtmey","afford",NA,"606",NA,"E",1
"21",11,NA,"jarod","fyjb","327454813",NA,"25-34","F",1
"22",11,"m","jarot","fysh","327454813","6l7",NA,"F",2
"23",12,"m","alexandet","lenart","7152623t2","906","55-59",NA,1
"24",13,"f","isapella","comacchio","428245872","615","55-59",NA,1
"25",14,NA,"emme6","mccarthy","478832801","903",NA,"B",1
"26",14,"m","emme6","mccarthy","478832801","90","25-34",NA,2
"27",14,"m","emnet","mccarthy",NA,"90w","25-34","B",3
"28",15,NA,"lexie","drainoah","842511196","913","45-54",NA,1
"29",15,"f","leie","tra:nor","842511197","913","45-54","H",2
"30",16,NA,"jackson","claahme","861513945","627","20-24","D",1
"31",16,"m","jackson","clark","8615138245","617","20-24",NA,2
"32",16,"m","jackson","clare","861513945","617",NA,NA,3
"33",17,"m","davud","cloke","4009934|7","906",NA,"B",1
"34",18,"f","isabella","snellging","302572640","612",NA,NA,1
"35",19,"f","ava","esterman",NA,"611",NA,NA,1
"36",19,NA,"ava","esterman","710084731",NA,"45-54",NA,2
"37",20,"f","catherine","hearn","7370703p","614",NA,NA,1
"38",20,"f","catheringe","hearn","727070030","614","45-54",NA,2
"39",21,NA,"zachary","bradshaw","425687857","906",NA,NA,1
"40",21,"m","zachary","bradshaw","425687857",NA,NA,NA,2
"41",22,"f","alisa","thorpe","255328355","61ul","35-44",NA,1
"42",23,"f","bwthane","p0nt","75339o280","602","45-54","B",1
"43",23,NA,"bedhanie","pontt","753390280","602","45-54",NA,2
"44",24,"m","d'arcy","pelperio","23o0409s0",NA,"45-54","E",1
"45",25,"f","hylev","bishop","860894534","9p3","20-24",NA,1
"46",25,"f","aylev","bisho","860894534","903","20-24",NA,2
"47",26,NA,"kope","sm8thson","419847449","614","25-34","B",1
"48",26,"m","koge","smithson","419847q49","614","25-34",NA,2
"49",27,"m","joshua","milrs","382048262","6204","55-59",NA,1
"50",28,"f","lucv","bodsence","740236081","60q","35-44","B",1
"51",28,NA,"lucy","bossdnce","740236081","6042","35-44","B",2
"52",29,"f","asblie","goode","300716189","615",NA,NA,1
"53",30,"f","annabele","lodge","3060q1119","914",NA,"A",1
"54",30,NA,"annabelle","lodge",NA,"913","25-34","A",2
"55",30,"f","annabele","lodge","306011719","914",NA,"A",3
"56",30,"f","annabelle","lodke","3067011119",NA,"25-34","A",4
"57",30,"f","annabel1e","lodge","30011119","914",NA,"A",5
"58",31,"m","jayden","scerri","2|3304071",NA,NA,"F",1
"59",31,"m","jayden","scerri","213304071","61q",NA,NA,2
