"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","kbloe","weaver","357781433","943","45-54","D",1
"2",2,"f","elizabet","grave",NA,"913","45-54","C",1
"3",2,NA,"elizabeth","graue",NA,"913",NA,"C",2
"4",3,"f","amelya","re8d","318240008","614","35-44",NA,1
"5",3,"f","amelia","rejd","318240008","615",NA,"A",2
"6",4,"m","lacglan","godfreh","292141141","602",NA,"F",1
"7",5,NA,"nathajn","fogg","4832o3508","905","45-54","C",1
"8",5,NA,"nathan","fogg","484203508",NA,"45-54",NA,2
"9",6,"m","riley","gardenier","741860886",NA,NA,NA,1
"10",7,"f","larissa","heatley",NA,"902","35-44",NA,1
"11",7,"f","larissa","wheatley","334356098","902",NA,NA,2
"12",7,NA,"larissa","wheatley","334356998",NA,NA,"E",3
"13",8,NA,"mitchell","vanixetti","740601357","605","55-59",NA,1
"14",9,NA,"brock","richmond","805063947","607",NA,NA,1
"15",9,NA,"brocm","richmond","805063947","607",NA,"E",2
"16",10,"f","emmta","green","46453782","904",NA,"G",1
"17",10,NA,"emma","grexem","416453782",NA,"25-34","G",2
"18",10,"f","emma","greed","416453782","904",NA,NA,3
"19",11,"f","gabriella","garnsey","841131166","6092",NA,NA,1
"20",12,"m","dominoc","hingson","768261449","617","35-44",NA,1
"21",12,NA,"dominic","hingston","768261e49","617","35-44",NA,2
"22",13,"m","lachland","mnalpqs","828535691","607",NA,"B",1
"23",14,"m","antony","ryaj","857020275","60e","55-59","G",1
"24",14,"m","anthony","ryab","857020275","6403",NA,"G",2
"25",15,"f","aprilg","shelfock","803945110","615",NA,"G",1
"26",16,"f","alic","matthews","773828519","9o6","20-24",NA,1
"27",16,NA,"alice","matthews","773828519",NA,NA,"F",2
"28",16,"f","al'lce","matthews","773828519","9806","20-24",NA,3
"29",17,NA,"jarrod","bertagno",NA,"617","35-44",NA,1
"30",17,NA,"jarrod","bertagno",NA,NA,"35-44","C",2
"31",18,"f","kaitlinq","campbell","283423839","90s","35-44",NA,1
"32",18,NA,"kaitlin","carnpbll","283423839","995","35-44","D",2
"33",18,"f","kaitlin","camppell","283423u39","905","35-44",NA,3
"34",19,"f","cbloe","co1enan",NA,"600","45-54","E",1
"35",20,"m","benjamin","longhurft",NA,"9037","55-59","H",1
"36",21,"f","matisse","brusce","N","6oz","55-59","F",1
"37",21,"f","matisse","bruxe","716784591","602",NA,"F",2
"38",22,"f","kiri","spark","813074926","60q","35-44",NA,1
"39",23,"m","finlay","donaldsoy","484163919","6pe","35-44",NA,1
"40",24,NA,"lucy","tiller","400071937","603",NA,NA,1
"41",25,"m","angus","hoffman","7766i6910","905",NA,NA,1
"42",26,"m","edhan","tipplns","440397921","617",NA,"A",1
"43",26,"m","ethan","tippin5","44039792","617",NA,"A",2
"44",27,NA,"bailey","malingar","210459922","6p2","20-24","D",1
"45",28,"m","millanw","egaj","207121776","605",NA,"B",1
"46",29,"m","jae","priest","447212248","60q","35-44",NA,1
"47",30,"f","jade","ryam","3593e7112","913","65p",NA,1
"48",30,NA,"jade","ryan","359337112","923",NA,"A",2
"49",30,NA,"jade","ryan","355337112","z91e","65p","A",3
"50",31,NA,"sophie","riel>ke",NA,"614","35-44","F",1
"51",32,"m","dant","hage","429923694","6|8","55-59",NA,1
"52",33,"m","jaclc","blace","473839696","617",NA,"B",1
"53",34,"f","cjristina","benjamin","87842q086","607","45-54",NA,1
"54",34,"f","christina","penjamin","878424086","607",NA,NA,2
"55",35,NA,"danika","murton",NA,"602",NA,"A",1
"56",35,NA,"danika","murtor","787108233","60z","65p","A",2
"57",36,"f","rebefca","crokeah","498257z86","607","35-44","E",1
"58",37,"f","chloe","omahoney","245160413","60",NA,"B",1
"59",38,NA,"fergus","mile5","806892112","913","25-34",NA,1
"60",38,"m","fergus","miles",NA,"913",NA,NA,2
"61",39,"m","etham","am:et","204626152","615",NA,"C",1
"62",39,"m","ethan","amiet","2404626152","615",NA,NA,2
"63",40,"m","penjamin","green","899167477","607",NA,NA,1
"64",41,NA,"griffin","rosada","22473929u3","600","25-34",NA,1
"65",42,NA,"evan","traforti","7512868117","611",NA,"A",1
"66",43,"f","stephanie","laing","351792090","60",NA,"H",1
"67",44,"m","nicholas","fenele","88085q773","902","60-64",NA,1
"68",45,"m","jayde","shepherd","7789t4170","905",NA,NA,1
"69",46,"m","chda5e","richmnd","826020340","15","25-34","C",1
"70",47,"f","epony","guawinso","352075176","615","25-34",NA,1
"71",48,"m","siarran","schukann","403229258","611","35-44","H",1
"72",48,"m","ciaran","schumsnn","403329258",NA,"35-44",NA,2
"73",49,"m","rile7","gioia","3261705347","615",NA,"A",1
"74",49,"m","riy","gioia","326105347","6l5","45-54",NA,2
"75",50,"m","levi","manard",NA,"603",NA,"H",1
"76",50,"m","levi","maynard","72q883988",NA,NA,"H",2
"77",577,"f","georgia","handberg","342869350","612","25-34","A",11
"78",578,"m","sam","noble","764483022","615","35-44","E",11
"79",579,"m","blake","wyllie","774773513","602","45-54","E",11
"80",580,"f","chloe","ryan","778342775","906","45-54","B",11
"81",581,"f","katharine","jolly","368030335","607","60-64","A",11
"82",582,"m","joshua","gigney","858569892","614","35-44","A",11
"83",583,"m","tommy","nguyen","314934863","607","35-44","D",11
"84",584,"f","lauren","tapper","289584261","615","25-34","A",11
"85",585,"f","jessica","feeney","796173979","615","45-54","G",11
"86",586,"f","elizabeth","ryan","820977739","604","45-54","G",11
"87",587,"m","dylan","hope","781030816","604","25-34","E",11
"88",588,"f","monique","stranger","862552593","615","25-34","H",11
"89",589,"m","cameron","leicester","753055314","615","35-44","B",11
"90",590,"f","emiily","wardle","280848954","615","35-44","E",11
"91",591,"m","james","timbrell","806555051","903","45-54","D",11
"92",592,"f","felicity","katarski","879229631","902","25-34","B",11
"93",593,"f","alice","lowe","831910122","913","45-54","B",11
"94",594,"m","lukas","dixon","299203224","607","55-59","B",11
"95",595,"m","lucas","headon","428546385","903","55-59","G",11
"96",596,"f","alana","purbell","892358950","914","15-19","F",11
"97",597,"f","erin","fitzpatrick","426258582","611","55-59","C",11
"98",598,"m","marcus","jolly","785395025","902","15-19","F",11
"99",599,"m","jack","breheny","433028270","600","55-59","D",11
"100",600,"f","erin","mercorella","823510103","617","35-44","E",11
"101",601,"f","shakirah","genovese","216464774","617","35-44","C",11
"102",602,"m","jayden","thorpe","728289985","903","55-59","G",11
"103",603,"m","hugo","fotopoulos","257178937","615","45-54","A",11
"104",604,"f","talia","kunoth","347500768","902","15-19","H",11
"105",605,"m","dylan","ducrou","295421044","602","45-54","H",11
"106",606,"f","shai","kolodziejczky","329592404","615","35-44","B",11
"107",607,"f","emma","elks","797109977","905","35-44","G",11
"108",608,"m","jack","reuter","216407327","902","35-44","E",11
"109",609,"m","alexander","webb","873009294","600","45-54","D",11
"110",610,"m","joshua","tossell","739927442","600","20-24","G",11
"111",611,"f","holly","haar","244742910","602","25-34","G",11
"112",612,"m","elki","kerschke","267328767","905","25-34","C",11
"113",613,"m","zac","campbell","330001737","906","35-44","H",11
"114",614,"f","jessica","fitzpatrick","719304990","913","60-64","C",11
"115",615,"m","james","schnackenberg","280346509","905","35-44","C",11
"116",616,"f","alannah","mccarthy","489707421","913","35-44","H",11
"117",617,"f","grace","bottroff","355683758","600","35-44","E",11
"118",618,"f","lucy","berry","885834517","604","20-24","A",11
"119",619,"f","montana","garforth","707896247","620","35-44","B",11
"120",620,"m","joel","white","865822818","615","45-54","B",11
"121",621,"m","daniel","clarke","273746191","913","35-44","E",11
"122",622,"m","ryan","binns","404182044","607","55-59","B",11
"123",623,"m","nathan","lodge","378084387","603","45-54","B",11
"124",624,"f","gracie","hazell","246748784","914","45-54","F",11
"125",625,"m","jayden","rhyne","817573014","913","35-44","D",11
"126",626,"f","emiily","beaumaris","375398911","615","60-64","H",11
"127",627,"m","kayne","hannagan","344143628","604","35-44","E",11
"128",628,"m","aidan","ryan","403023848","906","20-24","E",11
"129",629,"m","campbell","greenhalgh","355063768","904","60-64","E",11
"130",630,"f","naomi","ramey","206877185","905","20-24","D",11
"131",631,"f","emma","meadows","205025450","611","45-54","A",11
"132",632,"f","ashleigh","hyland","287299346","615","20-24","B",11
"133",633,"f","felicity","berryman","214837537","906","35-44","B",11
"134",634,"f","jessica","grosser","250099936","614","35-44","E",11
"135",635,"f","isabella","nguyen","437306260","913","25-34","E",11
"136",636,"f","holly","campain","847321652","609","65p","A",11
"137",637,"m","benjamin","grooby","228917785","604","35-44","C",11
"138",638,"f","kaela","worre","715647604","615","35-44","D",11
"139",639,"m","james","rauseo","374661361","605","20-24","E",11
"140",640,"f","mikaela","butt","747634528","913","60-64","A",11
"141",641,"f","brooke","rawlings","821207360","605","60-64","H",11
"142",642,"m","william","boothroyd","442636371","615","45-54","E",11
"143",643,"f","alissa","white","226301169","615","25-34","C",11
"144",644,"m","michael","wehr","751004742","905","35-44","A",11
"145",645,"f","phoebe","mazzone","778646056","906","65p","E",11
"146",646,"m","flynn","westbrook","887693800","615","20-24","F",11
"147",647,"m","matthew","lehane","806754483","600","45-54","D",11
"148",648,"m","hudson","sommariva","426751241","611","45-54","B",11
"149",649,"m","benjamin","neville","487621197","603","45-54","C",11
"150",650,"f","emiily","ho","817524974","602","35-44","B",11
"151",651,"m","joel","chuck","428138520","617","35-44","A",11
"152",652,"m","joshua","white","470684418","611","35-44","A",11
"153",653,"f","hannah","boyle","752339206","902","15-19","F",11
"154",654,"m","thomas","nguyen","801952094","603","55-59","B",11
"155",655,"f","kierra","robson","487379290","612","15-19","D",11
"156",656,"f","hayley","ryan","264439507","611","20-24","F",11
"157",657,"m","joshua","neumann","846240682","615","20-24","B",11
"158",658,"m","nicholas","dixon","223972407","905","35-44","E",11
"159",659,"m","brodie","tetija","847405808","611","45-54","E",11
"160",660,"m","matthew","smithson","826816897","905","25-34","E",11
"161",661,"f","tanyshah","alves","306206616","905","45-54","D",11
"162",662,"f","erin","shepherd","212870630","615","35-44","E",11
"163",663,"m","joshua","wilkins","383725971","604","55-59","D",11
"164",664,"f","kirra","delacy","341811231","615","35-44","E",11
"165",665,"f","jorja","george","316955286","602","35-44","B",11
"166",666,"m","joel","sbona","378911779","602","35-44","B",11
"167",667,"f","courtney","weetra","335736482","606","45-54","B",11
"168",668,"m","xepheren","nelsen","289495359","905","45-54","B",11
"169",669,"m","michael","meaney","707110909","913","25-34","D",11
"170",670,"m","jack","struzik","294382610","604","20-24","C",11
"171",671,"m","oscar","robson","865823650","902","25-34","B",11
"172",672,"f","karli","coleopy","742967116","605","55-59","A",11
"173",673,"f","teagan","mildren","835575277","904","45-54","H",11
"174",674,"m","eden","shepherd","307260213","614","45-54","B",11
"175",675,"f","brooke","dinnison","202475626","603","45-54","E",11
"176",676,"f","alexa-rose","berry","293055157","614","20-24","H",11
"177",677,"m","finley","eyre","810632417","905","45-54","E",11
"178",678,"m","joshua","miels","791259131","617","55-59","E",11
"179",679,"m","daniel","george","215035774","607","35-44","A",11
"180",680,"m","oliver","carbone","227862552","611","25-34","E",11
"181",681,"f","georgia","armanious","303390642","604","15-19","B",11
"182",682,"m","liam","mcphail","823424074","905","45-54","E",11
"183",683,"f","olivia","jongebloed","820849669","902","45-54","B",11
"184",684,"m","hayden","david","852554139","602","45-54","A",11
"185",685,"m","joshua","zaroufis","805461234","903","60-64","A",11
"186",686,"f","tahlia","boase","294210802","602","35-44","A",11
"187",687,"m","angus","berry","379123130","903","45-54","E",11
"188",688,"f","willow","arvanitakis","317238580","913","20-24","E",11
"189",689,"f","ruby","spourdos","834091611","906","25-34","E",11
"190",690,"m","brody","ang","785723689","605","65p","B",11
"191",691,"m","sean","thurlow","357180480","607","45-54","B",11
"192",692,"f","sophie","maynard","204048196","602","25-34","E",11
"193",693,"f","jessica","jessup","898671062","617","25-34","C",11
"194",694,"m","latham","nguyen","276840365","611","35-44","B",11
"195",695,"m","archer","andresen","225172973","905","45-54","F",11
"196",696,"m","liam","thorpe","362206004","905","35-44","G",11
"197",697,"m","damien","mostris","872234142","913","25-34","B",11
"198",698,"f","roisin","campbell","729631071","602","35-44","E",11
"199",699,"m","jai","goldsworthy","329987859","607","55-59","C",11
"200",700,"f","nikita","hamley","435933170","612","55-59","E",11
"201",701,"f","hanna","collier","778942186","905","35-44","E",11
"202",702,"f","christina","storozjenko","373927213","611","35-44","B",11
"203",703,"f","emiily","passmore","421171313","615","35-44","H",11
"204",704,"f","madeleine","marinos","473686799","605","15-19","D",11
"205",705,"f","emiily","shepherd","780129022","602","60-64","B",11
"206",706,"m","harry","madigan","421370265","600","20-24","E",11
"207",707,"m","oliver","mulquiney","700238730","612","35-44","D",11
