"","rec.id","gender","gname","fname","phone","postcode","age","occup","dup_number"
"1",1,"f","lili","mason","431290532","615",NA,NA,1
"2",1,NA,"liy","mason","431290532",NA,"20-24","C",2
"3",2,"m","jacob","jolly","752s3401","61q","45-54",NA,1
"4",3,NA,"jamle","ma","897140057","Nq","35-44","B",1
"5",3,NA,"jamie","ma","897149057","612",NA,"B",2
"6",4,NA,"joshua","anna","874142218","604","25-34","B",1
"7",4,NA,"joshua","hanna","83142218","604","25-34",NA,2
"8",4,NA,"joshua","hanna","873142z8","604","25-34",NA,3
"9",5,"m","warrick","boxhsll",NA,"6o58","55-59","C",1
"10",5,"m","warricck","boxhall","479336567","605",NA,NA,2
"11",5,"m","warricl<","boxhsll","479336567","605",NA,"C",3
"12",6,"m","henry","tonge","4z13089o2",NA,"55-59",NA,1
"13",6,"m","henry","tonge","421308g02","9003","55-59",NA,2
"14",7,"f","rachel","simmgonds","249953020","642",NA,"E",1
"15",8,"m","thomas","grewn","404797834","7602","25-34",NA,1
"16",8,"m","tnomast","green","404787834","602","25-34",NA,2
"17",9,"f","charlotte","komsic","276i61036","611z","25-34",NA,1
"18",9,"f","charlotte","komsic","27697036","612",NA,NA,2
"19",10,NA,"stephanie","schumann","288577322","913","20-24",NA,1
"20",10,"f","stephanie","schumann","28u577422","913",NA,NA,2
"21",10,NA,"stephanie","schumann","288577q22","913","20-24",NA,3
"22",10,"f","stephanie","schmann","288577522",NA,"20-24","F",4
"23",11,"m","lachlan","georie","808261084","611",NA,NA,1
"24",12,NA,"olivia","lewan","2205534763","906","60-64",NA,1
"25",12,"f","olivia","lemwan","22o553473","906",NA,"F",2
"26",13,"f","holly","clarke","420414457",NA,NA,NA,1
"27",13,"f","hollv","clarke","N","03","25-34","B",2
"28",14,NA,"luke","weph","343287662","607",NA,"H",1
"29",15,"m","rhys","rya","406835003","615",NA,NA,1
"30",15,"m","rhyst","ryan","4068350p3","675","20-24","E",2
"31",15,"m","rhys","ryari",NA,"615","20-24",NA,3
"32",16,"f","emma","peachey",NA,"6|7",NA,"C",1
"33",16,"f","ejma","peachey","349370256",NA,"20-24",NA,2
"34",16,"f","emma","peachey","N","687","20-24",NA,3
"35",16,"f","emma","peachey","349370z56","697",NA,"C",4
"36",16,"f","ema","peachey","34937025","6173","20-24","C",5
"37",17,"f","jacqveline","kerkhoff","843045583",NA,NA,"C",1
"38",17,"f","jacqueuline","kerkhoff","843045583","6o7","25-34",NA,2
"39",17,"f","jacqueline","kerkhoff","8430q55833","607",NA,NA,3
"40",18,"f","rebecca","rudd","288922091","61","45-54",NA,1
"41",18,NA,"rebecca","rudd","288922001","614",NA,NA,2
"42",19,NA,"nicholas","kreen","303344828","624","45-54","A",1
"43",19,"m","nicholas","grin","303344828","61q","45-54",NA,2
"44",19,"m","nicholas","green",NA,"61q","45-54",NA,3
"45",19,"m","nucholas","grern","303354828","614","45-54","A",4
"46",20,"m","dykan","roanan","249991067","g08","20-24","E",1
"47",20,"m","dylan","ronsn",NA,"904",NA,"E",2
"48",20,"m","dvlan","ronan","24999q067","904",NA,"E",3
"49",21,NA,"ryan","camnns","253559638","q02","45-54","C",1
"50",22,NA,"natalla","nople","398974699","611","45-54","E",1
"51",22,"f","natalia","noble","398974699","617",NA,NA,2
"52",22,"f","natalia","noblze","398974699","61","45-54",NA,3
"53",22,NA,"natalia","noble","398974699","611",NA,NA,4
"54",23,"f","arabuella","andresrn","781580530","617","35-44",NA,1
"55",23,"f","arapella","anclrmesen","781580530","617","35-44",NA,2
"56",23,"f","arabella","andresen","7815809530","6|7","35-44",NA,3
"57",23,"f","aravlla","andresen","781580530","61u",NA,"D",4
"58",24,NA,"bryd4e","fr0ud","774550408","601","45-54","C",1
"59",24,NA,"brydee","frogd","774550408","601","45-54",NA,2
"60",24,"f","brydee","froud","774r50408","601",NA,NA,3
"61",25,"m","camerojn","vosper","258030w91","905","20-24",NA,1
"62",25,"m","cameron","vosper","248910391","905",NA,NA,2
"63",25,"m","caeron","voaper","248030391","905",NA,"A",3
"64",26,"f","emiily","green","7706545z9","613","35-44",NA,1
"65",27,"m","luke","berrv","264844076","611",NA,NA,1
"66",27,"m","luke","berry","264844376","6121","35-44",NA,2
"67",27,"m","luke","berry","264844076","641",NA,NA,3
"68",28,"m","sebastian","orchrd","2376741450","607",NA,"G",1
"69",28,"m","sebastian","orchard",NA,NA,NA,"G",2
"70",29,NA,"harry","smallacombe","223633433",NA,NA,"E",1
"71",29,NA,"harry","smallacombe","223633433","607",NA,NA,2
"72",30,"m","zoshua","hosgtler",NA,"905","25-34","H",1
"73",30,"m","joshua","hodtler","313074703",NA,"25-34",NA,2
"74",30,"m","joshua","hostler","313074703","965",NA,NA,3
"75",30,NA,"joshua","hostler","313074702","905","25-34",NA,4
"76",31,"m","joshua","cambell","3283024246","616","60-64","G",1
"77",31,NA,"joshua","campbell","328e24246","615","60-64",NA,2
"78",32,"m","james","colquhoun","765212o43","912",NA,"C",1
"79",32,NA,"james","colquhoun","765212043","9l3","25-34",NA,2
"80",33,"f","nikita","pastcpe","401748375","9105",NA,"A",1
"81",33,"f","nik:ta","pasco","401748375","905","25-34",NA,2
"82",33,"f","nikita","paskoe","4o1748375","905",NA,"A",3
"83",33,NA,"nikita","pascoe","401748375","90r","25-34",NA,4
"84",34,"f","taliaw","spagnoletti","405745760","603",NA,NA,1
"85",34,NA,"tahlia","zpagnoletti","405745760","Nc","20-24","C",2
"86",35,"f","amaya","stepenson","21o885682","615",NA,"C",1
"87",36,"m","danel","milburn","729791063","624","65p",NA,1
"88",36,NA,"daniel","milburn","72979063",NA,"65p","B",2
"89",37,NA,"kaseh","myles","867038170","602",NA,"B",1
"90",37,"f","kasey","myles","o86708170",NA,NA,"B",2
"91",38,"f","shelby","tittoto",NA,"993","55-59",NA,1
"92",38,NA,"shelpy","tittoto",NA,"903","55-59","B",2
"93",38,NA,"shelby","dittoto","246815413","9031","55-59","B",3
"94",38,"f","sheby","tittoto","24815413","903",NA,"B",4
"95",38,"f","shelbi","titoto","246815413","90","55-59","B",5
"96",39,"m","braedon","camp1>ell","883051037",NA,NA,"H",1
"97",40,NA,"marcd","vanschieveen","891071071","904","45-54",NA,1
"98",41,"m","jarred","reese","8377195s2","963","25-34","E",1
"99",42,"f","emiily","hyland","7474903735","904",NA,NA,1
"100",42,"f","emkily","hyland",NA,"904",NA,"C",2
"101",43,"f","alexis","boeatie","2l9387358","953","15-19","D",1
"102",44,"f","pace","pridoh","757415327","903",NA,NA,1
"103",45,"f","ellen","nguyen","395313666",NA,NA,"D",1
"104",45,"f","elrn","nguyen","3653103666","913","25-34",NA,2
"105",46,"m","samue|","couldon","420669162","602","55-59",NA,1
"106",46,"m","samuel","coulwori","o420669162","60w","55-59","D",2
"107",46,"m","samuel","coul5oh","9420669162","602",NA,"D",3
"108",47,"m","jarhd","richmond","816836884","60t","15-19",NA,1
"109",47,NA,"jared","richnond","816836884","60q","15-19","F",2
"110",47,"m","jared","richmond","816836884","694",NA,NA,3
"111",48,"m","louix","ekiert","N","90","35-44","B",1
"112",49,"f","alessandra","maynard","267731245","02",NA,NA,1
"113",50,"m","kynan","chowdhury",NA,"611",NA,NA,1
"114",50,"m","kynfn","chowdhury",NA,"611",NA,"C",2
